Protein.Group,PRT1093_PP_0528_PP_0751_PP_0812_PP_0815_log2_change,PRT1093_PP_0528_PP_0751_PP_0812_PP_0815_log10_p_value,PRT1093_PP_0528_PP_0751_PP_0813_PP_0815_log2_change,PRT1093_PP_0528_PP_0751_PP_0813_PP_0815_log10_p_value,PRT1093_PP_0368_PP_0751_PP_0813_PP_0815_log2_change,PRT1093_PP_0368_PP_0751_PP_0813_PP_0815_log10_p_value,PRT1093_PP_0368_PP_0751_PP_0814_PP_0815_log2_change,PRT1093_PP_0368_PP_0751_PP_0814_PP_0815_log10_p_value
PP_5141,1.1078842495736714,2.4479243708052674,2.14994167532618,2.0097763306721097,,,,
PP_5145,,,,,0.42165959667839076,2.0993337597532493,,
PP_5150,,,,,0.3050062386254198,2.2404596561844836,0.6537234325609013,1.608527350901115
PP_5154,,,,,0.8785515583651694,2.394040369720034,1.1375585750214152,1.5926154942067994
PP_5155,0.22571214765831452,4.480714736441067,0.10492832223835107,1.3297627565306063,,,,
PP_5168,,,-0.6833158715780155,1.9170655293744048,-1.0463543071147225,5.134381205517169,,
PP_5180,0.5503877986075673,1.30918161005864,0.45315191536910415,2.2153971212491315,,,0.4163451251049568,2.0610724628022137
PP_5181,,,0.7464946308110125,1.8107192105015828,0.5022936019255985,2.085219894774649,0.5471863700889046,2.284639753811001
PP_5182,,,,,-2.377277469799337,3.3870635566402805,-0.8652784448161444,1.4633150575546685
PP_5183,-0.5306856779060102,2.1686878959373526,-0.5857187174429029,1.611058161132067,-0.8203912898044601,5.394163701594285,-0.5889807049366395,2.5259466177981555
PP_5184,,,-0.38918663003039594,2.0650430472071104,,,,
PP_5192,2.190909107422574,1.4843100461223997,,,1.476243165171837,3.161762956443218,1.7744283911227996,3.477599706728838
PP_5193,-0.729376089829962,1.513072317015838,,,0.6088163012491159,1.475420596471597,-1.8958790639314365,1.7448270374942272
PP_5197,,,,,1.7660911264421786,3.493504176118271,,
PP_5202,1.0101223069996774,1.3319437639624825,,,,,,
PP_5213,,,,,1.3420897703351211,1.9933160161736154,,
PP_5215,0.4115340879877843,1.627990746275278,0.35955370021066513,1.5201156002249288,,,0.47929836269502996,3.038296225729866
PP_5216,0.7988814742950879,1.7191438170084423,,,0.5048584234744629,1.8823005841764355,0.7346390611747007,1.8383128066236327
PP_5223,,,1.5024526872370192,5.76169673787081,1.862589749901667,2.408841664256906,,
PP_5227,,,0.676944961667376,2.1157476493263236,0.6423908386794402,1.3189316485871645,,
PP_5229,,,,,,,-2.3705160071445537,2.613082085855056
PP_5231,0.6256050634468523,1.736050355970591,,,0.6173879914297339,3.4062087673938346,0.415441133085974,1.8854606836571526
PP_5233,,,,,0.4453993930676846,3.239200455120998,,
PP_5234,,,,,0.2403000845980189,1.7150807022962893,,
PP_5265,,,-1.3382936622829371,2.890923158867172,,,,
PP_5270,,,,,1.0365073894510612,2.088356371339346,1.8119442415620421,5.5463574909228175
PP_5281,,,,,-1.0938089338085484,4.068970450175437,,
PP_5282,-0.7714079415385173,4.31187162127018,-0.6455372057092125,3.2560386067645086,-0.368656215251818,4.606121294657514,-0.512112137337412,5.235394076406138
PP_5283,1.5038296093072927,1.530254991389893,1.031837809137942,4.5083063131346135,0.6727142888070677,2.4928303528997473,,
PP_5285,,,-1.3151076311997867,1.4985329392566584,-1.2277034199784431,2.1580651865033116,,
PP_5286,,,-1.3974075531119414,1.4237605696822555,-1.6603175331533264,1.529772335804422,-1.6307345835917417,1.5330582821573664
PP_5291,,,,,-0.731760194479399,2.7865041687884053,,
PP_5292,0.4203679974762882,1.6542820910762739,,,,,0.5571387846039341,1.4709730813330408
PP_5302,-0.661771989529688,2.765348022507564,-0.61223861105744,2.3755885704319506,-0.7844863630059152,3.9321101592169874,-0.6963920250615885,1.3463050642882477
PP_5303,,,,,0.41224387173279,3.1854177893767464,0.6149098625744305,1.616830466088636
PP_5304,,,0.6507117601961667,1.3235658893796989,0.5785755052884266,3.0918426228015177,0.6815882492307468,5.82541509527572
PP_5309,0.786468366941068,1.7631259630191705,0.5632978797769206,1.4138890098931653,,,,
PP_5311,,,0.5519792156066042,2.748463743618306,,,,
PP_5314,,,1.543843255663285,3.291622415268437,1.1717063650790591,1.7116455774098265,,
PP_5325,,,,,1.6096780176181644,4.653740502785986,,
PP_5335,,,,,0.990965299448157,2.610445847749925,0.9574233926961055,1.4149330820865615
PP_5336,0.4176071883069169,2.664371765559901,,,0.4328970368013606,4.259475733554966,0.4748582531504687,2.1726812921690315
PP_5338,,,1.7854073646526794,1.693160609181898,1.8554480343610775,1.685362186507487,,
PP_5346,0.8340421288243649,1.3014978514321225,,,0.6680167780257248,9.208201411184678,0.7040471821626602,3.160610077984836
PP_5347,0.8266752371891576,3.539647303499142,0.6380339159733175,5.769946532158361,0.7117199144661602,2.5618403884337724,0.6657870783769312,8.061693837746411
PP_5352,,,,,-0.6608145415496491,2.2845133032320235,,
PP_5365,1.1785365449611553,4.194939130739649,1.1587913204274947,3.1873562943966443,1.14193542110231,3.8332502056302324,1.3714901144791845,1.3977633902682993
PP_5366,1.108579564190338,1.879281980346699,,,,,,
PP_5380,,,4.3062928066547315,1.6648578069658564,,,,
PP_5392,1.8020785412677935,8.288391992053763,1.5018170582459007,6.962418478468227,1.5753504375440892,3.479417127596915,1.4022141723175405,1.6018266383625754
PP_5395,,,0.7326468854347076,3.849280336730953,,,0.2463079804911764,1.4445585079990797
PP_5411,,,1.5673996446403158,1.614342814505328,1.4300958830317154,1.3348447652879534,,
PP_5412,,,,,0.20071547977904158,2.4070074954769836,,
PP_5413,0.5107346251528373,2.082103214567021,0.4505469099955014,1.8424520451440825,0.3915489980665886,5.238907623630393,0.44092363152551317,2.3413736618282046
PP_5414,,,,,0.3936019876422845,1.5780650782183705,,
PP_5415,0.4703887656640688,1.457014869628352,0.32996837679715657,1.702087413711477,0.3627938601304772,2.8749449009305015,0.36758649561323264,3.0737649113541
PP_5416,,,,,,,0.2623674200121723,1.4316976402952781
PP_5417,0.4420778959786172,1.3177791735843651,,,0.7075536146996737,5.795233274452254,,
Q88FU7;Q88I85,,,,,-0.4987973689048995,1.5084978343136,,
Q9FD70,,,0.6666259784587825,5.406566965161526,0.739326080017169,2.4010610891966158,0.3631753588688385,1.5839079590786493
b4055 JW4015,,,,,0.6861465323542899,1.867331645578392,,
