Protein,Spearman_Correlation,Average_Abundance_Control
Pp_0581,0.1499749684240326,0.012666232722222222
Pp_0580,-0.0020100600558294844,0.004476781
Pp_0578,-0.2701419496466034,0.005361299142857143
Pp_0577,0.009370936539686283,0.0021009157142857144
Pp_0576,0.21796308089182864,0.007887087555555556
Pp_0570,0.40218211861797193,0.0028589768
Spea,0.08510022296089778,0.02597417388888889
Pp_0564,0.37130424206706103,0.032267028555555556
Dsbd-1,0.25988459302544903,0.001658361
Aroq1,0.08399932384061504,0.012559112722222224
Accb,0.17400164526339637,0.08752451450000001
Accc-1,-0.09815638455867129,0.062045324000000006
Pp_0550,0.25132321856994483,0.012549236722222223
Mpl,0.0665133263691188,0.029393265611111115
Pp_0545,0.521746372807279,0.0341186155
Pp_0544,0.6042140573225677,0.0038549059090909085
Eutb,0.3888600827045195,0.010985037555555556
Eutc,0.3023794947672663,0.015172801611111111
Pp_0541,-0.21486179672706857,0.07016744472222222
Ppa,-0.2991617547350925,0.21565113416666665
Pp_0536,0.3315683121359076,0.0022955634545454543
Xseb,0.005907249033321334,0.006882050647058823
Ispa,0.2101088104156202,0.005408588666666667
Dxs,0.028526728074716262,0.026698379222222225
Riba,-0.04278096223770742,0.013887666777777778
Pp_0521,0.1340081679364636,0.0028770686875
Thil,0.349084001699953,0.003040553
Nusb,0.19697523181378088,0.033966942111111106
Ribh,0.2703663345794235,0.12562467877777778
Ribba-1,0.15167442914621693,0.04748209716666666
Ribe-1,0.4343599290905798,0.007998216411764705
Ribd,0.26075855157076705,0.005159477
Nrdr,0.43030303030303024,
Pp_0512,0.14818611471370535,0.00788960961111111
Trx-1,0.2412964417796825,0.02919159161111111
Pp_0509,0.25531439404163536,0.00277911725
Oprg,0.061211583149967115,0.00873998238888889
Pp_0501,0.03650378884752653,0.011591353944444445
Pp_0500,0.17048466205285373,0.010012904611111111
Selb,0.3002736458826243,0.004075851625
Sela,0.06198313144259847,0.006144551388888889
Fdhe,0.034728956771035366,0.007225962611111112
Pp_0490,0.2907364034111779,0.0034637637142857147
Ssb,-0.2261400931332449,0.04132314005555556
Uvra,0.1291050016004984,0.019033070944444445
Pp_0482,0.2833997498810588,0.05023092244444444
Kata,0.04022690713578448,0.002566875823529412
Rplq,-0.42653760253524853,0.2745436351111111
Rpoa,-0.27282881467314796,0.39427026299999995
Rpsd,-0.4282392149137068,0.42196901772222223
Rpsm,-0.522933058176869,0.34080083922222226
Secy,0.05313646076824687,0.06450814033333334
Rplo,-0.5580978751010754,0.39600905766666666
Rpse,-0.3079763582813889,0.3755808705
Rplr,-0.422194613607508,0.34607166472222217
Rplf,-0.28110582601071826,0.4412810791111111
Rpsh,-0.30005281772381404,0.44184436205555555
Rpsn,-0.5042427194592334,0.32205528666666666
Rple,-0.5475242878906952,0.7936782494444444
Rplx,-0.271084251345176,0.39986232094444446
Rpln,-0.28801195375954,0.2275734146111111
Rpsq,-0.45904485840566617,0.7753103344444443
Rpmc,-0.45988596872894716,0.31008670122222226
Rplp,-0.36101094331933953,0.5569315073888889
Rpsc,-0.4612071602857847,0.44420275311111107
Rplv,-0.2675331828411742,0.2717737231666667
Rpss,-0.16856653311908068,0.18876373588888887
Rplb,-0.4757500695185922,0.523977727611111
Rplw,-0.5468125639326863,0.23288052944444443
Rpld,-0.3855801396257066,0.540606766
Rplc,-0.23948181110823547,0.46622277511111115
Rpsj,-0.5646023895434277,0.6022360327222223
Tufb,-0.3276061433036569,1.8135643483333332
Fusa,-0.21265166416273784,0.6993390223888889
Rpsg,-0.5437919061091327,0.577883489
Rpsl,-0.5642935575120077,0.3741791905
Rpoc,0.23816931406188954,0.24457709616666667
Rpob,-0.06361503606371527,0.25628862983333334
Rplj,-0.4105713819862349,0.4868794742222222
Rpla,-0.4964147367872284,1.0378501584444446
Rplk,-0.29839152236599265,0.2802735588888889
Nusg,-0.021832279637537925,0.07875387883333333
Tufa,0.13835817019937963,0.11933466844444446
Pp_0439,-0.03777612600758553,0.0034624119999999998
Bira,-0.11832027770442136,0.003699606666666667
Tyrs,0.04923101586936845,0.043280261666666674
Anmk,0.10122735089659833,0.006518559812500001
Argc1,0.4087969597199755,0.056958356388888895
Pp_0430,0.00023478385338754682,0.0033229978823529414
Pp_0428,0.25786304627403434,0.021755435055555557
Coq7,0.5294047867784634,0.0015928783333333334
Pp_0425,0.519012327262481,0.0090653235
Pp_0423,0.2682313155819664,0.001547271625
Trpc,0.18792241717972025,0.061038901333333326
Trpd,0.15673224465105962,0.04638738866666667
Trpg,0.1973025861692093,0.04424272188888889
Trpe,0.14382310977098198,0.059191866277777776
Pp_0416,0.20239386296213163,0.0022780105
Rpe,0.18320283692439307,0.04250413577777778
Pp_0413,-0.035513777707288224,0.0025316506666666666
Pp_0412,0.35084738727415576,0.007130085388888889
Pp_0411,0.14216656279049575,0.0029042321176470593
Uhpa,-0.04215062846518163,0.002068108
Pp_0409,0.7626373626373627,
Pp_0408,0.432111350929333,0.0018498565
Pp_0406,0.38365537939728483,0.006915924277777778
Pp_0405,0.022615209276339608,0.026388552722222222
Sura,0.09392958773821405,0.047040953499999996
Pdxa,0.21482714220984256,0.008033665611111112
Rsma,-0.009788530156682549,0.019985745277777783
Apag,0.3014581497858178,0.00975914338888889
Apah,0.030989696313811568,0.011325655277777779
Glpe,0.30612620224565706,0.02886203588888889
Pp_0397,0.11845768246705866,0.2940627183333333
Pp_0395,0.006315824859056444,0.04258911033333333
Tsad,0.01184971854484516,0.01806798483333333
Rpod,0.23393655308295414,0.07329493588888887
Pp_0386,0.2165580575373304,0.0051530115000000005
Pp_0383,-0.17940797940797942,0.005377456
Pp_0382,0.30335298091964746,0.011786101666666667
Pqqb,-0.5197709036890956,0.038628240611111114
Pqqc,-0.6204774512255963,0.08766751016666667
Pqqd1,-0.17643703580283193,0.023013902058823532
Pqqe,-0.385644029997607,0.01133909511764706
Pp_0375,-0.5289650478230199,0.01564778688888889
Pp_0372,0.8571428571428573,
Pp_0370,0.33420167306035903,0.014400971222222222
Pp_0368,0.21943773739564068,0.03171594511111111
Biod,0.0752650312635044,0.016902803111111107
Bioh,0.2666192565516194,0.0025113858571428572
Biof,0.08116057794304837,0.0014573205
Pp_0359,0.05807350844499571,0.0027564001764705877
Pp_0357,0.44067613066665673,0.0026274527777777777
Glcb,-0.08493407563946541,0.032247524666666666
Pp_0355,0.16923076923076924,
Pp_0354,0.24698480961970373,0.013464579
Pp_0353,0.20062444299524107,0.0030316439999999996
Pp_0347,0.14732823173299403,0.008226718888888887
Pp_0346,0.23896941193541166,0.0076560164444444455
Waap,0.19399318761958806,0.0078273461875
Waag,0.07401256914876551,0.0021111339999999998
Waac,-0.004858299595141701,0.0023964632499999996
Waaf,0.21326911358275988,0.00886332527777778
Glne,0.08299451755676264,0.023171358444444443
Acee,-0.2953794590944275,0.4084324202222222
Acef,-0.02225448348489183,0.17278541600000002
Msra,0.2378973490175634,0.02008378066666667
Pp_0335,0.35757415946652554,0.003099173153846154
Pp_0333,-0.09681208953885326,0.007685354764705882
Pp_0321,0.07162113584514791,0.006139005
Pp_0308,-0.021834906293042453,
Pp_0299,0.20042642545603756,0.0019382166666666667
Pp_0296,0.34789436732424656,0.012365769444444445
Pp_0294,-0.3194178480460823,
Hisf,0.04327391055266993,0.02341160022222222
Hisa,0.038191849828745995,0.07298969616666667
Hish,0.17553768437566353,0.028689202111111114
Hisb,0.14866495472223235,0.02933364388888889
Pp_0288,-0.44996927540020415,0.004725799999999999
Pp_0287,0.5328534390781898,0.023666881944444447
Pp_0285,0.23567389233035568,0.003681348277777778
Pp_0283,-0.1505921763112207,0.010582467277777778
Pp_0282,0.37319877748967323,0.04772354911111112
Pp_0280,-0.1894736842105263,0.0032407783333333333
Oprq,0.0500837038367811,0.12208340022222222
Agua,0.43117891621995524,0.004332603666666667
Pp_0265,-0.00803742013734466,
Pp_0263,0.2709599597536601,0.0052059037777777775
Pp_0262,0.302289131090844,0.0019468355555555558
Cysq,0.15510572890796087,0.006549634133333334
Nude,0.05979385898519351,0.021624269833333334
Pp_0258,0.33764244107352825,0.052512571388888894
Hslo,-0.2997414343038851,0.04659287933333334
Envz,0.046343302925612104,0.002423021055555556
Ompr-1,0.14720691974948186,0.046193525611111105
Pp_0245,-0.037892842569645944,0.019925123166666666
Gsha,0.04107765632884485,0.029234271555555556
Pp_0242,0.2823529411764706,0.0031169575000000002
Lsfa,0.33454303117651235,0.04304257244444445
Opre,0.24917141026500647,0.1161390796111111
Pp_0228,0.34681563122793857,0.014380480499999999
Pp_0227,0.47041883480587626,0.02619055138888889
Pp_0226,0.15782263517358075,0.0030204162
Pp_0215,0.19211079492625097,0.007417176055555556
Davt,0.016684676782823482,0.061114478722222226
Davd,-0.18585237640212024,0.0795868473888889
Pp_0203,0.3090935903804156,0.002420401769230769
Pp_0202,0.1811330866790098,0.018150852944444445
Pp_0201,0.5,0.003878536
Pp_0196,-0.016327722929816484,0.010044130944444445
Algp,-0.017306273268025328,0.03442415744444444
Pfra,0.2757229979952258,0.0254640275
Hemy,0.18022361292187353,0.0434279715
Pp_0188,0.07263326762071705,0.033648069833333336
Hemc,0.25112538058892947,0.017469388611111112
Ppra,0.3086198769338772,0.014129244888888892
Pp_0183,0.3068149190731611,0.015491272722222223
Pp_0182,0.00299096378014306,0.011456209666666666
Pp_0180,0.21401143185559954,
Pp_0178,-0.01051824076792652,0.003369794388888889
Pp_0173,0.03993213995777724,0.009756698555555554
Pp_0169,0.1043956043956044,
Pp_0168,-0.07555840080668112,0.03179143511111111
Pp_0167,0.38628530479583356,0.012549334833333332
Pp_0166,0.40283132296493995,0.0070224841176470595
Pp_0165,0.2855979861007919,0.004457258375
Pp_0163,-0.15252289319225742,
Pp_0159,0.13333333333333333,
Gcdh,-0.3132953351185905,
Pntb,0.4930344670469732,0.0021434607500000003
Pp_0154,0.03307125736007844,0.0064871070000000015
Pp_0145,0.24698654218867291,0.0018042023333333334
Pp_0140,0.33209652756040164,0.009303166555555556
Pp_0139,0.311044680764408,0.010848024722222219
Pp_0134,0.19865229358468528,0.0020448740000000003
Algb,0.05646060132747169,0.011959654111111113
Pp_0130,0.21970812198242262,0.005951081375
Pp_0129,-0.10216748916301395,0.050285247500000005
Pp_0127,-0.017654055699771052,0.03533824761111111
Pp_0126,0.3189610087117125,0.009211464611111112
Engb,0.026604650330951603,0.015253963499999999
Pola,0.35657318206000077,0.022414146222222223
Pp_0122,0.5665004987866836,0.011466495
Thrb,-0.052588376108171485,0.027174277833333333
Pp_0120,0.24524947037117326,0.005609003533333334
Pp_0116,0.10117050676109238,0.018180341777777775
Metn1,-0.03628000088718692,0.019851675111111106
Pp_0112,0.6346154867868621,0.018764599833333333
Pp_0111,0.25048152900790505,0.009587519722222222
Pp_0103,0.13064078428896758,
Cynt,-0.2878116391303984,0.117594947
Prlc,0.2055445855537336,0.05397187638888889
Pp_0091,0.4899593683412652,0.0038188890000000002
Osmc,0.09049999243555429,0.0036502471176470585
Pp_0088,0.05968296470465096,0.018229495333333335
Pp_0085,0.22715222139777175,0.008169984
Trpb,-0.31810431542993545,0.15778105827777777
Trpa,-0.10700360449903608,0.0968798045
Pp_0076,0.28714588229765525,0.0028198833333333336
Aroe-1,0.4514975258226983,0.010196515555555554
Hemf,0.03469906293624998,0.027003810611111113
Qor-1,0.43099120200487745,0.03208528583333333
Tsac,-0.0015186226168298702,0.007250332111111111
Def1,0.1614402090128619,0.022129637666666667
Fmt,0.12136016026173928,0.018888137055555553
Rsmb,0.09224221344555912,0.00591853
Trka,0.14519462503290184,0.013724480666666667
Pp_0064,0.29897487281117774,0.0021402305454545456
Pp_0063,0.26275410291657764,0.007278640833333332
Glyq,-0.11071310420477587,0.06986129299999999
Glys,0.07215202352306173,0.08837140661111112
Pp_0059,-0.3090369244799108,0.007809297666666667
Pp_0052,0.13173753880513103,0.013147035277777778
Pp_0046,-0.21089249808289912,0.013262542769230768
Pp_0030,0.17241785744919547,0.002585265166666667
Czrr-1,0.04475003495542458,0.007408399777777778
Pp_0020,0.338047539403974,0.0053208989333333335
Pp_0019,0.07076097617789312,0.0043468200624999995
Pp_0018,0.024643200415477195,0.038804658166666665
Pp_0017,-0.21309326430348655,0.05318153783333333
Gyrb,-0.08680392364544685,0.03965546805555556
Mnmg,0.07268763048268582,0.014550769388888891
Mvk,0.2690477595365759,0.9722017758333334
Cas9,0.14193764606308862,0.040496008611111106
Mvas,0.4473134524920407,0.7853642978333333
Csda,0.24235151849233547,0.009734620833333332
Krt15,-0.3571428571428572,
Poti,0.315716810354905,
Flgi,-0.16651012127194842,
Recr,0.25559472716329923,
Pp_4017,0.08293104038578156,
Pp_3377,-0.42888272720098203,
Pp_3241,-0.6000000000000001,
Aroq2,0.13333333333333333,
Pp_1937,-0.09971057265388544,
Wbpz,-0.04636121867261682,
Pp_1642,0.24435111432467205,
Pp_1419,-0.1411228615233497,
Pp_1383,0.49090909090909085,
Pcak,-0.26666666666666666,
Sspb,-0.0033358901490409877,
Moac,0.21910422014581285,
Pp_1273,-0.04797924507428101,
Pp_1263,0.5666666666666667,
Pp_1017,-0.11808004990317553,
Arcd,0.19707642104827988,
Kate,-0.14685314685314685,
Pp_0086,0.058376749138034895,
Pp_0058,0.2195804462724008,
Copr,0.04996900811584131,
Pp_2566,0.027345585384959112,
Pp_2332,0.18424986256809775,
Pp_2309,0.2831881304057153,
Pp_2230,0.014768138162169207,
Purn,0.08953709165638493,
Ispd,0.25249184615869286,
Pp_1359,0.07313305753023569,
Pp_1142,0.016040296588499082,
Brae,-0.05839682974236967,
Pp_0848,0.1604483329451591,
Folk-1,0.23090276225457496,
Ibpb,0.0003357020290563135,
Tonb,0.586609764428082,
Pp_5259,0.032905031043980466,
Pp_5105,-0.025296047005692324,
Pp_4753,0.24862490228461775,
Pp_4574,0.23914202091617434,
Pp_4553,0.468636775446523,
Pp_4146,0.4042529825918656,
Gaca,0.2364550437938051,
Est,0.3715373071904548,
Pp_3115;pp_3984,0.23853616650587334,
Pp_3904,0.4913710045312916,
Pp_3762,-0.022857849424099123,
Pp_3525,0.30234485462627747,
Pp_3366,0.1469114622936308,
Pp_2583,0.22832179017173823,
Pabb,0.13506439351233882,
Pp_2318,0.14720421045706997,
Nast,0.1979000344080857,
Pp_2002,-0.07554310490041402,
Pp_1835,0.05243570661861575,
Pp_1798,0.22062619324330773,
Pp_1762,0.3428835516485318,
Pp_1716,0.09433846533031152,
Pp_1703,0.23004038323823772,
Nada,-0.39018307760242865,
Tolr,-0.0015761852096740506,
Slyx,-0.2266891996039438,
Hemo,0.07524808564292217,
Pp_0847,0.22423897701337442,
Hscb,0.11308738027678106,
Rpst,-0.5763981239617102,
Pp_5426,0.3012464929938414,
Pntaa,0.2932162088331403,
Pp_5432,0.0039047541036942163,
Lptd,0.10893702972247074,
Fdog,0.30654022167241485,
Rlud,-0.12308323515609011,
Pp_5467,0.3195295544951327,
Pp_5469,0.007849553045949718,
Prfb,-0.0013021577504842995,
Rluc,-0.09266817364705808,
Pp_5488,-0.15492010572253798,
Pp_5489,0.2926426716038915,
Rmf,-0.09617273365054099,
Pp_5550,0.14499126216638075,
Pp_5551,0.4517165677999066,
Pp_5576,0.37949087629395706,
Pp_5643,0.1800435780533851,
Pp_5661,-0.02159540527447022,
Cych,0.027066891213376406,
Rlub,-0.35307725731648937,
Pp_5700,-0.4881825589527409,
Pp_5703,0.31684428479668725,
Trub,0.03220156112707095,
Secg,0.04178578554434409,
Ahcy,0.19654358993771806,
Ubib,0.1989491324742572,
Beti,0.12411480872096343,
Pp_5737,0.24689422919326326,
Cpob,0.4074097571220752,
Atpb,0.1450817692797426,
Copb-ii,0.21853339172698302,
Pyca,-0.016376051065743816,
Pycb,0.0011122492435861528,
Potf-iv,0.11634673333037557,
Oxyr,0.021545538673094354,
Rida,0.45187122321490386,
Pp_5292,0.08484591687482224,
Dfp,-0.10869421625309982,
Dppa-iv,0.2822781749250909,
Kaub,0.1262074512820688,
Amab,0.33373688545346053,
Glnk,0.031761371211242034,
Had,0.1635843742152691,
Lysa-ii,0.11600305719284573,
Trxa,0.15143402826382746,
Yhii,0.1628657813882931,
Ygif,0.09411855149677342,
Spui,-0.04821247460808023,
Spub,-0.3435632401382267,
Spud,0.7498866634224473,
Spue,0.30941871584282804,
Spuf,0.22601329381265833,
Plpb,-0.10448156192334618,
Ycgm,0.1600345106462245,
Ilva-ii,-0.010263095918077057,
Cada-iii,0.1553599406035423,
Rlmi,-0.0979458753060509,
Calb,0.06136615835245217,
Ssea,0.18253302088242496,
Metxs,0.1955453010292844,
Proi,0.28225855957707796,
Mrca,0.19912925323978312,
Kefa,0.020735928971820774,
Ctpa,0.45525256073969866,
Glng,0.4584407145166539,
Glnl,0.4029855494836746,
Typa,-0.5347468661973596,
Mcpq,0.1956687514545795,
Pyrc',0.19637253101798208,
Fba,0.22821790810690282,
Waaa,0.06310519757722748,
Nudf,0.1803585236778272,
Rhda,0.14855611942004746,
Tsae,0.14652816557993745,
Rnr,0.21365253776651655,
Livf-ii,0.38178266096200125,
Ydfg,0.39880426756974446,
Urte,0.08669170665029083,
Urtb,0.4008296324933203,
Urta,0.5762450836723845,
Corc,0.3961492532259403,
Ybez,-0.15532962430322936,
Rhle-i,0.18865279187533834,
Bame,0.1855336398984956,
Ilvi,-0.14482599898620716,
Ilvh,-0.28203265408437383,
Mmsa-ii,-0.2737141160871546,
Ypfj,0.34344095052212803,
Fpr-ii,0.08833670364797339,
Yjiy,0.507786725787238,
Zinu,0.3876213520153547,
Pp_4628,0.004647183253449558,
Hmgb,-0.35956072214467677,
Hmgc,-0.21087181805880686,
Pp_4552,0.009937553564862332,
Fadd-i,0.04016625332616191,
Srmb,0.16012260699797057,
Ydij,-0.3721549132979058,
Argt,-0.23807282285782558,
Asta-ii,0.006881899164501963,
Asta-i,-0.19954009947415147,
Pp_4393,0.38799484653598293,
Pp_4342,0.2569349119570307,
Pp_4336,0.24315838184230743,
Pp_4332,0.2832338232576926,
Pp_4313,0.15282418583043733,
Sbp-i,0.4676025057537166,
Pucl,0.17698388711529764,
Puue,0.1654900982487856,
Guad,-0.00524667219052904,
Fnra,-0.10135232057589014,
Ccop-ii,-0.15231106829561367,
Ccoo-ii,-0.09106853290001687,
Ccon-ii,-0.24638713948320057,
Ccop-i,0.3107393432380984,
Ccoo-i,0.46183264164333515,
Ccon-i,0.2414128585139309,
Ppnp,0.5859852191361714,
Etfb,0.36946348744901975,
Etfa,0.3222698947168678,
Suca,-0.5076782016187189,
Sucb,-0.4066562522234016,
Yeja,0.22015905320261184,
Chrr,0.32176054685435257,
Nudj,0.2817977267715152,
Idh,0.3291974308411249,
Sohb,0.2222859261588338,
Adhp,0.3463056515025392,
Yrpb,0.1789295550781945,
Syrb,0.18232106283571503,
Proc,0.3497604008952617,
Bktb,0.32185435611199487,
Ycao,0.13897305153084702,
Dpka,0.3067822565124943,
Amac,0.2809689978554947,
Pgm,0.10034382377113761,
Alle,0.15494071935011408,
Pp_3492,-0.03193090650297625,
Gntt,0.11199620453611019,
Kgue,-0.72181652254882,
Kgut,-0.4281168643730929,
Ptxd,-0.600347964042155,
Pet,0.10052100487425393,
Sad-ii,-0.2327898499958151,
Puud,-0.04587026731701432,
Clpv,-0.05906506275362903,
Ppic-ii,-0.07804637752711628,
Aacs,0.2823705443605734,
Ybit,-0.30100063343065525,
Yghu,0.1812709608827526,
Hemb,0.5078878153887715,
Aldb-ii,-0.5947008802748623,
Qedh-ii,-0.12053314876027318,
Qedh-i,-0.4420691648482958,
Tam,0.18417007931441812,
Pp_2528,0.4994294363515597,
Sad-i,0.2206414905411839,
Cspa-ii,-0.016970917528613162,
Pp_2361,-0.07804861569396308,
Prpf,-0.21875880665577663,
Acna-ii,-0.14841454592345837,
Prpc,-0.259735840064095,
Arof-i,0.27973491489202157,
Lon-ii,-0.39851327111169343,
Pp_2257,-0.12620516216465041,
Mcpa,0.18072011362245888,
Pp_2217,0.26563836454255413,
Pp_2215,-0.0006769346897385232,
Fadba,-0.03998811082948832,
Ugpq,0.3647487166328747,
Gapb,0.5031494208438615,
Uup,-0.20588297418799728,
Pp_2128,-0.0625654983644258,
Moab-i,0.2249323455089563,
Acna-i,0.1393450725455516,
Pp_2111,0.35082213841874427,
Gdhb,0.2190043831280651,
Dedd,-0.004876800487077515,
Fimv,0.5469134659174943,
Tyrb,0.14262221598012526,
Yadg,0.07587450571347638,
Fade,0.08423004321485747,
Alaa,0.24358444244838956,
Aroh,0.15400766381272896,
Rffg,0.19219646994324954,
Rfbd,0.1360444928536675,
Rfba,0.20151520465335343,
Rfbc,-0.36160743680364776,
Cpsg,0.08000531439920104,
Aroa,0.22092943803841092,
Mupp,0.09327872376904574,
Ycik,0.32892481621307496,
Betx,0.2401560340339762,
Fklb-ii,0.17636061179188156,
Fpr-i,-0.4424835531045654,
Pncc,0.18043075486347904,
Pp_1622,0.32344136837815934,
Frma,0.3801223950723978,
Dnaea,0.04621349267106872,
Pp_1600,0.1169209939545598,
Dapc,0.1883607259399063,
Patd,0.3789467963703821,
Lon-i,0.19384177720141615,
Pp_1430,-0.0925261924283091,
Mucb,0.08380030300766313,
Rpoe,0.22504223542073448,
Kgtp,0.021551995133985043,
Pitb,-0.025216249078475153,
Mcpg,0.3845875707331389,
Puru-ii,0.10946283326704138,
Groel,0.28797707905975883,
Groes,0.16266318072049263,
Tas,0.08501635910923144,
Ybgi,0.07159804649934311,
Yhdz,0.4140851019437121,
Yhdx,0.2919450028214339,
Yhdw,0.34193514800135905,
Ghrb,0.14894956143821886,
Dps,0.3188952489570558,
Gsta,0.17892983323782577,
Livk,0.32488699951102773,
Livg,0.09610632001747545,
Slyb,-0.0586475690876795,
Capb,-0.31297670269990163,
Mrp,0.3837261638303017,
Tsaa,0.5104634651447297,
Bfr-ii,0.1803742669265072,
Grxd,-0.24760128870103348,
Glti,0.5947774590362137,
Gltj,0.2802147303372887,
Gltk,0.22398700901891894,
Dctd-ii,0.17468634296802135,
Metr-i,0.04132538704379959,
Zwfa,0.07402278701695389,
Oprb-i,-0.1976866629026767,
Gtsd,-0.2835103467418672,
Gtsc,-0.19321442019698643,
Gtsb,-0.15968213683296406,
Gtsa,0.057402466083190634,
Gltr-ii,-0.09186856939629022,
Gapa,-0.1718188278237111,
Gcvt-i,-0.10790914478459677,
Mlad,-0.14437921122675482,
Mlae,0.13126456701578615,
Mlaf,0.11089008240974933,
Kdsd,0.06298262618780498,
Kdsc,-0.006683681484947081,
Lptb,0.38528959674326985,
Fumc-i,0.3127709663094393,
Rng,0.2999214764634868,
Rega,0.6438821583360783,
Dppa-iii,0.23033115669891144,
Opdp,0.008053833790584117,
Yehx,-0.19690525409413445,
Spec,0.05574157785974543,
Iscx,0.08031641937472551,
Ycfj,-0.3925573684715513,
Ptxb,0.4042360775380295,
Alac,0.2911131951931793,
Cra,-0.06352028127954965,
Yiad,-0.16442686089718445,
Prmc,0.042164768482426895,
Yjdm,0.22021137941428479,
Fklb-i,-0.16956460450252653,
Etta,-0.02338882410467979,
Yfih,0.00705694462357468,
Thio,0.18868316028312687,
Mmsa-i,-0.372829727825296,
Yfhm,0.4361848296976328,
Accc,0.08620297153694174,
Aldb-i,0.34528821461200326,
Ribab-i,0.2649062407080688,
Ribe,0.11775077417221201,
Trx,0.14427519318636553,
Fdoh,0.2824777947784061,
Bfr-i,0.0718494891448262,
Hint,0.3309818694318973,
Paba,-0.2607411479417341,
Amgk,0.21047904305235118,
Yeag,0.0951281871757264,
Ycgb,0.1653877121108809,
Dava,0.17879203872695926,
Pp_0318,-0.04012275010458858,
Cbcx,0.287237025414663,
Aotp,-0.16588042084746,
Artj,0.5620589696189076,
Ygau,0.35160752341523305,
Ompr,0.20447535216647206,
Yhgf,-0.21963046815855894,
Pp_0235,0.27277097475258666,
Fliy,0.03890282203472088,
Pp_0189,0.11606611251534653,
Algr,0.36964389983474016,
Pp_0181,0.15717336847259933,
Paxb,0.34553943352814753,
Scpc,0.10285643615718566,
Dsba,0.10490120956685466,
Cc,0.3315009844215684,
Metq,0.491338179317697,
Qor-i,0.3411183335316454,
Ef_1364;mvae,0.23779616597007414,
Ef_1363,0.38539011241624904,
Pp_5483,0.3374453716251492,
Trua,0.0709694589978549,
Pp_5531,0.0426657032043547,
Pp_5538,0.21920892872659595,
Pp_5641,0.35214902287098265,
Pp_5651,0.5404829713903448,
Pp_5658,-0.4831414407319964,
Ldcc,0.06124656123236469,
Pp_5710,-0.4762593622692423,
Alb,-0.9999999999999999,
Cusf,-0.2517666809745758,
Copr-ii,-0.011873628684527324,
Copa-ii,0.2732247573195496,
Lpd,0.018161129499979417,
Zwf,0.18191021557452589,
Pp_5329,0.26832810631561604,
Alkt,0.23699433387915245,
Hgls,0.1804391929785891,
Ubik,0.365327738046061,
Rbba,0.35272393331277146,
Visc,0.2395539951088507,
Fbpa,0.2719782524782266,
Spuc-ii,-0.19341198607441024,
Sbp-ii,0.09847207320228721,
Yggw,-0.11910441284445952,
Selo,0.05310300980158166,
Glnq,0.1626388962533651,
Ubij,0.03391399687111958,
Yhjg,0.15704334885027163,
Mnat,0.41399599518308977,
Urtd,0.2483815756151287,
Folk,0.2570663723928349,
Ggt,0.2618273731225301,
Yqef,-0.31060203635210726,
Folm,-0.0043455942720774495,
Pxpa2,0.3926891341708757,
Ybgj,0.5117205183963498,
Mscmb,-0.19231803060352387,
Ycio,0.5189447187405272,
Hisp,0.029423347061057346,
Pp_4470,0.48980007099151407,
Bkdab,-0.2820251441240498,
Ccmg,-0.12007083289070712,
Pucm,0.70897510858874,
Pvdy,0.18387000268419695,
Pp_4231,0.1935763196241152,
Pvdi,0.25844030483257696,
Pvdj,0.13848375041732866,
Pvdn,0.00011435105774728416,
Pvdm,0.020202935151117218,
Yejf,0.4864505782299555,
Rnha,0.06577371004380875,
Pp_4114,-0.056112647950084825,
Rara,0.23955652873707026,
Tusd,0.3707176471145554,
Bett-iii,0.47475963892050604,
Yfbs,0.39656322186361026,
Pp_3925,0.29359574859639964,
Pp_3923,0.5154916495710407,
Pp_3802,0.12337754378859979,
Aspc,-0.12280701754385966,
Hbd,0.3006157025723368,
Pp_3704,0.24706243355604812,
Atnudx,-0.17154804526816433,
Mdta,0.11092606925526663,
Pp_3582,0.3405786376304895,
Quia,0.05339209393952863,
Pp_3535,0.4555320251387824,
Pagl-ii,0.1853261554966929,
Pp_2906,0.18656987776361666,
Yqhd,0.2279728140640899,
Cura,0.3778030575935991,
Puub,0.08318299351379839,
Dkgb,-0.016916944485426272,
Qued,0.5378472718412972,
Pp_2146,0.25633866653077053,
Pp_2093,0.5872090770409188,
Ppgl,0.38436574704166915,
Holb,-0.11145907136892363,
Yceg,0.19386476824021057,
Gstb,0.282348583999033,
Gpx,0.296045416793578,
Pp_1822,0.013868363028044518,
Actp-i,-0.15081559246236928,
Pp_1689,0.10445359439914453,
Hda,0.07381156715657981,
Mazg,0.49127141213888953,
Pp_1644,0.08280383674123803,
Rsep,-0.3254805373904229,
Tsab,0.3653668032270026,
Ydcs,0.5550668762379991,
Nudl,0.15475203455624806,
Sdhe,-0.1650717723180699,
Pduo,0.13659358042479428,
Degs,0.27791899740229803,
Kup,0.3429431124248817,
Livf-i,0.04725161331796424,
Ding,-0.11295303623160594,
Gltl,0.1428235504625958,
Yihs,0.5607457049284112,
Pp_0918,-0.03396131854736329,
Dppa-i,0.10711446538593587,
Yehw,0.022402123434484722,
Pp_0820,0.17479192362242166,
Opdc,0.05877729677739974,
Yfch,0.6293986930046749,
Moeb,0.07518989623103504,
Ppkb,0.3144292971935847,
Ycac-i,0.5556968708799465,
Pp_0615,-0.30942700040172766,
Cmom,0.14450305583447762,
Rpmd,-0.6641731357917228,
Muru,0.4261513421369876,
