Protein.Group,0812_0815-Control_log2_change,0812_0815-Control_log10_p_value
PP_4682,0.023075133539194766,0.05301547011385162
PP_4683,-0.08182680593570363,0.05364676349743533
PP_4684,0.44125815733385415,0.8574590735506977
PP_4692,-0.3178020355754675,0.6944387970915952
PP_4693,-0.268311338866642,1.4866670469759091
PP_4694,0.4333206160652038,0.2347200182982805
PP_4696,0.4278319980030649,3.7177837081008374
PP_4697,0.59761451597656,1.054534129214744
PP_4699,-0.34618545444432797,0.1865055259577055
PP_4700,0.04455014723400837,0.1146221550530996
PP_4704,0.601787392209354,0.4470842263266159
PP_4707,0.37183015297237526,0.5317848721642245
PP_4708,0.5033020053307471,1.2447793960108837
PP_4709,-0.5417964353862073,2.482727301617395
PP_4711,-0.38053347602171333,0.9800445062365941
PP_4712,0.23436512595727801,0.6812820181997605
PP_4713,0.1611477959355099,1.1752896027421114
PP_4714,-0.38138089863443997,1.3273916796410345
PP_4715,0.06681129075519757,0.4424093298679526
PP_4716,-0.11774881396484768,0.09297277973451663
PP_4717,0.3999188223941203,1.258609999351894
PP_4718,0.5351793758580996,1.0005697180020323
PP_4720,-0.10177775143520415,0.13833353846111174
PP_4722,-0.09205148445226045,0.3928581030437922
PP_4723,0.4534317163554887,0.982062155193777
PP_4724,0.28340984198447283,0.9908701828820543
PP_4725,-0.032901302425747916,0.056329673825174204
PP_4726,0.03191721072654193,0.1181200520826571
PP_4727,-0.05657987544239116,0.17642835532637405
PP_4728,-0.27214658089821936,1.2644553501028704
PP_4729,-0.6910473746874148,3.16367744738822
PP_4730,0.22427192950320218,1.0698555243720096
PP_4731,-0.9110680367912778,4.930513773626401
PP_4733,-0.28466539536003127,0.16647539452804624
PP_4740,0.5006472711126875,0.4949405374117912
PP_4741,0.03900810077927759,0.051333863060837134
PP_4742,0.1949023782263118,0.2768322191480526
PP_4748,-0.17916175822775918,0.24494684591008611
PP_4760,0.9976177137953313,3.0849043305843926
PP_4762,-0.2920922903506601,0.2200096504184942
PP_4766,0.12597017460929982,0.383395447434652
PP_4770,-0.7882009843437383,1.6622213548610372
PP_4772,0.3074727348926226,0.34759691814831073
PP_4776,-0.58271483048358,0.8896540791719543
PP_4779,0.23448044360569822,0.6317719027677997
PP_4782,-0.41150847589872624,0.4120889982569139
PP_4783,-0.29254499163328046,1.1075609032870484
PP_4784,-0.4567263395813922,0.5485080927373566
PP_4787,-0.27198488913947966,0.6062446955613081
PP_4789,-0.05544691327432916,0.13273882140648516
PP_4790,0.8588567490750896,1.8601310928147896
PP_4794,0.31067070170725336,0.8852120854023203
PP_4795,-0.10201294900464043,0.30636988481177185
PP_4798,-0.13120576126402916,0.20158609096033253
PP_4800,-0.8212816470727038,1.0397639728807333
PP_4801,0.26738805632062823,0.24682383480717432
PP_4802,-0.368777113830085,1.105253208282908
PP_4803,-0.007700212588020385,0.03090958116834383
PP_4805,0.41138015824035484,0.20152475610105405
PP_4809,-0.35929100487734705,0.971128478990668
PP_4811,-0.09543757110058801,0.1132054679591792
PP_4817,0.4093507948405322,0.7634865052116809
PP_4818,0.2990708769575145,1.7187327397240246
PP_4819,-0.14046679554998906,0.3709176387138459
PP_4822,0.44841973446327993,0.6207377266592219
PP_4823,-0.23357369393948518,0.5444054700473953
PP_4826,0.4249733160604209,
PP_4827,-1.8228486628619667,
PP_4830,0.3702070766264099,
PP_4841,0.32023573836948055,0.46270527335295375
PP_4842,-0.0962147542075576,0.20090021480824638
PP_4845,-0.06839623387018919,0.05079270228682952
PP_4848,0.2086963529732946,0.4749573617668624
PP_4862,0.532468958419039,1.2758232614791827
PP_4863,-0.5168050005627437,1.0516124490519596
PP_4864,0.568729486428708,0.16607575465297372
PP_4867,0.16439987073466436,0.16503497711227874
PP_4868,0.5095537988679849,0.619246969409379
PP_4869,0.5148004447973599,1.3762684291536789
PP_4870,-0.5649774148578245,1.1763638090991608
PP_4873,0.6217749191098024,1.550477989767814
PP_4874,-0.2135864993776646,0.7755398082114457
PP_4876,-0.5528201216589097,1.1448908929570472
PP_4877,-0.24602982897163087,1.1487570923918573
PP_4879,0.1921087439241073,0.3516956169495394
PP_4880,0.6911426852550583,1.4853543726259768
PP_4881,0.6960402960949436,4.364203877549077
PP_4888,-1.6319526340534294,2.5526531492048097
PP_4889,0.11388346643312701,0.6188390487295301
PP_4890,0.2767635708729643,4.110382883932612
PP_4891,0.47649448327341315,0.8143336710231379
PP_4892,0.4962953944903801,0.9276543193061286
PP_4893,0.5072420435275344,3.439495011376158
PP_4894,0.30770244038818945,2.1663526587431567
PP_4895,0.08259541867027635,0.14763152532677765
PP_4896,-0.035722764726043486,0.031013296088238152
PP_4898,0.0015653190164880211,0.0017110325739939536
PP_4902,-1.0675914838038134,1.6434296377628836
PP_4903,-0.5216798109675319,0.8232255377140888
PP_4904,-1.358072289313256,3.136651819967131
PP_4906,-0.5387884874388152,0.4450457197668851
PP_4907,0.07362013557135728,0.12678003432047372
PP_4908,0.2449249230469976,1.0145818256913244
PP_4909,0.3546673864910934,0.7129850587763662
PP_4910,0.6552588898986377,0.9553847040843234
PP_4911,-0.3431842010505076,0.12489750910932884
PP_4912,-0.04156461391971123,0.033488028922043264
PP_4915,0.3131357304978365,0.39700823819200903
PP_4916,0.018791390835444562,0.031109820545582003
PP_4919,-0.22046145494267208,0.17302867073904157
PP_4922,0.0736291703995512,0.157025915843481
PP_4923,0.15090677490294566,0.25859123954058943
PP_4928,-0.4877804650596417,0.5395193019957524
PP_4931,-0.2598110069517131,0.18752291280892044
PP_4932,-0.9704144836736932,0.6075105552230146
PP_4934,0.5700818953977073,0.7975566140770405
PP_4935,0.8825733556779308,1.425956538415991
PP_4937,0.08636152030237125,0.18651624833126898
PP_4938,0.5428131687385431,0.15507319561889008
PP_4939,1.0670111391763797,1.3218318520355452
PP_4940,-0.012925755361538959,0.02583400928817172
PP_4943,0.15299137953311362,0.3946433060346737
PP_4944,0.4128065278451812,5.97960198673675
PP_4945,0.252776510789526,0.13201450484340838
PP_4947,0.7627345229552812,1.561010700706268
PP_4950,0.5957294496958698,1.7869581804830093
PP_4952,0.24448005199943804,0.273088905376509
PP_4960,0.14983361164330067,0.9390711195840589
PP_4963,0.2550508341990324,1.160558123519948
PP_4964,0.057123415418285445,0.15081520696316045
PP_4965,0.2847233586149057,0.6275974370129587
PP_4967,-0.15826338851614416,0.3546520772066562
PP_4969,-0.9047349795983103,1.0635627534712984
PP_4975,-0.5700829720877592,0.5042018132109453
PP_4977,-0.7270830960794472,1.6223208274138214
PP_4980,0.020509265071501154,0.03614047529607575
PP_4981,-0.13062868300457614,0.6259227564271158
PP_4983,0.9038113500961745,
PP_4984,-3.5704240423731473,
PP_4988,0.002284033034426876,0.004096488446086733
PP_4991,-1.451439631517163,2.9571845797592236
PP_4993,-0.2594693656854712,0.3455124328208712
PP_4997,-0.3781480229381609,0.5682240475866062
PP_4998,0.5544306018548977,1.7490540341941805
PP_4999,0.3699146625188176,2.1444288633541952
PP_5000,-0.30517646638438795,4.008928187093948
PP_5001,-0.1782813703158394,0.31411866421332285
PP_5007,0.5344362292053303,0.6475906793099289
PP_5011,0.18752403579073088,0.49718556033882655
PP_5014,0.1081341547322904,0.14977680585510914
PP_5020,-1.6380163004895496,
PP_5023,0.15819575581018192,0.1584379450913124
PP_5024,-0.3563584591855625,2.4844821316834493
PP_5025,0.16064109723541958,0.21672408537061325
PP_5026,0.0021369815447915626,0.006079691410204498
PP_5028,0.07918268178921102,0.08015019725139956
PP_5035,-0.5854711632309525,0.32452723652519155
PP_5039,-0.1495291601749127,0.12871680197186916
PP_5040,0.20358817696175202,0.8632430646214182
PP_5041,0.1875003499986444,0.31819208538768473
PP_5044,-0.06043356942491586,0.24470246323256709
PP_5045,-0.03183760157726482,0.09730154157042412
PP_5046,0.5398356905837097,0.8013492567268976
PP_5047,0.38821406926562557,1.9990438687782754
PP_5048,0.7014672231499938,0.7230025410211173
PP_5053,0.20225051464028046,0.8672693754877581
PP_5055,-0.24831187849371084,0.8459784629941203
PP_5056,0.5642772647132029,2.2209046668269816
PP_5057,2.756826256882334,
PP_5058,0.09833317595314114,0.11503677250687115
PP_5063,-0.3901213258739537,0.2883771964141585
PP_5064,-0.42418662464457996,0.5631720367107684
PP_5067,0.5973206437187418,1.0947991537266346
PP_5068,-1.9867249791340467,5.1109159561237325
PP_5069,-0.2253625278313332,0.07950987571076824
PP_5074,0.12114898993098175,0.10165042299431995
PP_5075,0.1161557158673711,0.12918590976355096
PP_5076,-0.047657434858003805,0.10824919778767297
PP_5077,0.17740617719393564,0.4834820233620237
PP_5078,0.3588612998610984,1.9199321470025437
PP_5079,0.21277586530708595,0.31849448331697866
PP_5084,0.5491413488999963,1.1240360782184506
PP_5085,0.6228032419962405,1.0961458861120612
PP_5087,1.0471847116118334,1.501962787317445
PP_5089,0.30796098367341074,1.1366440325215645
PP_5090,0.385889894117973,0.7389033483428805
PP_5095,0.16515405515584203,0.45102331657680017
PP_5098,0.14754636061670412,
PP_5099,-1.647598431164489,
PP_5103,0.06151209928519576,0.18872911001684098
PP_5104,0.38149946732200524,1.2256913787582506
PP_5109,0.5160439034881863,1.0230962302038498
PP_5110,0.3346808919719509,0.1936916094031134
PP_5111,0.3390981135219759,3.8625779484108125
PP_5112,0.3606144099687773,0.6798729344202944
PP_5113,0.24269830937602008,0.32787797173962263
PP_5114,-0.20335971603550523,0.43461580010447676
PP_5118,0.22393500717534376,0.4462604850760621
PP_5120,0.9113740819241806,1.9925919027048928
PP_5123,0.054493014407577096,0.19384020492344725
PP_5125,-0.2104775150060909,0.33833470563310036
PP_5126,-0.17731062810165102,
PP_5127,0.47232381729905165,0.7808131224170691
PP_5128,-0.2119717597459073,2.17766578461294
PP_5139,0.39323584266694117,0.2943746663390051
PP_5141,-0.15605561986975985,0.22660162702594547
PP_5145,0.9384343494024786,1.1741197702595363
PP_5146,,
PP_5149,0.6353251717617325,2.009763656585307
PP_5150,0.4018323341601303,2.6866032156839967
PP_5153,0.47737302937800186,2.375861988297138
PP_5154,-0.5199901879721768,2.937467964237539
PP_5155,0.35637741784564153,1.4798310211507215
PP_5156,0.6982702972167496,1.509277613168723
PP_5157,-0.308109544392413,0.5937767433522616
PP_5160,0.5746553798257902,0.4571082187956283
PP_5165,-0.5558940538087443,0.7835184897925037
PP_5168,0.8071853633039522,2.030910980534125
PP_5171,-0.23402547705168594,0.6799771249099951
PP_5179,0.47464144356223054,1.1687522083324755
PP_5180,0.04368477141829604,0.08123088919684643
PP_5181,0.43457192696228614,0.665442840978603
PP_5182,-0.3953972016184316,0.6665332528051714
PP_5183,-0.2756177265979559,0.8537615696846181
PP_5184,0.2251657077089954,0.8546386318697516
PP_5185,0.2265544400508852,0.23435507796196736
PP_5187,0.09152744806767678,0.12913255698361997
PP_5192,-0.03790988309637874,0.035923884986441904
PP_5193,-0.024249193193359758,0.0537344097888513
PP_5194,-0.35002453314732007,0.526425025687454
PP_5197,-0.25254098106277767,1.026052510358586
PP_5199,0.5637361298950848,
PP_5200,-0.6056729964530432,0.7986583982359474
PP_5201,0.012167537928807665,0.012358631409791938
PP_5202,0.5747431248619308,0.8265203455568518
PP_5203,-0.12357520447428605,0.18477461253067404
PP_5206,-0.25227115156310365,0.35260336242936696
PP_5207,,
PP_5213,-0.8413054100978394,2.840746420977096
PP_5214,0.03184683498051392,0.06533833583971689
PP_5215,0.104350341761211,0.4059612738725812
PP_5216,-0.46306934651636034,1.2723563056832754
PP_5217,0.022127036951409194,0.02285385632226045
PP_5220,0.5984969263191183,2.4047895392244967
PP_5223,0.23372683135489758,0.08123953256652755
PP_5227,0.3674984057392209,2.13565717444624
PP_5229,-1.503668959420231,
PP_5231,-0.3510178230078242,1.753515869075185
PP_5233,0.7294901368551002,2.1971681927601043
PP_5234,-0.11833404907295338,0.4383234888681274
PP_5258,-0.03409013505745565,0.04823479251485759
PP_5265,0.08788212947556776,0.23748378245367424
PP_5267,-0.1601474493488568,0.24612651545583475
PP_5270,-1.6619374181714979,
PP_5273,0.6217046989812266,0.7863274712019153
PP_5278,0.18433383051016755,1.1310486881591408
PP_5281,-0.13878594963006524,1.3271816677879122
PP_5282,-0.35531703248199437,1.3669083496999483
PP_5283,0.23231181778089013,0.7684414792979917
PP_5285,-0.2874193306032076,0.24640195391208491
PP_5286,-0.22131689490174938,
PP_5288,-0.5549879226111032,1.0919863447437366
PP_5289,0.05413524652946807,0.11319555226088397
PP_5291,0.37997111295368874,0.7864569567540259
PP_5292,0.3572471364535401,1.3914413824665888
PP_5294,0.5549238320929935,0.5562849111598219
PP_5295,0.22304029156772637,0.36045791235321983
PP_5296,-0.35128064039461154,0.18481999802378601
PP_5301,-0.07166857942028122,0.21587366063945432
PP_5302,0.5257741158328966,0.8978784943611894
PP_5303,0.3812697224744016,0.6619653775541305
PP_5304,-0.10959244143286856,0.13625442295841947
PP_5305,0.07949954844485076,0.20802749421888303
PP_5309,0.15847785488683308,0.29062361455974284
PP_5311,0.6622632164378128,2.6226020385757716
PP_5313,-0.34631578514400435,1.134395188794372
PP_5314,-0.2784837918641005,0.31882509167447065
PP_5324,-1.314770188317457,0.8763969343490751
PP_5332,-0.24058421776789068,0.3895338357605726
PP_5335,-0.014246398478130801,0.019180453861644887
PP_5336,0.3962434407540891,6.197195548593573
PP_5338,2.122270990547231,1.7258748558243031
PP_5340,-1.8656802644730517,
PP_5341,-0.6569889802279661,1.0902227188667688
PP_5346,0.11402347278001264,0.4269527656784862
PP_5347,0.029799338401089618,0.0997355587299042
PP_5350,0.28884917300364904,0.19680283303283846
PP_5351,0.4608911765109737,0.25068392683932206
PP_5352,0.335184826968114,1.583549689369299
PP_5353,0.7670050743490919,5.3275955874798635
PP_5365,-0.47263194841685574,0.5154024510847456
PP_5366,0.4477734470486478,0.5050557558399423
PP_5379,-1.4920729057657216,2.115035803910941
PP_5392,0.16325426424854972,0.12056842485139266
PP_5395,-0.8164189369301379,0.3892076766518815
PP_5409,0.27427547185757406,0.7594142867140977
PP_5411,0.06724487067615972,0.06955595647021068
PP_5412,0.1565355250281097,0.18662980959336672
PP_5413,0.6702310030191008,1.2619029812652405
PP_5414,0.5760669466000028,2.484926283909337
PP_5415,0.558451951285537,1.0333843528313085
PP_5416,0.4961302188177372,1.4759248885176808
PP_5417,0.5726295410499722,1.1019199352301592
Q88CB8,1.0511472092853806,0.7557913455754897
Q88IY0,,
Q9FD70,0.7438924756621169,1.1209821896664083
SPy_1046,-0.10367861087916862,0.18611122955789858
YNR043W,-0.4926632352813132,3.1216773501666175
b4055 JW4015,-0.7833193188717393,1.7246090394863238
