,Line Name,Line Description,Units,isoprenol,rep,line_name_norep,nt_string,cycle,is_control,sorted_gene_list,number_of_grna,dbtl1_filter,dbtl3_filter,dbtl4_filter,dbtl5_filter,gRNA_1,gRNA_2,gRNA_3,gRNA_4,line_name_norep_cycle,control_plate,PP_0001,PP_0103,PP_0104,PP_0105,PP_0106,PP_0168,PP_0225,PP_0226,PP_0277,PP_0338,PP_0362,PP_0368,PP_0437,PP_0528,PP_0548,PP_0582,PP_0597,PP_0654,PP_0658,PP_0691,PP_0751,PP_0774,PP_0806,PP_0812,PP_0813,PP_0814,PP_0815,PP_0897,PP_0944,PP_0999,PP_1023,PP_1031,PP_1157,PP_1240,PP_1251,PP_1317,PP_1318,PP_1319,PP_1394,PP_1444,PP_1457,PP_1506,PP_1607,PP_1610,PP_1620,PP_1664,PP_1755,PP_1769,PP_1770,PP_1777,PP_2095,PP_2112,PP_2136,PP_2137,PP_2213,PP_2339,PP_2471,PP_2589,PP_2925,PP_3071,PP_3122,PP_3123,PP_3280,PP_3282,PP_3355,PP_3365,PP_3394,PP_3578,PP_3744,PP_3754,PP_3755,PP_4011,PP_4012,PP_4043,PP_4116,PP_4119,PP_4120,PP_4121,PP_4122,PP_4123,PP_4128,PP_4130,PP_4159,PP_4160,PP_4161,PP_4174,PP_4175,PP_4185,PP_4186,PP_4187,PP_4188,PP_4189,PP_4191,PP_4192,PP_4193,PP_4194,PP_4266,PP_4487,PP_4549,PP_4550,PP_4635,PP_4636,PP_4650,PP_4651,PP_4667,PP_4678,PP_4679,PP_4702,PP_4737,PP_4862,PP_4894,PP_5064,PP_5128,PP_5186,PP_5203,PP_5288,PP_5335,PP_5416,PP_5417,PP_5419,PP_5420,has_cycle1_gene,pass_to_art,cumulative_rep,line_name_art
820,Control_P1-R1,DBTL3_P1_032,mg/L,164.5141,1,Control,,3,True,[],0,True,True,True,True,,,,,Control_c3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1,Control-R1
821,PP_0812_PP_0815_PP_1317-R2,DBTL3_P1_033,mg/L,401.1233,2,PP_0812_PP_0815_PP_1317,,3,False,['PP_0812' 'PP_0815' 'PP_1317'],3,True,True,True,True,PP_0812,PP_0815,PP_1317,,PP_0812_PP_0815_PP_1317_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0812_PP_0815_PP_1317-R2
822,PP_0751_PP_0815_PP_1317-R2,DBTL3_P1_034,mg/L,209.5857,2,PP_0751_PP_0815_PP_1317,,3,False,['PP_0751' 'PP_0815' 'PP_1317'],3,True,False,True,True,PP_0751,PP_0815,PP_1317,,PP_0751_PP_0815_PP_1317_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0751_PP_0815_PP_1317-R2
823,PP_0814_PP_0815_PP_1317-R2,DBTL3_P1_035,mg/L,379.2337,2,PP_0814_PP_0815_PP_1317,,3,False,['PP_0814' 'PP_0815' 'PP_1317'],3,True,True,True,True,PP_0814,PP_0815,PP_1317,,PP_0814_PP_0815_PP_1317_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0814_PP_0815_PP_1317-R2
824,PP_0815_PP_1317_PP_4189-R2,DBTL3_P1_036,mg/L,409.5176,2,PP_0815_PP_1317_PP_4189,,3,False,['PP_0815' 'PP_1317' 'PP_4189'],3,True,False,True,True,PP_0815,PP_1317,PP_4189,,PP_0815_PP_1317_PP_4189_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0815_PP_1317_PP_4189-R2
825,PP_0813_PP_4189_PP_4191-R2,DBTL3_P1_037,mg/L,276.7185,2,PP_0813_PP_4189_PP_4191,,3,False,['PP_0813' 'PP_4189' 'PP_4191'],3,True,False,True,True,PP_0813,PP_4189,PP_4191,,PP_0813_PP_4189_PP_4191_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0813_PP_4189_PP_4191-R2
826,PP_0813_PP_0815_PP_1317-R2,DBTL3_P1_038,mg/L,389.8426,2,PP_0813_PP_0815_PP_1317,,3,False,['PP_0813' 'PP_0815' 'PP_1317'],3,True,True,True,True,PP_0813,PP_0815,PP_1317,,PP_0813_PP_0815_PP_1317_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0813_PP_0815_PP_1317-R2
827,PP_0437_PP_0751_PP_4191-R2,DBTL3_P1_039,mg/L,219.1014,2,PP_0437_PP_0751_PP_4191,,3,False,['PP_0437' 'PP_0751' 'PP_4191'],3,True,False,True,True,PP_0437,PP_0751,PP_4191,,PP_0437_PP_0751_PP_4191_c3,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0437_PP_0751_PP_4191-R2
828,Control_P1-R2,DBTL3_P1_040,mg/L,164.3461,2,Control,,3,True,[],0,True,True,True,True,,,,,Control_c3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,2,Control-R2
829,PP_0812_PP_0815_PP_1317-R3,DBTL3_P1_041,mg/L,446.7982,3,PP_0812_PP_0815_PP_1317,,3,False,['PP_0812' 'PP_0815' 'PP_1317'],3,True,True,True,True,PP_0812,PP_0815,PP_1317,,PP_0812_PP_0815_PP_1317_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0812_PP_0815_PP_1317-R3
830,PP_0751_PP_0815_PP_1317-R3,DBTL3_P1_042,mg/L,210.1534,3,PP_0751_PP_0815_PP_1317,,3,False,['PP_0751' 'PP_0815' 'PP_1317'],3,True,False,True,True,PP_0751,PP_0815,PP_1317,,PP_0751_PP_0815_PP_1317_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0751_PP_0815_PP_1317-R3
831,PP_0814_PP_0815_PP_1317-R3,DBTL3_P1_043,mg/L,382.5461,3,PP_0814_PP_0815_PP_1317,,3,False,['PP_0814' 'PP_0815' 'PP_1317'],3,True,True,True,True,PP_0814,PP_0815,PP_1317,,PP_0814_PP_0815_PP_1317_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0814_PP_0815_PP_1317-R3
832,PP_0815_PP_1317_PP_4189-R3,DBTL3_P1_044,mg/L,385.3033,3,PP_0815_PP_1317_PP_4189,,3,False,['PP_0815' 'PP_1317' 'PP_4189'],3,True,False,True,True,PP_0815,PP_1317,PP_4189,,PP_0815_PP_1317_PP_4189_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0815_PP_1317_PP_4189-R3
833,PP_0813_PP_4189_PP_4191-R3,DBTL3_P1_045,mg/L,270.6158,3,PP_0813_PP_4189_PP_4191,,3,False,['PP_0813' 'PP_4189' 'PP_4191'],3,True,False,True,True,PP_0813,PP_4189,PP_4191,,PP_0813_PP_4189_PP_4191_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0813_PP_4189_PP_4191-R3
834,PP_0813_PP_0815_PP_1317-R3,DBTL3_P1_046,mg/L,393.2824,3,PP_0813_PP_0815_PP_1317,,3,False,['PP_0813' 'PP_0815' 'PP_1317'],3,True,True,True,True,PP_0813,PP_0815,PP_1317,,PP_0813_PP_0815_PP_1317_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0813_PP_0815_PP_1317-R3
835,PP_0437_PP_0751_PP_4191-R3,DBTL3_P1_047,mg/L,247.9821,3,PP_0437_PP_0751_PP_4191,,3,False,['PP_0437' 'PP_0751' 'PP_4191'],3,True,False,True,True,PP_0437,PP_0751,PP_4191,,PP_0437_PP_0751_PP_4191_c3,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0437_PP_0751_PP_4191-R3
836,Control_P1-R3,DBTL3_P1_048,mg/L,182.1113,3,Control,,3,True,[],0,True,True,True,True,,,,,Control_c3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,3,Control-R3
837,PP_0751_PP_0813_PP_4191-R1,DBTL3_P2_001,mg/L,308.8368,1,PP_0751_PP_0813_PP_4191,,3,False,['PP_0751' 'PP_0813' 'PP_4191'],3,True,False,True,True,PP_0751,PP_0813,PP_4191,,PP_0751_PP_0813_PP_4191_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0751_PP_0813_PP_4191-R1
838,PP_0751_PP_0813_PP_4189-R1,DBTL3_P2_002,mg/L,403.2312,1,PP_0751_PP_0813_PP_4189,,3,False,['PP_0751' 'PP_0813' 'PP_4189'],3,True,False,True,True,PP_0751,PP_0813,PP_4189,,PP_0751_PP_0813_PP_4189_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0751_PP_0813_PP_4189-R1
839,PP_0813_PP_1769_PP_4189-R1,DBTL3_P2_003,mg/L,335.9553,1,PP_0813_PP_1769_PP_4189,,3,False,['PP_0813' 'PP_1769' 'PP_4189'],3,True,False,True,True,PP_0813,PP_1769,PP_4189,,PP_0813_PP_1769_PP_4189_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0813_PP_1769_PP_4189-R1
840,PP_0751_PP_1769_PP_4189-R1,DBTL3_P2_004,mg/L,221.116,1,PP_0751_PP_1769_PP_4189,,3,False,['PP_0751' 'PP_1769' 'PP_4189'],3,True,False,True,True,PP_0751,PP_1769,PP_4189,,PP_0751_PP_1769_PP_4189_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0751_PP_1769_PP_4189-R1
841,PP_0751_PP_0814_PP_1769-R1,DBTL3_P2_005,mg/L,194.8207,1,PP_0751_PP_0814_PP_1769,,3,False,['PP_0751' 'PP_0814' 'PP_1769'],3,True,False,True,True,PP_0751,PP_0814,PP_1769,,PP_0751_PP_0814_PP_1769_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0751_PP_0814_PP_1769-R1
842,PP_0813_PP_0814_PP_1769-R1,DBTL3_P2_006,mg/L,287.2179,1,PP_0813_PP_0814_PP_1769,,3,False,['PP_0813' 'PP_0814' 'PP_1769'],3,True,False,True,True,PP_0813,PP_0814,PP_1769,,PP_0813_PP_0814_PP_1769_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0813_PP_0814_PP_1769-R1
843,PP_0751_PP_0814-R1,DBTL3_P2_007,mg/L,426.1167,1,PP_0751_PP_0814,,3,False,['PP_0751' 'PP_0814'],2,True,True,True,True,PP_0751,PP_0814,,,PP_0751_PP_0814_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0751_PP_0814-R1
844,PP_0813_PP_0814-R1,DBTL3_P2_008,mg/L,303.3752,1,PP_0813_PP_0814,,3,False,['PP_0813' 'PP_0814'],2,True,True,True,True,PP_0813,PP_0814,,,PP_0813_PP_0814_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0813_PP_0814-R1
845,PP_0751_PP_0813_PP_4191-R2,DBTL3_P2_009,mg/L,284.9774,2,PP_0751_PP_0813_PP_4191,,3,False,['PP_0751' 'PP_0813' 'PP_4191'],3,True,False,True,True,PP_0751,PP_0813,PP_4191,,PP_0751_PP_0813_PP_4191_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0751_PP_0813_PP_4191-R2
846,PP_0751_PP_0813_PP_4189-R2,DBTL3_P2_010,mg/L,348.2106,2,PP_0751_PP_0813_PP_4189,,3,False,['PP_0751' 'PP_0813' 'PP_4189'],3,True,False,True,True,PP_0751,PP_0813,PP_4189,,PP_0751_PP_0813_PP_4189_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0751_PP_0813_PP_4189-R2
847,PP_0813_PP_1769_PP_4189-R2,DBTL3_P2_011,mg/L,315.0608,2,PP_0813_PP_1769_PP_4189,,3,False,['PP_0813' 'PP_1769' 'PP_4189'],3,True,False,True,True,PP_0813,PP_1769,PP_4189,,PP_0813_PP_1769_PP_4189_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0813_PP_1769_PP_4189-R2
848,PP_0751_PP_1769_PP_4189-R2,DBTL3_P2_012,mg/L,222.7789,2,PP_0751_PP_1769_PP_4189,,3,False,['PP_0751' 'PP_1769' 'PP_4189'],3,True,False,True,True,PP_0751,PP_1769,PP_4189,,PP_0751_PP_1769_PP_4189_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0751_PP_1769_PP_4189-R2
849,PP_0751_PP_0814_PP_1769-R2,DBTL3_P2_013,mg/L,241.3749,2,PP_0751_PP_0814_PP_1769,,3,False,['PP_0751' 'PP_0814' 'PP_1769'],3,True,False,True,True,PP_0751,PP_0814,PP_1769,,PP_0751_PP_0814_PP_1769_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0751_PP_0814_PP_1769-R2
850,PP_0813_PP_0814_PP_1769-R2,DBTL3_P2_014,mg/L,270.0,2,PP_0813_PP_0814_PP_1769,,3,False,['PP_0813' 'PP_0814' 'PP_1769'],3,True,False,True,True,PP_0813,PP_0814,PP_1769,,PP_0813_PP_0814_PP_1769_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0813_PP_0814_PP_1769-R2
851,PP_0751_PP_0814-R2,DBTL3_P2_015,mg/L,451.0228,2,PP_0751_PP_0814,,3,False,['PP_0751' 'PP_0814'],2,True,True,True,True,PP_0751,PP_0814,,,PP_0751_PP_0814_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0751_PP_0814-R2
