Line Name,cycle,is_control,number_of_grna,isoprenol,to_keep_improved,line_name_norep,global_median_isoprenol,global_max_isoprenol,color
PP_0815_PP_1317-R1,1,False,2,453.2418,True,PP_0815_PP_1317,226.0873,468.3266,max
PP_0815_PP_1317-R2,1,False,2,425.182,True,PP_0815_PP_1317,226.0873,468.3266,max
PP_0528_PP_5288-R1,1,False,2,389.896,True,PP_0528_PP_5288,226.0873,468.3266,normal
PP_0528_PP_5288-R2,1,False,2,384.9168,True,PP_0528_PP_5288,226.0873,468.3266,normal
PP_0813_PP_4189-R1,1,False,2,383.4967,True,PP_0813_PP_4189,226.0873,468.3266,normal
PP_0814_PP_4862-R2,1,False,2,373.8129,True,PP_0814_PP_4862,226.0873,468.3266,normal
PP_0226_PP_0437_PP_0751-R3,1,False,3,373.3676,True,PP_0226_PP_0437_PP_0751,226.0873,468.3266,normal
PP_0226_PP_0437_PP_0751-R1,1,False,3,372.9031,True,PP_0226_PP_0437_PP_0751,226.0873,468.3266,normal
PP_0813_PP_4189-R3,1,False,2,371.1687,True,PP_0813_PP_4189,226.0873,468.3266,normal
PP_0814_PP_4862-R3,1,False,2,367.7718,True,PP_0814_PP_4862,226.0873,468.3266,normal
PP_0528_PP_5288-R3,1,False,2,358.985,True,PP_0528_PP_5288,226.0873,468.3266,normal
PP_0814_PP_4862-R1,1,False,2,354.5741,True,PP_0814_PP_4862,226.0873,468.3266,normal
PP_0814_PP_4862-R4,1,False,2,349.3168,True,PP_0814_PP_4862,226.0873,468.3266,normal
PP_0814_PP_5288-R2,1,False,2,336.5052,True,PP_0814_PP_5288,226.0873,468.3266,normal
PP_2137_PP_4189-R2,1,False,2,330.95,True,PP_2137_PP_4189,226.0873,468.3266,normal
PP_0999_PP_4120_PP_4191-R3,1,False,3,330.6532,False,PP_0999_PP_4120_PP_4191,226.0873,468.3266,normal
PP_0813_PP_4189-R2,1,False,2,329.4397,True,PP_0813_PP_4189,226.0873,468.3266,normal
PP_0814_PP_4192-R3,1,False,2,328.0977,False,PP_0814_PP_4192,226.0873,468.3266,normal
PP_0814_PP_3123-R3,1,False,2,325.7144,False,PP_0814_PP_3123,226.0873,468.3266,normal
PP_0814_PP_4192-R4,1,False,2,324.987,False,PP_0814_PP_4192,226.0873,468.3266,normal
PP_2137_PP_4189-R1,1,False,2,324.4131,True,PP_2137_PP_4189,226.0873,468.3266,normal
PP_0814_PP_3123-R2,1,False,2,320.185,False,PP_0814_PP_3123,226.0873,468.3266,normal
PP_0814_PP_5288-R3,1,False,2,319.9066,True,PP_0814_PP_5288,226.0873,468.3266,normal
PP_0999_PP_4120_PP_4191-R2,1,False,3,317.1662,False,PP_0999_PP_4120_PP_4191,226.0873,468.3266,normal
PP_0814_PP_4192-R5,1,False,2,316.4488,False,PP_0814_PP_4192,226.0873,468.3266,normal
PP_0814_PP_4192-R1,1,False,2,314.1309,False,PP_0814_PP_4192,226.0873,468.3266,normal
PP_2137_PP_4189-R3,1,False,2,313.3442,True,PP_2137_PP_4189,226.0873,468.3266,normal
PP_0814_PP_4192-R2,1,False,2,311.2435,False,PP_0814_PP_4192,226.0873,468.3266,normal
PP_0814_PP_5288-R1,1,False,2,310.2145,True,PP_0814_PP_5288,226.0873,468.3266,normal
PP_2112_PP_4189_PP_5186-R2,1,False,3,309.3419,True,PP_2112_PP_4189_PP_5186,226.0873,468.3266,normal
PP_0814_PP_4192-R6,1,False,2,309.2832,False,PP_0814_PP_4192,226.0873,468.3266,normal
PP_0226_PP_0437_PP_0751-R2,1,False,3,308.6022,True,PP_0226_PP_0437_PP_0751,226.0873,468.3266,normal
PP_2112_PP_4189_PP_5186-R3,1,False,3,307.9846,True,PP_2112_PP_4189_PP_5186,226.0873,468.3266,normal
PP_0368_PP_0812_PP_0944-R2,1,False,3,304.6038,False,PP_0368_PP_0812_PP_0944,226.0873,468.3266,normal
PP_0368_PP_0812_PP_0944-R1,1,False,3,304.007,False,PP_0368_PP_0812_PP_0944,226.0873,468.3266,normal
PP_2112_PP_4189_PP_5186-R1,1,False,3,301.3318,True,PP_2112_PP_4189_PP_5186,226.0873,468.3266,normal
PP_4189_PP_4550_PP_4862-R2,1,False,3,300.5382,True,PP_4189_PP_4550_PP_4862,226.0873,468.3266,normal
PP_2137_PP_4189-R6,1,False,2,299.3569,True,PP_2137_PP_4189,226.0873,468.3266,normal
PP_0814_PP_3123-R1,1,False,2,297.7279,False,PP_0814_PP_3123,226.0873,468.3266,normal
PP_0368_PP_0812_PP_0944-R3,1,False,3,295.6319,False,PP_0368_PP_0812_PP_0944,226.0873,468.3266,normal
PP_0437_PP_0528_PP_3578-R2,1,False,3,295.2125,True,PP_0437_PP_0528_PP_3578,226.0873,468.3266,normal
PP_0812_PP_4121-R3,1,False,2,294.9253,False,PP_0812_PP_4121,226.0873,468.3266,normal
PP_2137_PP_4189-R5,1,False,2,294.3734,True,PP_2137_PP_4189,226.0873,468.3266,normal
PP_0437_PP_0528_PP_3578-R3,1,False,3,294.0537,True,PP_0437_PP_0528_PP_3578,226.0873,468.3266,normal
PP_4189_PP_4550_PP_4862-R1,1,False,3,293.9191,True,PP_4189_PP_4550_PP_4862,226.0873,468.3266,normal
PP_2137_PP_4189-R4,1,False,2,291.135,True,PP_2137_PP_4189,226.0873,468.3266,normal
PP_4189_PP_4550_PP_4862-R3,1,False,3,290.5964,True,PP_4189_PP_4550_PP_4862,226.0873,468.3266,normal
PP_0437_PP_0528_PP_3578-R1,1,False,3,289.6852,True,PP_0437_PP_0528_PP_3578,226.0873,468.3266,normal
PP_0814_PP_4862-R5,1,False,2,289.5582,True,PP_0814_PP_4862,226.0873,468.3266,normal
PP_0999_PP_4120_PP_4191-R1,1,False,3,286.5191,False,PP_0999_PP_4120_PP_4191,226.0873,468.3266,normal
PP_0814_PP_1769-R2,1,False,2,285.0732,False,PP_0814_PP_1769,226.0873,468.3266,normal
PP_0814_PP_1769-R1,1,False,2,283.939,False,PP_0814_PP_1769,226.0873,468.3266,normal
PP_0812_PP_4121-R2,1,False,2,280.4623,False,PP_0812_PP_4121,226.0873,468.3266,normal
PP_0368_PP_4191_PP_4192-R2,1,False,3,277.592,False,PP_0368_PP_4191_PP_4192,226.0873,468.3266,normal
PP_0368_PP_0597-R2,1,False,2,272.8678,True,PP_0368_PP_0597,226.0873,468.3266,normal
PP_1319_PP_1457_PP_4192-R2,1,False,3,272.1737,False,PP_1319_PP_1457_PP_4192,226.0873,468.3266,normal
PP_0368_PP_0597-R1,1,False,2,270.8708,True,PP_0368_PP_0597,226.0873,468.3266,normal
PP_1319_PP_1457_PP_4192-R3,1,False,3,269.441,False,PP_1319_PP_1457_PP_4192,226.0873,468.3266,normal
PP_0437_PP_4116-R2,1,False,2,269.1809,True,PP_0437_PP_4116,226.0873,468.3266,normal
PP_1319_PP_1457_PP_4192-R1,1,False,3,268.6526,False,PP_1319_PP_1457_PP_4192,226.0873,468.3266,normal
PP_0813_PP_4120-R2,1,False,2,266.549,True,PP_0813_PP_4120,226.0873,468.3266,normal
PP_0437_PP_4116-R1,1,False,2,266.2137,True,PP_0437_PP_4116,226.0873,468.3266,normal
PP_0813_PP_4549_PP_5288-R2,1,False,3,263.1303,True,PP_0813_PP_4549_PP_5288,226.0873,468.3266,normal
PP_0813_PP_4120-R1,1,False,2,263.0201,True,PP_0813_PP_4120,226.0873,468.3266,normal
PP_0814_PP_1769-R3,1,False,2,261.7689,False,PP_0814_PP_1769,226.0873,468.3266,normal
PP_0813_PP_4549_PP_5288-R3,1,False,3,260.9043,True,PP_0813_PP_4549_PP_5288,226.0873,468.3266,normal
PP_0368_PP_4191_PP_4192-R1,1,False,3,256.3658,False,PP_0368_PP_4191_PP_4192,226.0873,468.3266,normal
PP_0813_PP_1769_PP_4191-R2,1,False,3,252.3807,False,PP_0813_PP_1769_PP_4191,226.0873,468.3266,normal
PP_0812_PP_4121-R1,1,False,2,250.2044,False,PP_0812_PP_4121,226.0873,468.3266,normal
PP_0813_PP_1769_PP_4191-R1,1,False,3,249.9867,False,PP_0813_PP_1769_PP_4191,226.0873,468.3266,normal
PP_0437_PP_3365-R3,1,False,2,247.0341,True,PP_0437_PP_3365,226.0873,468.3266,normal
PP_2339_PP_4186-R2,1,False,2,246.8041,False,PP_2339_PP_4186,226.0873,468.3266,normal
PP_2339_PP_4186-R3,1,False,2,245.7369,False,PP_2339_PP_4186,226.0873,468.3266,normal
PP_0813_PP_1769_PP_4191-R3,1,False,3,244.7739,False,PP_0813_PP_1769_PP_4191,226.0873,468.3266,normal
PP_0437_PP_3365-R2,1,False,2,244.0988,True,PP_0437_PP_3365,226.0873,468.3266,normal
PP_0813_PP_4549_PP_5288-R1,1,False,3,242.4518,True,PP_0813_PP_4549_PP_5288,226.0873,468.3266,normal
PP_0437_PP_3365-R1,1,False,2,239.6084,True,PP_0437_PP_3365,226.0873,468.3266,normal
PP_0658_PP_2136-R3,1,False,2,237.9586,True,PP_0658_PP_2136,226.0873,468.3266,median
PP_4122_PP_4188-R3,1,False,2,233.6288,True,PP_4122_PP_4188,226.0873,468.3266,normal
PP_0813_PP_4120-R3,1,False,2,233.308,True,PP_0813_PP_4120,226.0873,468.3266,normal
PP_2339_PP_4186-R1,1,False,2,229.6977,False,PP_2339_PP_4186,226.0873,468.3266,normal
PP_2137_PP_4116_PP_4187-R2,1,False,3,229.4077,False,PP_2137_PP_4116_PP_4187,226.0873,468.3266,normal
PP_2112_PP_2136_PP_4678-R2,1,False,3,228.8024,False,PP_2112_PP_2136_PP_4678,226.0873,468.3266,normal
PP_4122_PP_4188-R2,1,False,2,228.5821,True,PP_4122_PP_4188,226.0873,468.3266,normal
PP_0368_PP_0597-R3,1,False,2,226.0975,True,PP_0368_PP_0597,226.0873,468.3266,normal
PP_0658_PP_2136-R2,1,False,2,226.0873,True,PP_0658_PP_2136,226.0873,468.3266,median
PP_2137_PP_4116_PP_4187-R3,1,False,3,226.0662,False,PP_2137_PP_4116_PP_4187,226.0873,468.3266,normal
PP_1444_PP_4189_PP_4191-R1,1,False,3,224.9948,False,PP_1444_PP_4189_PP_4191,226.0873,468.3266,normal
PP_2137_PP_4116_PP_4187-R1,1,False,3,222.7008,False,PP_2137_PP_4116_PP_4187,226.0873,468.3266,normal
PP_1444_PP_4189_PP_4191-R2,1,False,3,221.8841,False,PP_1444_PP_4189_PP_4191,226.0873,468.3266,normal
PP_4122_PP_4188-R1,1,False,2,219.8197,True,PP_4122_PP_4188,226.0873,468.3266,normal
PP_0658_PP_2136-R1,1,False,2,218.8897,True,PP_0658_PP_2136,226.0873,468.3266,median
PP_2112_PP_2136_PP_4678-R3,1,False,3,218.7952,False,PP_2112_PP_2136_PP_4678,226.0873,468.3266,normal
PP_2112_PP_4188_PP_4862-R1,1,False,3,216.697,False,PP_2112_PP_4188_PP_4862,226.0873,468.3266,normal
PP_0812_PP_2095-R3,1,False,2,216.4155,True,PP_0812_PP_2095,226.0873,468.3266,normal
PP_0814_PP_4862-R6,1,False,2,213.8641,True,PP_0814_PP_4862,226.0873,468.3266,normal
PP_0226_PP_0897_PP_5288-R2,1,False,3,213.605,True,PP_0226_PP_0897_PP_5288,226.0873,468.3266,normal
PP_0751_PP_1620_PP_4678-R3,1,False,3,211.3543,False,PP_0751_PP_1620_PP_4678,226.0873,468.3266,normal
PP_1444_PP_4189_PP_4191-R3,1,False,3,210.4115,False,PP_1444_PP_4189_PP_4191,226.0873,468.3266,normal
PP_2112_PP_4188_PP_4862-R2,1,False,3,209.9265,False,PP_2112_PP_4188_PP_4862,226.0873,468.3266,normal
PP_0812_PP_2095-R2,1,False,2,208.9439,True,PP_0812_PP_2095,226.0873,468.3266,normal
PP_1319_PP_4121_PP_4667-R3,1,False,3,208.5925,True,PP_1319_PP_4121_PP_4667,226.0873,468.3266,normal
PP_0812_PP_2095-R1,1,False,2,207.7021,True,PP_0812_PP_2095,226.0873,468.3266,normal
PP_2112_PP_2136_PP_4678-R1,1,False,3,207.1785,False,PP_2112_PP_2136_PP_4678,226.0873,468.3266,normal
PP_2471_PP_3754_PP_4667-R1,1,False,3,206.781,True,PP_2471_PP_3754_PP_4667,226.0873,468.3266,normal
PP_2112_PP_4188_PP_4862-R3,1,False,3,206.0343,False,PP_2112_PP_4188_PP_4862,226.0873,468.3266,normal
PP_0751_PP_1620_PP_4678-R1,1,False,3,205.7129,False,PP_0751_PP_1620_PP_4678,226.0873,468.3266,normal
PP_0999_PP_3578_PP_5186-R2,1,False,3,204.606,True,PP_0999_PP_3578_PP_5186,226.0873,468.3266,normal
PP_0999_PP_4679-R1,1,False,2,202.5037,False,PP_0999_PP_4679,226.0873,468.3266,normal
PP_0774_PP_1769-R1,1,False,2,202.4628,False,PP_0774_PP_1769,226.0873,468.3266,normal
PP_2471_PP_3754_PP_4667-R2,1,False,3,201.9986,True,PP_2471_PP_3754_PP_4667,226.0873,468.3266,normal
PP_1319_PP_4678-R1,1,False,2,201.7636,False,PP_1319_PP_4678,226.0873,468.3266,normal
PP_0999_PP_3578_PP_5186-R3,1,False,3,200.9228,True,PP_0999_PP_3578_PP_5186,226.0873,468.3266,normal
PP_1319_PP_4121_PP_4667-R2,1,False,3,197.9233,True,PP_1319_PP_4121_PP_4667,226.0873,468.3266,normal
PP_1319_PP_4678-R3,1,False,2,197.7402,False,PP_1319_PP_4678,226.0873,468.3266,normal
PP_2471_PP_3754_PP_4667-R3,1,False,3,197.6125,True,PP_2471_PP_3754_PP_4667,226.0873,468.3266,normal
PP_2137_PP_4011_PP_4120-R2,1,False,3,197.2195,True,PP_2137_PP_4011_PP_4120,226.0873,468.3266,normal
PP_1319_PP_4678-R2,1,False,2,196.9403,False,PP_1319_PP_4678,226.0873,468.3266,normal
PP_0999_PP_4679-R2,1,False,2,196.4409,False,PP_0999_PP_4679,226.0873,468.3266,normal
PP_0999_PP_4679-R3,1,False,2,196.0914,False,PP_0999_PP_4679,226.0873,468.3266,normal
PP_0774_PP_1769-R3,1,False,2,195.3561,False,PP_0774_PP_1769,226.0873,468.3266,normal
PP_2213_PP_2471_PP_4266-R3,1,False,3,194.9071,True,PP_2213_PP_2471_PP_4266,226.0873,468.3266,normal
PP_0999_PP_3578_PP_5186-R1,1,False,3,193.3139,True,PP_0999_PP_3578_PP_5186,226.0873,468.3266,normal
PP_2137_PP_4011_PP_4120-R1,1,False,3,192.8657,True,PP_2137_PP_4011_PP_4120,226.0873,468.3266,normal
PP_1607_PP_4550-R3,1,False,2,191.6517,False,PP_1607_PP_4550,226.0873,468.3266,normal
PP_0658_PP_0815_PP_4187-R1,1,False,3,191.1365,False,PP_0658_PP_0815_PP_4187,226.0873,468.3266,normal
PP_0658_PP_1506_PP_3071-R3,1,False,3,190.786,False,PP_0658_PP_1506_PP_3071,226.0873,468.3266,normal
PP_1506_PP_4651_PP_4862-R1,1,False,3,187.6008,False,PP_1506_PP_4651_PP_4862,226.0873,468.3266,normal
PP_0774_PP_1769-R2,1,False,2,186.9907,False,PP_0774_PP_1769,226.0873,468.3266,normal
PP_3123_PP_4862_PP_5186-R2,1,False,3,186.7095,True,PP_3123_PP_4862_PP_5186,226.0873,468.3266,normal
PP_3123_PP_4862_PP_5186-R3,1,False,3,186.1462,True,PP_3123_PP_4862_PP_5186,226.0873,468.3266,normal
PP_1319_PP_4121_PP_4667-R1,1,False,3,185.8614,True,PP_1319_PP_4121_PP_4667,226.0873,468.3266,normal
PP_0658_PP_0815_PP_4187-R2,1,False,3,185.4592,False,PP_0658_PP_0815_PP_4187,226.0873,468.3266,normal
PP_2213_PP_2471_PP_4266-R2,1,False,3,184.9482,True,PP_2213_PP_2471_PP_4266,226.0873,468.3266,normal
PP_1607_PP_4550-R2,1,False,2,184.5444,False,PP_1607_PP_4550,226.0873,468.3266,normal
PP_0597_PP_1769_PP_4862-R2,1,False,3,183.788,False,PP_0597_PP_1769_PP_4862,226.0873,468.3266,normal
PP_2137_PP_4011_PP_4120-R3,1,False,3,182.994,True,PP_2137_PP_4011_PP_4120,226.0873,468.3266,normal
PP_2213_PP_2471_PP_4266-R1,1,False,3,182.8489,True,PP_2213_PP_2471_PP_4266,226.0873,468.3266,normal
PP_0658_PP_1506_PP_3071-R2,1,False,3,182.4886,False,PP_0658_PP_1506_PP_3071,226.0873,468.3266,normal
PP_0658_PP_0815_PP_4187-R3,1,False,3,182.1123,False,PP_0658_PP_0815_PP_4187,226.0873,468.3266,normal
PP_0751_PP_1620_PP_4678-R2,1,False,3,179.5294,False,PP_0751_PP_1620_PP_4678,226.0873,468.3266,normal
Control_P4-R2,1,True,0,179.5075,True,Control,226.0873,468.3266,control
PP_0597_PP_1769_PP_4862-R3,1,False,3,178.7523,False,PP_0597_PP_1769_PP_4862,226.0873,468.3266,normal
PP_0368_PP_4191_PP_4192-R3,1,False,3,177.6974,False,PP_0368_PP_4191_PP_4192,226.0873,468.3266,normal
PP_1607_PP_4550-R1,1,False,2,175.6127,False,PP_1607_PP_4550,226.0873,468.3266,normal
PP_0658_PP_1506_PP_3071-R1,1,False,3,175.3849,False,PP_0658_PP_1506_PP_3071,226.0873,468.3266,normal
PP_0226_PP_0897_PP_5288-R1,1,False,3,173.9811,True,PP_0226_PP_0897_PP_5288,226.0873,468.3266,normal
PP_0437_PP_4116-R3,1,False,2,172.8632,True,PP_0437_PP_4116,226.0873,468.3266,normal
PP_1506_PP_4651_PP_4862-R2,1,False,3,172.7373,False,PP_1506_PP_4651_PP_4862,226.0873,468.3266,normal
PP_0774_PP_2213_PP_5288-R1,1,False,3,166.9627,True,PP_0774_PP_2213_PP_5288,226.0873,468.3266,normal
PP_1506_PP_4651_PP_4862-R3,1,False,3,166.7114,False,PP_1506_PP_4651_PP_4862,226.0873,468.3266,normal
PP_0597_PP_1769_PP_4862-R1,1,False,3,166.5983,False,PP_0597_PP_1769_PP_4862,226.0873,468.3266,normal
PP_3123_PP_4862_PP_5186-R1,1,False,3,165.8082,True,PP_3123_PP_4862_PP_5186,226.0873,468.3266,normal
Control_P1-R3,1,True,0,164.3307,True,Control,226.0873,468.3266,control
Control_P1-R1,1,True,0,160.2911,True,Control,226.0873,468.3266,control
PP_0774_PP_2213_PP_5288-R2,1,False,3,159.2958,True,PP_0774_PP_2213_PP_5288,226.0873,468.3266,normal
Control_P4-R3,1,True,0,158.8005,True,Control,226.0873,468.3266,control
PP_0226_PP_0597_PP_4678-R3,1,False,3,155.9575,False,PP_0226_PP_0597_PP_4678,226.0873,468.3266,normal
Control_P1-R2,1,True,0,154.8259,True,Control,226.0873,468.3266,control
Control_P3-R2,1,True,0,153.8518,True,Control,226.0873,468.3266,control
Control_P3-R3,1,True,0,149.907,True,Control,226.0873,468.3266,control
Control_P3-R1,1,True,0,147.8823,True,Control,226.0873,468.3266,control
Control_P4-R1,1,True,0,147.4231,True,Control,226.0873,468.3266,control
PP_0226_PP_0597_PP_4678-R2,1,False,3,147.1825,False,PP_0226_PP_0597_PP_4678,226.0873,468.3266,normal
Control_P2-R2,1,True,0,146.4459,True,Control,226.0873,468.3266,control
Control_P2-R1,1,True,0,145.0277,True,Control,226.0873,468.3266,control
Control_P2-R3,1,True,0,144.5349,True,Control,226.0873,468.3266,control
PP_1620_PP_4116-R2,1,False,2,140.6236,True,PP_1620_PP_4116,226.0873,468.3266,normal
PP_3365_PP_3754-R1,1,False,2,139.309,True,PP_3365_PP_3754,226.0873,468.3266,normal
PP_0226_PP_0597_PP_4678-R1,1,False,3,138.9945,False,PP_0226_PP_0597_PP_4678,226.0873,468.3266,normal
PP_3365_PP_3754-R2,1,False,2,138.5162,True,PP_3365_PP_3754,226.0873,468.3266,normal
PP_0774_PP_2213_PP_5288-R3,1,False,3,137.2423,True,PP_0774_PP_2213_PP_5288,226.0873,468.3266,normal
PP_0226_PP_2339_PP_3365-R1,1,False,3,134.79,True,PP_0226_PP_2339_PP_3365,226.0873,468.3266,normal
PP_0226_PP_2339_PP_3365-R2,1,False,3,133.7301,True,PP_0226_PP_2339_PP_3365,226.0873,468.3266,normal
PP_0226_PP_2339_PP_3365-R3,1,False,3,128.9995,True,PP_0226_PP_2339_PP_3365,226.0873,468.3266,normal
PP_3123_PP_4667-R2,1,False,2,128.7247,False,PP_3123_PP_4667,226.0873,468.3266,normal
PP_1620_PP_4116-R3,1,False,2,127.9067,True,PP_1620_PP_4116,226.0873,468.3266,normal
PP_1620_PP_4116-R1,1,False,2,127.7148,True,PP_1620_PP_4116,226.0873,468.3266,normal
PP_3123_PP_4667-R1,1,False,2,126.5804,False,PP_3123_PP_4667,226.0873,468.3266,normal
PP_0774_PP_1607_PP_3578-R3,1,False,3,125.327,False,PP_0774_PP_1607_PP_3578,226.0873,468.3266,normal
PP_3365_PP_3754-R3,1,False,2,125.1503,True,PP_3365_PP_3754,226.0873,468.3266,normal
PP_3123_PP_5288-R3,1,False,2,123.6475,False,PP_3123_PP_5288,226.0873,468.3266,normal
PP_3123_PP_5288-R2,1,False,2,122.4174,False,PP_3123_PP_5288,226.0873,468.3266,normal
PP_3123_PP_3755-R3,1,False,2,121.9753,False,PP_3123_PP_3755,226.0873,468.3266,normal
PP_3123_PP_3755-R1,1,False,2,121.8955,False,PP_3123_PP_3755,226.0873,468.3266,normal
PP_0774_PP_1607_PP_3578-R2,1,False,3,121.1226,False,PP_0774_PP_1607_PP_3578,226.0873,468.3266,normal
PP_3123_PP_5288-R1,1,False,2,119.8909,False,PP_3123_PP_5288,226.0873,468.3266,normal
PP_3123_PP_3755-R2,1,False,2,119.3516,False,PP_3123_PP_3755,226.0873,468.3266,normal
PP_3123_PP_4667-R3,1,False,2,116.0096,False,PP_3123_PP_4667,226.0873,468.3266,normal
PP_0774_PP_1607_PP_3578-R1,1,False,3,115.4761,False,PP_0774_PP_1607_PP_3578,226.0873,468.3266,normal
PP_0226_PP_0897_PP_5288-R3,1,False,3,10.0912,True,PP_0226_PP_0897_PP_5288,226.0873,468.3266,normal
PP_5419-R3,0,False,1,412.20373,False,PP_5419,168.30270000000002,412.20373,max
PP_0528-R1,0,False,1,402.64727,True,PP_0528,168.30270000000002,412.20373,normal
PP_0528-R2,0,False,1,393.75147,True,PP_0528,168.30270000000002,412.20373,normal
PP_5419-R1,0,False,1,391.908,False,PP_5419,168.30270000000002,412.20373,max
PP_0528-R3,0,False,1,384.7004,True,PP_0528,168.30270000000002,412.20373,normal
PP_5419-R2,0,False,1,370.2514,False,PP_5419,168.30270000000002,412.20373,max
PP_4191-R2,0,False,1,367.47564,True,PP_4191,168.30270000000002,412.20373,normal
PP_0813-R2,0,False,1,359.93587,True,PP_0813,168.30270000000002,412.20373,normal
PP_4191-R1,0,False,1,358.72587,True,PP_4191,168.30270000000002,412.20373,normal
PP_0813-R3,0,False,1,354.33373,True,PP_0813,168.30270000000002,412.20373,normal
PP_4191-R3,0,False,1,349.11636,True,PP_4191,168.30270000000002,412.20373,normal
PP_0814-R3,0,False,1,345.55767,True,PP_0814,168.30270000000002,412.20373,normal
PP_4174-R3,0,False,1,337.42287,False,PP_4174,168.30270000000002,412.20373,normal
PP_4189-R3,0,False,1,321.20247,True,PP_4189,168.30270000000002,412.20373,normal
PP_1769-R2,0,False,1,320.31707,True,PP_1769,168.30270000000002,412.20373,normal
PP_0548-R2,0,False,1,314.68627,False,PP_0548,168.30270000000002,412.20373,normal
PP_0548-R1,0,False,1,314.28353,False,PP_0548,168.30270000000002,412.20373,normal
PP_4174-R2,0,False,1,311.1356,False,PP_4174,168.30270000000002,412.20373,normal
PP_4174-R1,0,False,1,310.41013,False,PP_4174,168.30270000000002,412.20373,normal
PP_0814-R1,0,False,1,306.44507,True,PP_0814,168.30270000000002,412.20373,normal
PP_4194_NT2-R2,0,False,1,301.2338,False,PP_4194_NT2,168.30270000000002,412.20373,normal
PP_1240-R1,0,False,1,289.0662,False,PP_1240,168.30270000000002,412.20373,normal
PP_4192-R1,0,False,1,287.07493,True,PP_4192,168.30270000000002,412.20373,normal
PP_1240-R3,0,False,1,286.40273,False,PP_1240,168.30270000000002,412.20373,normal
PP_0548-R3,0,False,1,285.7046,False,PP_0548,168.30270000000002,412.20373,normal
PP_0814-R2,0,False,1,285.185,True,PP_0814,168.30270000000002,412.20373,normal
PP_4189-R1,0,False,1,283.2782,True,PP_4189,168.30270000000002,412.20373,normal
PP_0815-R1,0,False,1,272.805,True,PP_0815,168.30270000000002,412.20373,normal
PP_1240-R2,0,False,1,269.87087,False,PP_1240,168.30270000000002,412.20373,normal
PP_4189-R2,0,False,1,269.70547,True,PP_4189,168.30270000000002,412.20373,normal
PP_4194_NT2-R1,0,False,1,265.8196,False,PP_4194_NT2,168.30270000000002,412.20373,normal
PP_1769-R3,0,False,1,263.93507,True,PP_1769,168.30270000000002,412.20373,normal
PP_1770-R2,0,False,1,262.76233,False,PP_1770,168.30270000000002,412.20373,normal
PP_0813-R1,0,False,1,256.74173,True,PP_0813,168.30270000000002,412.20373,normal
PP_0815-R3,0,False,1,255.54267,True,PP_0815,168.30270000000002,412.20373,normal
PP_0812-R3,0,False,1,255.52187,True,PP_0812,168.30270000000002,412.20373,normal
PP_1607_NT1-R3,0,False,1,254.9968,True,PP_1607_NT1,168.30270000000002,412.20373,normal
PP_1770-R3,0,False,1,254.02973,False,PP_1770,168.30270000000002,412.20373,normal
PP_1506-R1,0,False,1,253.56809,True,PP_1506,168.30270000000002,412.20373,normal
PP_0812-R5,0,False,1,252.7312,True,PP_0812,168.30270000000002,412.20373,normal
PP_0812-R2,0,False,1,251.68627,True,PP_0812,168.30270000000002,412.20373,normal
PP_3355-R2,0,False,1,249.52007,False,PP_3355,168.30270000000002,412.20373,normal
PP_0812-R6,0,False,1,249.00007,True,PP_0812,168.30270000000002,412.20373,normal
PP_0815-R2,0,False,1,248.58573,True,PP_0815,168.30270000000002,412.20373,normal
PP_0368-R2,0,False,1,246.3242,True,PP_0368,168.30270000000002,412.20373,normal
PP_4194_NT2-R3,0,False,1,246.04247,False,PP_4194_NT2,168.30270000000002,412.20373,normal
PP_3744-R3,0,False,1,244.15787,False,PP_3744,168.30270000000002,412.20373,normal
PP_3744-R2,0,False,1,242.62673,False,PP_3744,168.30270000000002,412.20373,normal
PP_1769-R1,0,False,1,242.39267,True,PP_1769,168.30270000000002,412.20373,normal
PP_0437-R3,0,False,1,242.27493,True,PP_0437,168.30270000000002,412.20373,normal
PP_1607_NT1-R2,0,False,1,241.8028,True,PP_1607_NT1,168.30270000000002,412.20373,normal
PP_1770-R1,0,False,1,240.8716,False,PP_1770,168.30270000000002,412.20373,normal
PP_3355-R3,0,False,1,239.5362,False,PP_3355,168.30270000000002,412.20373,normal
PP_0368-R3,0,False,1,236.6698,True,PP_0368,168.30270000000002,412.20373,normal
PP_3355-R1,0,False,1,236.10693,False,PP_3355,168.30270000000002,412.20373,normal
PP_2136-R3,0,False,1,235.8306,True,PP_2136,168.30270000000002,412.20373,normal
PP_4193-R1,0,False,1,234.39298,False,PP_4193,168.30270000000002,412.20373,normal
PP_2136-R2,0,False,1,234.2294,True,PP_2136,168.30270000000002,412.20373,normal
PP_0437-R1,0,False,1,234.11313,True,PP_0437,168.30270000000002,412.20373,normal
PP_2136-R1,0,False,1,232.3398,True,PP_2136,168.30270000000002,412.20373,normal
PP_0812-R4,0,False,1,231.1432,True,PP_0812,168.30270000000002,412.20373,normal
PP_4193-R2,0,False,1,228.63502,False,PP_4193,168.30270000000002,412.20373,normal
PP_0368-R1,0,False,1,227.0476,True,PP_0368,168.30270000000002,412.20373,normal
PP_1506-R2,0,False,1,225.75831,True,PP_1506,168.30270000000002,412.20373,normal
PP_0362-R2,0,False,1,225.55467,False,PP_0362,168.30270000000002,412.20373,normal
PP_0812-R1,0,False,1,224.54833,True,PP_0812,168.30270000000002,412.20373,normal
