orig,has_6letter_substring,extracted
sp|Q88MR8|Q88MR8_PSEPK Pp_1501,True,Q88MR8
sp|Q88MR9|Q88MR9_PSEPK Pp_1500,True,Q88MR9
sp|Q88MS0|Q88MS0_PSEPK Pp_1499,True,Q88MS0
sp|Q88MS1|Q88MS1_PSEPK Pp_1498,True,Q88MS1
sp|Q88MS2|Q88MS2_PSEPK Pp_1497,True,Q88MS2
sp|Q88MS3|SYK_PSEPK Lyss,True,Q88MS3
sp|Q88MS4|Q88MS4_PSEPK Pp_1494,True,Q88MS4
sp|Q88MS5|CHEB3_PSEPK Cheb3,True,Q88MS5
sp|Q88MS6|Q88MS6_PSEPK Pp_1492,True,Q88MS6
sp|Q88MT0|Q88MT0_PSEPK Pp_1488,True,Q88MT0
sp|Q88MT1|Q88MT1_PSEPK Pp_1487,True,Q88MT1
sp|Q88MT2|Q88MT2_PSEPK Pp_1486,True,Q88MT2
sp|Q88MT4|Q88MT4_PSEPK Pp_1484,True,Q88MT4
sp|Q88MT7|Q88MT7_PSEPK Pp_1481,True,Q88MT7
sp|Q88MT8,True,Q88MT8
sp|Q88MU0|Q88MU0_PSEPK Pp_1478,True,Q88MU0
sp|Q88MU1,True,Q88MU1
sp|Q88MU2|Q88MU2_PSEPK Pp_1476,True,Q88MU2
sp|Q88MU3|Q88MU3_PSEPK Pp_1475,True,Q88MU3
sp|Q88MU7|Q88MU7_PSEPK Thrc,True,Q88MU7
sp|Q88MU8|Q88MU8_PSEPK Hom,True,Q88MU8
sp|Q88MU9|Q88MU9_PSEPK Dsbc,True,Q88MU9
sp|Q88MV0,True,Q88MV0
sp|Q88MV1|Q88MV1_PSEPK Pp_1467,True,Q88MV1
sp|Q88MV2|Q88MV2_PSEPK Pp_1466,True,Q88MV2
sp|Q88MV3|RL19_PSEPK Rpls,True,Q88MV3
sp|Q88MV4|TRMD_PSEPK Trmd,True,Q88MV4
sp|Q88MV5|RIMM_PSEPK Rimm,True,Q88MV5
sp|Q88MV6|RS16_PSEPK,True,Q88MV6
sp|Q88MV7|Q88MV7_PSEPK Ffh,True,Q88MV7
sp|Q88MV9|Q88MV9_PSEPK Pp_1459,True,Q88MV9
sp|Q88MW0|Q88MW0_PSEPK Pp_1458,True,Q88MW0
sp|Q88MW1|PURT_PSEPK Purt,True,Q88MW1
sp|Q88MW4|Q88MW4_PSEPK Pp_1454,True,Q88MW4
sp|Q88MW5|Q88MW5_PSEPK Pp_1453,True,Q88MW5
sp|Q88MW6,True,Q88MW6
sp|Q88MW8|Q88MW8_PSEPK Pp_1450,True,Q88MW8
sp|Q88MW9|Q88MW9_PSEPK Pp_1449,True,Q88MW9
sp|Q88MX1|Q88MX1_PSEPK Pp_1447,True,Q88MX1
sp|Q88MX2|Q88MX2_PSEPK Pp_1446,True,Q88MX2
sp|Q88MX4|Q88MX4_PSEPK Gcd,True,Q88MX4
sp|Q88MX5|Q88MX5_PSEPK Lon-1,True,Q88MX5
sp|Q88MX6|Q88MX6_PSEPK Pp_1442,True,Q88MX6
sp|Q88MX7|CMOA_PSEPK Cmoa,True,Q88MX7
sp|Q88MX8|CMOB_PSEPK Cmob,True,Q88MX8
sp|Q88MY0|Q88MY0_PSEPK Czrr-2,True,Q88MY0
sp|Q88MY2|PDXJ_PSEPK Pdxj,True,Q88MY2
sp|Q88MY4|ERA_PSEPK Era,True,Q88MY4
sp|Q88MY5|RNC_PSEPK Rnc,True,Q88MY5
sp|Q88MY6|Q88MY6_PSEPK Lepb,True,Q88MY6
sp|Q88MY7|LEPA_PSEPK Lepa,True,Q88MY7
sp|Q88MY8|Q88MY8_PSEPK Algy,True,Q88MY8
sp|Q88MY9|Q88MY9_PSEPK Algn,True,Q88MY9
sp|Q88MZ0|Q88MZ0_PSEPK Muca,True,Q88MZ0
sp|Q88MZ1|Q88MZ1_PSEPK Algt,True,Q88MZ1
sp|Q88MZ2|Q88MZ2_PSEPK Nadb,True,Q88MZ2
sp|Q88MZ4|Y1424_PSEPK Pp_1424,True,Q88MZ4
sp|Q88MZ5|Q88MZ5_PSEPK Pp_1423,True,Q88MZ5
sp|Q88MZ6|Q88MZ6_PSEPK Pp_1422,True,Q88MZ6
sp|Q88MZ9|Q88MZ9_PSEPK Pp_1419,True,Q88MZ9
sp|Q88N00|Q88N00_PSEPK Pp_1418,True,Q88N00
sp|Q88N06|Q88N06_PSEPK Pp_1412,True,Q88N06
sp|Q88N09|Q88N09_PSEPK Pp_1407,True,Q88N09
sp|Q88N10|Q88N10_PSEPK Pp_1406,True,Q88N10
sp|Q88N13|Q88N13_PSEPK Bglx,True,Q88N13
sp|Q88N15|Q88N15_PSEPK Dctd,True,Q88N15
sp|Q88N16|Q88N16_PSEPK Pp_1400,True,Q88N16
sp|Q88N17|Q88N17_PSEPK Pp_1399,True,Q88N17
sp|Q88N18|Q88N18_PSEPK Pp_1398,True,Q88N18
sp|Q88N19|Q88N19_PSEPK Pp_1397,True,Q88N19
sp|Q88N21|Q88N21_PSEPK Pp_1395,True,Q88N21
sp|Q88N24|Q88N24_PSEPK Pp_1392,True,Q88N24
sp|Q88N27|OADC_PSEPK Pp_1389,True,Q88N27
sp|Q88N29|TTGR_PSEPK Ttgr,True,Q88N29
sp|Q88N30|TTGA_PSEPK Ttga,True,Q88N30
sp|Q88N31|TTGB_PSEPK Ttgb,True,Q88N31
sp|Q88N32|TTGC_PSEPK Ttgc,True,Q88N32
sp|Q88N33,True,Q88N33
sp|Q88N35|Q88N35_PSEPK Pcac,True,Q88N35
sp|Q88N36|Q88N36_PSEPK Pcad,True,Q88N36
sp|Q88N37|Q88N37_PSEPK Pcab,True,Q88N37
sp|Q88N38|Q88N38_PSEPK Pcat,True,Q88N38
sp|Q88N39|Q88N39_PSEPK Pcaf,True,Q88N39
sp|Q88N40|Q88N40_PSEPK Pcak,True,Q88N40
sp|Q88N41|Q88N41_PSEPK Pcar,True,Q88N41
sp|Q88N43|Q88N43_PSEPK Pp_1373,True,Q88N43
sp|Q88N44|Q88N44_PSEPK Pp_1372,True,Q88N44
sp|Q88N45|Q88N45_PSEPK Pp_1371,True,Q88N45
sp|Q88N47|Q88N47_PSEPK Pp_1369,True,Q88N47
sp|Q88N49|Q88N49_PSEPK Puru-2,True,Q88N49
sp|Q88N50|Q88N50_PSEPK Pp_1366,True,Q88N50
sp|Q88N51|Q88N51_PSEPK Sbcb,True,Q88N51
sp|Q88N53|Q88N53_PSEPK Pp_1363,True,Q88N53
sp|Q88N54|Q88N54_PSEPK Pyka,True,Q88N54
sp|Q88N55|CH60_PSEPK Grol,True,Q88N55
sp|Q88N56|CH10_PSEPK Gros,True,Q88N56
sp|Q88N57|Q88N57_PSEPK Pp_1359,True,Q88N57
sp|Q88N58|Q88N58_PSEPK Pp_1358,True,Q88N58
sp|Q88N59|Q88N59_PSEPK PP_1357,True,Q88N59
sp|Q88N60|Q88N60_PSEPK Pp_1356,True,Q88N60
sp|Q88N61|Q88N61_PSEPK Ampg,True,Q88N61
sp|Q88N63|Q88N63_PSEPK Pp_1353,True,Q88N63
sp|Q88N64|Q88N64_PSEPK Pp_1351,True,Q88N64
sp|Q88N65|Q88N65_PSEPK Pp_1350,True,Q88N65
sp|Q88N66|Q88N66_PSEPK Pp_1349,True,Q88N66
sp|Q88N67|Q88N67_PSEPK Pp_1348,True,Q88N67
sp|Q88N68|Q88N68_PSEPK Pp_1347,True,Q88N68
sp|Q88N69|SECA_PSEPK Seca,True,Q88N69
sp|Q88N71|LPXC_PSEPK Lpxc,True,Q88N71
sp|Q88N72|Q88N72_PSEPK Ftsa,True,Q88N72
sp|Q88N74|DDLB_PSEPK Ddlb,True,Q88N74
sp|Q88N75|MURC_PSEPK Murc,True,Q88N75
sp|Q88N76|MURG_PSEPK Murg,True,Q88N76
sp|Q88N78|MURD_PSEPK Murd,True,Q88N78
sp|Q88N79,True,Q88N79
sp|Q88N80|Q88N80_PSEPK Murf,True,Q88N80
sp|Q88N81|MURE_PSEPK Mure,True,Q88N81
sp|Q88N82|Q88N82_PSEPK Ftsi,True,Q88N82
sp|Q88N84|RSMH_PSEPK Rsmh,True,Q88N84
sp|Q88N85|MRAZ_PSEPK Mraz,True,Q88N85
sp|Q88N86|Q88N86_PSEPK Rsmi,True,Q88N86
sp|Q88N87|Q88N87_PSEPK Pp_1325,True,Q88N87
sp|Q88N89|Q88N89_PSEPK Gmha,True,Q88N89
sp|Q88N90|Q88N90_PSEPK Pp_1322,True,Q88N90
sp|Q88N91|Q88N91_PSEPK Sspb,True,Q88N91
sp|Q88N92|Q88N92_PSEPK Sspa,True,Q88N92
sp|Q88N93|Q88N93_PSEPK Petc,True,Q88N93
sp|Q88N94|Q88N94_PSEPK Petb,True,Q88N94
sp|Q88N95|Q88N95_PSEPK Peta,True,Q88N95
sp|Q88N96|RS9_PSEPK Rpsi,True,Q88N96
sp|Q88N97|RL13_PSEPK Rplm,True,Q88N97
sp|Q88N98|Q88N98_PSEPK Pp_1314,True,Q88N98
sp|Q88N99|Q88N99_PSEPK Pp_1313,True,Q88N99
sp|Q88NA0|Q88NA0_PSEPK Zape,True,Q88NA0
sp|Q88NA1|SYW_PSEPK Trps,True,Q88NA1
sp|Q88NA2|Q88NA2_PSEPK Pp_1310,True,Q88NA2
sp|Q88NA3|Q88NA3_PSEPK Pp_1309,True,Q88NA3
sp|Q88NA8|Q88NA8_PSEPK Cysnc,True,Q88NA8
sp|Q88NA9|CYSD_PSEPK Cysd,True,Q88NA9
sp|Q88NB0|Q88NB0_PSEPK Pp_1302,True,Q88NB0
sp|Q88NB1|Q88NB1_PSEPK Algw,True,Q88NB1
sp|Q88NB2|Q88NB2_PSEPK Aapp,True,Q88NB2
sp|Q88NB3|Q88NB3_PSEPK Aapm,True,Q88NB3
sp|Q88NB4|Q88NB4_PSEPK Aapq,True,Q88NB4
sp|Q88NB5|Q88NB5_PSEPK Aapj,True,Q88NB5
sp|Q88NB6|Q88NB6_PSEPK Estb,True,Q88NB6
sp|Q88NB7|RHLB_PSEPK Rhlb,True,Q88NB7
sp|Q88NB8|Q88NB8_PSEPK Moae,True,Q88NB8
sp|Q88NB9|Q88NB9_PSEPK Moad,True,Q88NB9
sp|Q88NC0|MOAC_PSEPK Moac,True,Q88NC0
sp|Q88NC1|Q88NC1_PSEPK Pp_1291,True,Q88NC1
sp|Q88NC3|Y1289_PSEPK Pp_1289,True,Q88NC3
sp|Q88NC4,True,Q88NC4
sp|Q88ND8|Q88ND8_PSEPK Pp_1274,True,Q88ND8
sp|Q88ND9|Q88ND9_PSEPK Pp_1273,True,Q88ND9
sp|Q88NE0|Q88NE0_PSEPK Pp_1272,True,Q88NE0
sp|Q88NE2|Q88NE2_PSEPK Pp_1270,True,Q88NE2
sp|Q88NE3|Q88NE3_PSEPK Pp_1269,True,Q88NE3
sp|Q88NE4|Q88NE4_PSEPK Pp_1268,True,Q88NE4
sp|Q88NE5|Q88NE5_PSEPK Pp_1267,True,Q88NE5
sp|Q88NE6|Q88NE6_PSEPK Pp_1266,True,Q88NE6
sp|Q88NE9|Q88NE9_PSEPK Pp_1263,True,Q88NE9
sp|Q88NF0|Q88NF0_PSEPK Pp_1262,True,Q88NF0
sp|Q88NF1|Q88NF1_PSEPK Pp_1261,True,Q88NF1
sp|Q88NF7|Q88NF7_PSEPK Xena,True,Q88NF7
sp|Q88NF9|MQO2_PSEPK Mqo2,True,Q88NF9
sp|Q88NG2,True,Q88NG2
sp|Q88NG3|Q88NG3_PSEPK Pp_1246,True,Q88NG3
sp|Q88NG4|Q88NG4_PSEPK Pp_1245,True,Q88NG4
sp|Q88NG9|PUR7_PSEPK Purc,True,Q88NG9
sp|Q88NH1|Q88NH1_PSEPK Pp_1238,True,Q88NH1
sp|Q88NH2|Q88NH2_PSEPK Dapa,True,Q88NH2
sp|Q88NH3|Q88NH3_PSEPK Pp_1236,True,Q88NH3
sp|Q88NH4|Q88NH4_PSEPK Pp_1235,True,Q88NH4
sp|Q88NH6|Q88NH6_PSEPK Pp_1233,True,Q88NH6
sp|Q88NH7|Q88NH7_PSEPK Pp_1232,True,Q88NH7
sp|Q88NH8|Q88NH8_PSEPK Nada,True,Q88NH8
sp|Q88NH9|Q88NH9_PSEPK Pp_1230,True,Q88NH9
sp|Q88NI3|QUEC_PSEPK Quec,True,Q88NI3
sp|Q88NI4|Q88NI4_PSEPK Quee,True,Q88NI4
sp|Q88NI6|Q88NI6_PSEPK Tola,True,Q88NI6
sp|Q88NI7|Q88NI7_PSEPK Tolr,True,Q88NI7
sp|Q88NI8|Q88NI8_PSEPK Tolq,True,Q88NI8
sp|Q88NI9|Q88NI9_PSEPK Pp_1218,True,Q88NI9
sp|Q88NJ0|RUVB_PSEPK Ruvb,True,Q88NJ0
sp|Q88NJ1|RUVA_PSEPK Ruva,True,Q88NJ1
sp|Q88NJ3|Y1214_PSEPK Pp_1214,True,Q88NJ3
sp|Q88NJ4|SYDND_PSEPK Asps,True,Q88NJ4
sp|Q88NJ7|Q88NJ7_PSEPK Pp_1210,True,Q88NJ7
sp|Q88NJ8|Q88NJ8_PSEPK Pp_1209,True,Q88NJ8
sp|Q88NJ9|SLYX_PSEPK Slyx,True,Q88NJ9
sp|Q88NK0|Q88NK0_PSEPK Pp_1207,True,Q88NK0
sp|Q88NK1|Q88NK1_PSEPK Oprd,True,Q88NK1
sp|Q88NK2|SYP_PSEPK Pros,True,Q88NK2
sp|Q88NK3|Q88NK3_PSEPK Pp_1204,True,Q88NK3
sp|Q88NK5|Q88NK5_PSEPK Pp_1202,True,Q88NK5
sp|Q88NK6|Q88NK6_PSEPK Pp_1201,True,Q88NK6
sp|Q88NK7|KUP_PSEPK Kup,True,Q88NK7
sp|Q88NL0|RIMO_PSEPK Rimo,True,Q88NL0
sp|Q88NL2,True,Q88NL2
sp|Q88NL3|Q88NL3_PSEPK Pp_1194,True,Q88NL3
sp|Q88NL5|Q88NL5_PSEPK Pp_1192,True,Q88NL5
sp|Q88NL6|Q88NL6_PSEPK Pp_1191,True,Q88NL6
sp|Q88NL7|Q88NL7_PSEPK Pp_1190,True,Q88NL7
sp|Q88NL9|DCTA_PSEPK Dcta,True,Q88NL9
sp|Q88NM0|Q88NM0_PSEPK Phoq,True,Q88NM0
sp|Q88NM1|Q88NM1_PSEPK Phop,True,Q88NM1
sp|Q88NM2|Q88NM2_PSEPK Oprh,True,Q88NM2
sp|Q88NM3|Q88NM3_PSEPK Pp_1184,True,Q88NM3
sp|Q88NM8|Q88NM8_PSEPK Nrda,True,Q88NM8
sp|Q88NN0|Q88NN0_PSEPK Nrdb,True,Q88NN0
sp|Q88NP5|Q88NP5_PSEPK Pp_1162,True,Q88NP5
sp|Q88NP6|Q88NP6_PSEPK Pp_1161,True,Q88NP6
sp|Q88NP7|Q88NP7_PSEPK Pp_1160,True,Q88NP7
sp|Q88NQ1|Q88NQ1_PSEPK Pp_1154,True,Q88NQ1
sp|Q88NQ2|Q88NQ2_PSEPK Pp_1153,True,Q88NQ2
sp|Q88NQ3|Q88NQ3_PSEPK Pp_1152,True,Q88NQ3
sp|Q88NQ9|Q88NQ9_PSEPK Pp_1146,True,Q88NQ9
sp|Q88NR0|RAPA_PSEPK Rapa,True,Q88NR0
sp|Q88NR2|Q88NR2_PSEPK Pp_1143,True,Q88NR2
sp|Q88NR3|Q88NR3_PSEPK Pp_1142,True,Q88NR3
sp|Q88NR4|Q88NR4_PSEPK Brac,True,Q88NR4
sp|Q88NR6|Q88NR6_PSEPK Brae,True,Q88NR6
sp|Q88NR7|Q88NR7_PSEPK Braf,True,Q88NR7
sp|Q88NR8|Q88NR8_PSEPK Brag,True,Q88NR8
sp|Q88NR9,True,Q88NR9
sp|Q88NS0|Q88NS0_PSEPK Pp_1135,True,Q88NS0
sp|Q88NS1|Q88NS1_PSEPK Pp_1134,True,Q88NS1
sp|Q88NS3|Q88NS3_PSEPK Pp_1131,True,Q88NS3
sp|Q88NS5|PDXH_PSEPK Pdxh,True,Q88NS5
sp|Q88NS6|Q88NS6_PSEPK Pp_1128,True,Q88NS6
sp|Q88NS7|Q88NS7_PSEPK Estc,True,Q88NS7
sp|Q88NS8|Q88NS8_PSEPK Pp_1126,True,Q88NS8
sp|Q88NS9|Q88NS9_PSEPK Pp_1125,True,Q88NS9
sp|Q88NT0|Q88NT0_PSEPK Pp_1124,True,Q88NT0
sp|Q88NT2|Q88NT2_PSEPK Pp_1122,True,Q88NT2
sp|Q88NT3|Q88NT3_PSEPK Pp_1121,True,Q88NT3
sp|Q88NT4|Q88NT4_PSEPK Pp_1120,True,Q88NT4
sp|Q88NT5|Y1119_PSEPK Pp_1119,True,Q88NT5
sp|Q88NU1|Q88NU1_PSEPK Pp_1113,True,Q88NU1
sp|Q88NU3|Q88NU3_PSEPK Pp_1111,True,Q88NU3
sp|Q88NU6|QUIP_PSEPK Quip,True,Q88NU6
sp|Q88NV0|Q88NV0_PSEPK Pp_1104,True,Q88NV0
sp|Q88NV4|DCD_PSEPK Dcd,True,Q88NV4
sp|Q88NV5|Q88NV5_PSEPK Pp_1099,True,Q88NV5
sp|Q88NV6|Q88NV6_PSEPK Pp_1098,True,Q88NV6
sp|Q88NV7|SYM_PSEPK Metg,True,Q88NV7
sp|Q88NW2|Q88NW2_PSEPK Nth,True,Q88NW2
sp|Q88NW6|Q88NW6_PSEPK Pp_1087,True,Q88NW6
sp|Q88NW7|PYRC_PSEPK Pyrc,True,Q88NW7
sp|Q88NW8|RNT_PSEPK Rnt,True,Q88NW8
sp|Q88NW9|Q88NW9_PSEPK Pp_1084,True,Q88NW9
sp|Q88NX1|Q88NX1_PSEPK Bfr,True,Q88NX1
sp|Q88NX2|Q88NX2_PSEPK Pp_1081,True,Q88NX2
sp|Q88NX4|OTC_PSEPK Argf,True,Q88NX4
sp|Q88NX5|Q88NX5_PSEPK Pp_1078,True,Q88NX5
sp|Q88NX6|Q88NX6_PSEPK Pp_1077,True,Q88NX6
sp|Q88NX8|GLPK_PSEPK Glpk,True,Q88NX8
sp|Q88NX9|Q88NX9_PSEPK Glpr,True,Q88NX9
sp|Q88NY0|Q88NY0_PSEPK Glpd,True,Q88NY0
sp|Q88NY2|Q88NY2_PSEPK Pp_1071,True,Q88NY2
sp|Q88NY3|Q88NY3_PSEPK Pp_1070,True,Q88NY3
sp|Q88NY4|Q88NY4_PSEPK Pp_1069,True,Q88NY4
sp|Q88NY5|Q88NY5_PSEPK Pp_1068,True,Q88NY5
sp|Q88NY7|Q88NY7_PSEPK Pp_1066,True,Q88NY7
sp|Q88NZ0|Q88NZ0_PSEPK Metr-1,True,Q88NZ0
sp|Q88NZ1|Q88NZ1_PSEPK Pp_1062,True,Q88NZ1
sp|Q88NZ3|Q88NZ3_PSEPK Pp_1060,True,Q88NZ3
sp|Q88NZ5|Q88NZ5_PSEPK Pp_1058,True,Q88NZ5
sp|Q88NZ6|Q88NZ6_PSEPK Pp_1057,True,Q88NZ6
sp|Q88NZ7|Q88NZ7_PSEPK Pp_1056,True,Q88NZ7
sp|Q88P09|Q88P09_PSEPK Uxpa,True,Q88P09
sp|Q88P15|Q88P15_PSEPK Pp_1038,True,Q88P15
sp|Q88P16|PUR4_PSEPK Purl,True,Q88P16
sp|Q88P17|MLTF_PSEPK Mltf,True,Q88P17
sp|Q88P19|Q88P19_PSEPK Cuma,True,Q88P19
sp|Q88P21|GUAA_PSEPK Guaa,True,Q88P21
sp|Q88P22|Q88P22_PSEPK Guab,True,Q88P22
sp|Q88P26|EX7L_PSEPK Xsea,True,Q88P26
sp|Q88P27|Q88P27_PSEPK Pp_1026,True,Q88P27
sp|Q88P28|LEU1_PSEPK Leua,True,Q88P28
sp|Q88P29|Q88P29_PSEPK Eda,True,Q88P29
sp|Q88P30|Q88P30_PSEPK Pgl,True,Q88P30
sp|Q88P31|Q88P31_PSEPK Zwf-1,True,Q88P31
sp|Q88P32|HEXR_PSEPK Hexr,True,Q88P32
sp|Q88P33|Q88P33_PSEPK Pp_1020,True,Q88P33
sp|Q88P34|Q88P34_PSEPK Oprb-1,True,Q88P34
sp|Q88P35|Q88P35_PSEPK Pp_1018,True,Q88P35
sp|Q88P36|Q88P36_PSEPK Pp_1017,True,Q88P36
sp|Q88P37|Q88P37_PSEPK Pp_1016,True,Q88P37
sp|Q88P38|Q88P38_PSEPK Pp_1015,True,Q88P38
sp|Q88P39|Q88P39_PSEPK Pp_1014,True,Q88P39
sp|Q88P40|Q88P40_PSEPK Pp_1013,True,Q88P40
sp|Q88P41|Q88P41_PSEPK Gltr-2,True,Q88P41
sp|Q88P42|Q88P42_PSEPK Glk,True,Q88P42
sp|Q88P43|Q88P43_PSEPK Edd,True,Q88P43
sp|Q88P44|Q88P44_PSEPK Gap-1,True,Q88P44
sp|Q88P47|Q88P47_PSEPK Pp_1006,True,Q88P47
sp|Q88P48|Q88P48_PSEPK Hemo,True,Q88P48
sp|Q88P51|Q88P51_PSEPK Arcd,True,Q88P51
sp|Q88P52|ARCA_PSEPK Arca,True,Q88P52
sp|Q88P53|OTCC_PSEPK Arcb,True,Q88P53
sp|Q88P54|Q88P54_PSEPK Arcc,True,Q88P54
sp|Q88P55|Q88P55_PSEPK Pp_0998,True,Q88P55
sp|Q88P56|Q88P56_PSEPK Pp_0997,True,Q88P56
sp|Q88P58|Q88P58_PSEPK Pp_0995,True,Q88P58
sp|Q88P59|Q88P59_PSEPK Pp_0994,True,Q88P59
sp|Q88P64|GCSH1_PSEPK Gcvh1,True,Q88P64
sp|Q88P65|GCSP1_PSEPK Gcvp1,True,Q88P65
sp|Q88P66|Q88P66_PSEPK Sda-2,True,Q88P66
sp|Q88P67|Q88P67_PSEPK Gcvt-1,True,Q88P67
sp|Q88P68|Q88P68_PSEPK Pp_0985,True,Q88P68
sp|Q88P70|Q88P70_PSEPK Pp_0983,True,Q88P70
sp|Q88P71|Q88P71_PSEPK Pp_0982,True,Q88P71
sp|Q88P73|AMPA_PSEPK Pepa,True,Q88P73
sp|Q88P74|Q88P74_PSEPK Holc,True,Q88P74
sp|Q88P75|Q88P75_PSEPK Pp_0978,True,Q88P75
sp|Q88P76|SYV_PSEPK Vals,True,Q88P76
sp|Q88P77|RLMF_PSEPK Rlmf,True,Q88P77
sp|Q88P78|Q88P78_PSEPK Hupn,True,Q88P78
sp|Q88P80|NDPA_PSEPK Pp_0973,True,Q88P80
sp|Q88P82|Q88P82_PSEPK Pp_0971,True,Q88P82
sp|Q88P84,True,Q88P84
sp|Q88P86|HIS8_PSEPK Hisc,True,Q88P86
sp|Q88P87|HIS1_PSEPK Hisg,True,Q88P87
sp|Q88P88|MURA_PSEPK Mura,True,Q88P88
sp|Q88P89|Q88P89_PSEPK Ttg2f,True,Q88P89
sp|Q88P90|Q88P90_PSEPK Ttg2e,True,Q88P90
sp|Q88P91|Q88P91_PSEPK Ttg2d,True,Q88P91
sp|Q88P92|Q88P92_PSEPK Ttg2c,True,Q88P92
sp|Q88P93|Q88P93_PSEPK Ttg2b,True,Q88P93
sp|Q88P94|Q88P94_PSEPK Ttg2a,True,Q88P94
sp|Q88P95|Q88P95_PSEPK Pp_0957,True,Q88P95
sp|Q88P96|Q88P96_PSEPK Pp_0956,True,Q88P96
sp|Q88P97|Q88P97_PSEPK Lptc,True,Q88P97
sp|Q88P98|Q88P98_PSEPK Lpta,True,Q88P98
sp|Q88P99|Q88P99_PSEPK Pp_0953,True,Q88P99
sp|Q88PA0|Q88PA0_PSEPK Ptsn,True,Q88PA0
sp|Q88PA1|Y949_PSEPK Pp_0949,True,Q88PA1
sp|Q88PA4|Q88PA4_PSEPK Soda,True,Q88PA4
sp|Q88PA6|Q88PA6_PSEPK Fumc-1,True,Q88PA6
sp|Q88PA8|Q88PA8_PSEPK Pmba,True,Q88PA8
sp|Q88PA9|Y941_PSEPK Pp_0941,True,Q88PA9
sp|Q88PB0|Q88PB0_PSEPK Tldd,True,Q88PB0
sp|Q88PB1|Q88PB1_PSEPK Pp_0939,True,Q88PB1
sp|Q88PB2|Q88PB2_PSEPK Pp_0938,True,Q88PB2
sp|Q88PB3|Q88PB3_PSEPK Cafa,True,Q88PB3
sp|Q88PB4|Y936_PSEPK Maf-1,True,Q88PB4
sp|Q88PB6|Q88PB6_PSEPK Mrec,True,Q88PB6
sp|Q88PB7|Q88PB7_PSEPK Mreb,True,Q88PB7
sp|Q88PB8|GATC_PSEPK Gatc,True,Q88PB8
sp|Q88PB9|GATA_PSEPK Gata,True,Q88PB9
sp|Q88PC0|GATB_PSEPK Gatb,True,Q88PC0
sp|Q88PC3|Q88PC3_PSEPK Arop,True,Q88PC3
sp|Q88PC4,True,Q88PC4
sp|Q88PC5|Q88PC5_PSEPK Pp_0925,True,Q88PC5
sp|Q88PD0|Q88PD0_PSEPK Xenb,True,Q88PD0
sp|Q88PD1|Q88PD1_PSEPK Pp_0919,True,Q88PD1
sp|Q88PD2|Q88PD2_PSEPK Pp_0918,True,Q88PD2
sp|Q88PD5|SODF_PSEPK Sodb,True,Q88PD5
sp|Q88PD6|Q88PD6_PSEPK Pp_0914,True,Q88PD6
sp|Q88PD7|Q88PD7_PSEPK Pp_0913,True,Q88PD7
sp|Q88PE0|Q88PE0_PSEPK Pp_0910,True,Q88PE0
sp|Q88PE1|Q88PE1_PSEPK Pp_0909,True,Q88PE1
sp|Q88PE6|Q88PE6_PSEPK Pp_0904,True,Q88PE6
sp|Q88PE9|Q88PE9_PSEPK Colr,True,Q88PE9
sp|Q88PF3|Q88PF3_PSEPK Pp_0897,True,Q88PF3
sp|Q88PF6|Q88PF6_PSEPK Pp_0894,True,Q88PF6
sp|Q88PF7|Q88PF7_PSEPK Pp_0893,True,Q88PF7
sp|Q88PF9|Q88PF9_PSEPK Pp_0891,True,Q88PF9
sp|Q88PG1|Q88PG1_PSEPK Pp_0889,True,Q88PG1
sp|Q88PG2|Q88PG2_PSEPK Pp_0888,True,Q88PG2
sp|Q88PG3|Q88PG3_PSEPK Pp_0887,True,Q88PG3
sp|Q88PG4|Q88PG4_PSEPK Pp_0886,True,Q88PG4
sp|Q88PG5|Q88PG5_PSEPK Pp_0885,True,Q88PG5
sp|Q88PG6|Q88PG6_PSEPK Pp_0884,True,Q88PG6
sp|Q88PG7|Q88PG7_PSEPK Pp_0883,True,Q88PG7
sp|Q88PG8|Q88PG8_PSEPK Dppa,True,Q88PG8
sp|Q88PG9|Q88PG9_PSEPK Dppb,True,Q88PG9
sp|Q88PH1|Q88PH1_PSEPK Dppd,True,Q88PH1
sp|Q88PH2|Q88PH2_PSEPK Dppf,True,Q88PH2
sp|Q88PH8|RF3_PSEPK Prfc,True,Q88PH8
sp|Q88PH9|Q88PH9_PSEPK Pp_0871,True,Q88PH9
sp|Q88PI0|Q88PI0_PSEPK Pp_0870,True,Q88PI0
sp|Q88PI1|Q88PI1_PSEPK Pp_0869,True,Q88PI1
sp|Q88PI2|Q88PI2_PSEPK Pp_0868,True,Q88PI2
sp|Q88PI4|Q88PI4_PSEPK Pp_0866,True,Q88PI4
sp|Q88PI6|Q88PI6_PSEPK Pp_0864,True,Q88PI6
sp|Q88PI9|Q88PI9_PSEPK Pp_0861,True,Q88PI9
sp|Q88PJ0|Q88PJ0_PSEPK Pp_0860,True,Q88PJ0
sp|Q88PJ1|Q88PJ1_PSEPK Pp_0859,True,Q88PJ1
sp|Q88PJ2|Q88PJ2_PSEPK Pp_0858,True,Q88PJ2
sp|Q88PJ3|DER_PSEPK Der,True,Q88PJ3
sp|Q88PJ4|Q88PJ4_PSEPK Bamb,True,Q88PJ4
sp|Q88PJ5|Q88PJ5_PSEPK Pp_0855,True,Q88PJ5
sp|Q88PJ6|SYH_PSEPK Hiss,True,Q88PJ6
sp|Q88PJ7|ISPG_PSEPK Ispg,True,Q88PJ7
