Sample Group,Source Plate Type,Source Well,Source Plate Name,Destination Plate Name,Destination Well,Transfer Volume
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B13,1000.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B13,1000.0
AQ,384PP_AQ_SP2,A15,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B13,1000.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B13,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B14,500.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B14,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B14,1500.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B14,1000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B14,1000.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B14,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B15,500.0
AQ,384PP_AQ_SP2,A15,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B15,1000.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B15,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B15,1500.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B15,1000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B15,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B16,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B16,1500.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B16,500.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B16,1000.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B16,1000.0
