Line Name,cycle,is_control,number_of_grna,isoprenol,to_keep_improved,line_name_norep
PP_0751_PP_0814_PP_1506_PP_4120-R2,4,FALSE,4,179.5357,FALSE,PP_0751_PP_0814_PP_1506_PP_4120
PP_0751_PP_1620_PP_4678-R2,1,FALSE,3,179.5294,FALSE,PP_0751_PP_1620_PP_4678
Control_P4-R2,1,TRUE,0,179.5075,TRUE,Control
PP_0751_PP_4189-R3,2,FALSE,2,179.3426,FALSE,PP_0751_PP_4189
PP_0597-R3,0,FALSE,1,179.24307,TRUE,PP_0597
Control_P3-R1,5,TRUE,0,179.2152,TRUE,Control
PP_0597_PP_1769_PP_4862-R3,1,FALSE,3,178.7523,FALSE,PP_0597_PP_1769_PP_4862
PP_1394-R3,0,FALSE,1,178.7444,FALSE,PP_1394
PP_4187-R1,0,FALSE,1,178.54807,TRUE,PP_4187
PP_0751_PP_0814_PP_1769_PP_4192-R1,4,FALSE,4,178.5435,FALSE,PP_0751_PP_0814_PP_1769_PP_4192
PP_4121-R2,0,FALSE,1,178.33273,TRUE,PP_4121
PP_0368_PP_4191_PP_4192-R3,1,FALSE,3,177.6974,FALSE,PP_0368_PP_4191_PP_4192
Control-R1,0,TRUE,0,177.337,TRUE,Control
PP_4636-R1,0,FALSE,1,177.31487,TRUE,PP_4636
Control-R14,0,TRUE,0,177.1856,TRUE,Control
PP_0751_PP_1506-R2,5,FALSE,2,176.9713,FALSE,PP_0751_PP_1506
Control_P3-R1,2,TRUE,0,176.9144,FALSE,Control
PP_0751_PP_4189-R1,2,FALSE,2,176.8561,FALSE,PP_0751_PP_4189
PP_0751_PP_1506-R3,5,FALSE,2,176.8382,FALSE,PP_0751_PP_1506
PP_4122-R2,0,FALSE,1,176.76113,TRUE,PP_4122
Control-R10,0,TRUE,0,176.13507,TRUE,Control
PP_0815_PP_1317_PP_4191-R2,3,FALSE,3,176.1348,FALSE,PP_0815_PP_1317_PP_4191
PP_0691-R3,0,FALSE,1,175.90227,FALSE,PP_0691
PP_0528_PP_0751_PP_0815_PP_1769-R1,6,FALSE,4,175.8958,FALSE,PP_0528_PP_0751_PP_0815_PP_1769
PP_1607_PP_4550-R1,1,FALSE,2,175.6127,FALSE,PP_1607_PP_4550
PP_0168-R1,0,FALSE,1,175.45973,TRUE,PP_0168
PP_3365-R1,0,FALSE,1,175.40987,TRUE,PP_3365
PP_0658_PP_1506_PP_3071-R1,1,FALSE,3,175.3849,FALSE,PP_0658_PP_1506_PP_3071
PP_3754-R3,0,FALSE,1,175.34867,TRUE,PP_3754
PP_0751_PP_1506-R1,5,FALSE,2,175.3198,FALSE,PP_0751_PP_1506
PP_1457-R1,0,FALSE,1,174.93476,TRUE,PP_1457
PP_3365-R3,0,FALSE,1,174.49433,TRUE,PP_3365
PP_0751_PP_0814_PP_1769-R3,2,FALSE,3,174.2929,FALSE,PP_0751_PP_0814_PP_1769
Control_P2-R2,5,TRUE,0,174.2098,TRUE,Control
PP_3071-R1,0,FALSE,1,174.11813,TRUE,PP_3071
PP_0226_PP_0897_PP_5288-R1,1,FALSE,3,173.9811,TRUE,PP_0226_PP_0897_PP_5288
PP_3122-R1,0,FALSE,1,173.96973,FALSE,PP_3122
PP_3754-R1,0,FALSE,1,173.8582,TRUE,PP_3754
PP_1457-R2,0,FALSE,1,173.79804,TRUE,PP_1457
Control_P2-R2,3,TRUE,0,173.3588,TRUE,Control
PP_1157-R2,0,FALSE,1,173.33027,FALSE,PP_1157
Control_P4-R2,5,TRUE,0,173.2518,TRUE,Control
PP_3578-R3,0,FALSE,1,172.9668,TRUE,PP_3578
PP_1394-R1,0,FALSE,1,172.95373,FALSE,PP_1394
PP_0437_PP_4116-R3,1,FALSE,2,172.8632,TRUE,PP_0437_PP_4116
PP_0751_PP_0815_PP_1769-R3,6,FALSE,3,172.774,FALSE,PP_0751_PP_0815_PP_1769
PP_1506_PP_4651_PP_4862-R2,1,FALSE,3,172.7373,FALSE,PP_1506_PP_4651_PP_4862
PP_1319-R3,0,FALSE,1,172.53407,TRUE,PP_1319
Control_P1-R1,2,TRUE,0,172.4157,FALSE,Control
PP_4175-R2,0,FALSE,1,172.1088,FALSE,PP_4175
PP_3071-R3,0,FALSE,1,171.73467,TRUE,PP_3071
PP_4128-R1,0,FALSE,1,171.66333,FALSE,PP_4128
PP_4175-R1,0,FALSE,1,171.48087,FALSE,PP_4175
PP_0813_PP_0814_PP_4191-R3,2,FALSE,3,171.4237,FALSE,PP_0813_PP_0814_PP_4191
PP_0751_PP_1769-R2,5,FALSE,2,171.4175,FALSE,PP_0751_PP_1769
PP_4667-R1,0,FALSE,1,171.29567,TRUE,PP_4667
PP_4122-R3,0,FALSE,1,171.1812,TRUE,PP_4122
PP_3282-R1,0,FALSE,1,171.10053,FALSE,PP_3282
PP_0437_PP_1769-R3,3,FALSE,2,170.8997,FALSE,PP_0437_PP_1769
PP_0815_PP_1769_PP_2136-R3,6,FALSE,3,170.6819,FALSE,PP_0815_PP_1769_PP_2136
PP_0103-R3,0,FALSE,1,170.5352,FALSE,PP_0103
Control_P4-R2,2,TRUE,0,169.8316,FALSE,Control
PP_3578-R1,0,FALSE,1,169.71133,TRUE,PP_3578
Control_P3-R2,2,TRUE,0,169.6163,FALSE,Control
PP_4122-R1,0,FALSE,1,169.5748,TRUE,PP_4122
Control_P4-R1,5,TRUE,0,169.5059,TRUE,Control
Control-R3,0,TRUE,0,169.4058,TRUE,Control
PP_4667-R2,0,FALSE,1,169.20853,TRUE,PP_4667
PP_3365-R2,0,FALSE,1,169.0734,TRUE,PP_3365
PP_4636-R2,0,FALSE,1,168.68527,TRUE,PP_4636
PP_1664-R2,0,FALSE,1,168.59487,FALSE,PP_1664
Control_P1-R2,2,TRUE,0,168.4865,FALSE,Control
PP_0582-R2,0,FALSE,1,168.45647,FALSE,PP_0582
PP_4121-R1,0,FALSE,1,168.40453,TRUE,PP_4121
PP_1444-R1,0,FALSE,1,168.20087,TRUE,PP_1444
PP_3122-R2,0,FALSE,1,168.07833,FALSE,PP_3122
Control-R15,0,TRUE,0,168.0272,TRUE,Control
PP_1664-R1,0,FALSE,1,167.94333,FALSE,PP_1664
Control_P2-R3,6,TRUE,0,167.7428,TRUE,Control
PP_0751_PP_0814_PP_1769_PP_4120-R3,4,FALSE,4,167.5809,FALSE,PP_0751_PP_0814_PP_1769_PP_4120
PP_4128-R2,0,FALSE,1,167.376,FALSE,PP_4128
PP_0751_PP_0814_PP_1769_PP_4120-R2,4,FALSE,4,167.0503,FALSE,PP_0751_PP_0814_PP_1769_PP_4120
PP_0774_PP_2213_PP_5288-R1,1,FALSE,3,166.9627,TRUE,PP_0774_PP_2213_PP_5288
PP_1506_PP_4651_PP_4862-R3,1,FALSE,3,166.7114,FALSE,PP_1506_PP_4651_PP_4862
PP_5288-R2,0,FALSE,1,166.6754,TRUE,PP_5288
PP_0597_PP_1769_PP_4862-R1,1,FALSE,3,166.5983,FALSE,PP_0597_PP_1769_PP_4862
Control_P2-R1,3,TRUE,0,166.3666,TRUE,Control
PP_4175-R3,0,FALSE,1,166.34213,FALSE,PP_4175
PP_1157-R1,0,FALSE,1,166.232,FALSE,PP_1157
PP_3123_PP_4862_PP_5186-R1,1,FALSE,3,165.8082,TRUE,PP_3123_PP_4862_PP_5186
Control_P1-R3,6,TRUE,0,165.8016,TRUE,Control
Control-R9,0,TRUE,0,165.55333,TRUE,Control
Control-R8,0,TRUE,0,165.5256,TRUE,Control
PP_1317-R3,3,FALSE,1,164.9031,TRUE,PP_1317
Control_P2-R1,5,TRUE,0,164.7045,TRUE,Control
PP_4120-R1,0,FALSE,1,164.54044,TRUE,PP_4120
Control_P1-R1,3,TRUE,0,164.5141,TRUE,Control
PP_0582-R3,0,FALSE,1,164.4934,FALSE,PP_0582
Control_P1-R2,3,TRUE,0,164.3461,TRUE,Control
Control_P1-R3,1,TRUE,0,164.3307,TRUE,Control
PP_1157-R3,0,FALSE,1,163.9212,FALSE,PP_1157
PP_0582-R1,0,FALSE,1,163.4768,FALSE,PP_0582
Control_P3-R3,2,TRUE,0,163.3377,FALSE,Control
PP_5288-R3,0,FALSE,1,163.19733,TRUE,PP_5288
Control_P3-R3,4,TRUE,0,163.1382,TRUE,Control
PP_0368_PP_1769-R2,2,FALSE,2,163.044,FALSE,PP_0368_PP_1769
PP_4702-R3,0,FALSE,1,162.54093,FALSE,PP_4702
PP_4120-R2,0,FALSE,1,162.44,TRUE,PP_4120
Control-R6,0,TRUE,0,162.31847,TRUE,Control
PP_5416-R3,0,FALSE,1,162.29267,FALSE,PP_5416
Control_P1-R2,4,TRUE,0,162.2923,TRUE,Control
Control-R7,0,TRUE,0,162.12527,TRUE,Control
Control-R4,0,TRUE,0,161.6762,TRUE,Control
PP_1664-R3,0,FALSE,1,161.54427,FALSE,PP_1664
PP_4702-R1,0,FALSE,1,161.00607,FALSE,PP_4702
PP_1318-R1,0,FALSE,1,160.88093,TRUE,PP_1318
PP_3282-R2,0,FALSE,1,160.8774,FALSE,PP_3282
PP_3578-R2,0,FALSE,1,160.78233,TRUE,PP_3578
Control_P2-R2,6,TRUE,0,160.7165,TRUE,Control
PP_2137-R2,0,FALSE,1,160.70413,TRUE,PP_2137
PP_1394-R2,0,FALSE,1,160.30567,FALSE,PP_1394
Control_P1-R1,1,TRUE,0,160.2911,TRUE,Control
Control_P4-R3,5,TRUE,0,160.1393,TRUE,Control
PP_1769_PP_4189-R3,3,FALSE,2,160.0672,FALSE,PP_1769_PP_4189
PP_4128-R3,0,FALSE,1,159.946,FALSE,PP_4128
PP_0774_PP_2213_PP_5288-R2,1,FALSE,3,159.2958,TRUE,PP_0774_PP_2213_PP_5288
PP_4120-R3,0,FALSE,1,159.00889,TRUE,PP_4120
Control_P2-R3,5,TRUE,0,158.9721,TRUE,Control
PP_0597-R2,0,FALSE,1,158.95087,TRUE,PP_0597
Control_P3-R2,5,TRUE,0,158.8876,TRUE,Control
PP_1317-R1,3,FALSE,1,158.8497,TRUE,PP_1317
Control_P4-R3,1,TRUE,0,158.8005,TRUE,Control
PP_5288-R1,0,FALSE,1,158.69373,TRUE,PP_5288
PP_0751_PP_1769-R3,5,FALSE,2,158.4824,FALSE,PP_0751_PP_1769
PP_0691-R1,0,FALSE,1,158.04253,FALSE,PP_0691
Control_P1-R3,4,TRUE,0,158.0239,TRUE,Control
PP_4635-R2,0,FALSE,1,157.98067,FALSE,PP_4635
Control_P1-R1,6,TRUE,0,157.9641,TRUE,Control
Control_P3-R2,6,TRUE,0,157.7208,TRUE,Control
Control_P1-R3,5,TRUE,0,157.6793,TRUE,Control
PP_5416-R1,0,FALSE,1,157.31,FALSE,PP_5416
Control_P2-R1,6,TRUE,0,156.8139,TRUE,Control
Control_P2-R2,4,TRUE,0,156.6703,TRUE,Control
PP_0226_PP_0597_PP_4678-R3,1,FALSE,3,155.9575,FALSE,PP_0226_PP_0597_PP_4678
PP_4116-R2,0,FALSE,1,155.92247,TRUE,PP_4116
Control_P2-R1,4,TRUE,0,155.3979,TRUE,Control
PP_1318-R3,0,FALSE,1,155.35073,TRUE,PP_1318
Control_P4-R3,4,TRUE,0,155.0741,TRUE,Control
Control_P1-R2,1,TRUE,0,154.8259,TRUE,Control
Control_P4-R1,6,TRUE,0,154.8127,TRUE,Control
PP_4862-R3,0,FALSE,1,154.7748,TRUE,PP_4862
Control_P3-R2,1,TRUE,0,153.8518,TRUE,Control
Control_P1-R1,5,TRUE,0,153.6597,TRUE,Control
Control_P3-R3,5,TRUE,0,153.6483,TRUE,Control
PP_1317-R2,0,FALSE,1,153.2682,TRUE,PP_1317
PP_0105-R1,0,FALSE,1,153.23733,FALSE,PP_0105
PP_0597-R1,0,FALSE,1,153.19473,TRUE,PP_0597
PP_4651-R2,0,FALSE,1,153.17084,TRUE,PP_4651
PP_2471-R1,0,FALSE,1,153.13493,TRUE,PP_2471
Control_P4-R1,2,TRUE,0,153.005,FALSE,Control
PP_1318-R2,0,FALSE,1,152.84567,TRUE,PP_1318
Control_P4-R2,6,TRUE,0,152.7466,TRUE,Control
Control_P4-R3,2,TRUE,0,152.6962,FALSE,Control
Control_P3-R1,6,TRUE,0,152.3844,TRUE,Control
Control_P1-R2,5,TRUE,0,152.3662,TRUE,Control
PP_1317-R3,0,FALSE,1,152.23527,TRUE,PP_1317
Control_P4-R2,4,TRUE,0,152.178,TRUE,Control
PP_1317-R2,3,FALSE,1,152.071,TRUE,PP_1317
Control_P1-R2,6,TRUE,0,151.6721,TRUE,Control
PP_1319-R1,0,FALSE,1,151.525,TRUE,PP_1319
Control_P4-R3,6,TRUE,0,151.4252,TRUE,Control
PP_0751_PP_0813_PP_0815_PP_1769-R3,6,FALSE,4,151.4079,FALSE,PP_0751_PP_0813_PP_0815_PP_1769
Control-R16,0,TRUE,0,150.89067,TRUE,Control
PP_1317-R1,0,FALSE,1,150.87167,TRUE,PP_1317
PP_0815_PP_1317_PP_1769-R3,4,FALSE,3,150.5523,FALSE,PP_0815_PP_1317_PP_1769
PP_0999-R2,0,FALSE,1,150.51333,TRUE,PP_0999
Control_P1-R1,4,TRUE,0,150.5033,TRUE,Control
Control_P3-R1,4,TRUE,0,150.2075,TRUE,Control
PP_1769_PP_4189-R1,3,FALSE,2,149.9129,FALSE,PP_1769_PP_4189
Control_P3-R3,1,TRUE,0,149.907,TRUE,Control
PP_0999-R3,0,FALSE,1,149.47167,TRUE,PP_0999
PP_0105-R2,0,FALSE,1,149.14173,FALSE,PP_0105
PP_0774-R2,0,FALSE,1,148.55953,TRUE,PP_0774
Control_P3-R2,4,TRUE,0,147.9302,TRUE,Control
PP_0751_PP_0813_PP_0815_PP_1769-R1,6,FALSE,4,147.9104,FALSE,PP_0751_PP_0813_PP_0815_PP_1769
Control_P3-R1,1,TRUE,0,147.8823,TRUE,Control
Control_P4-R1,1,TRUE,0,147.4231,TRUE,Control
Control_P4-R3,3,TRUE,0,147.3451,TRUE,Control
PP_0658-R1,0,FALSE,1,147.18827,TRUE,PP_0658
PP_0226_PP_0597_PP_4678-R2,1,FALSE,3,147.1825,FALSE,PP_0226_PP_0597_PP_4678
PP_0368_PP_0751_PP_0815_PP_1506-R3,6,FALSE,4,147.1425,FALSE,PP_0368_PP_0751_PP_0815_PP_1506
PP_4651-R1,0,FALSE,1,146.71004,TRUE,PP_4651
PP_1769_PP_4189-R2,3,FALSE,2,146.6603,FALSE,PP_1769_PP_4189
Control_P2-R2,1,TRUE,0,146.4459,TRUE,Control
PP_0751_PP_0814_PP_1769-R2,2,FALSE,3,145.8668,FALSE,PP_0751_PP_0814_PP_1769
PP_4862-R1,0,FALSE,1,145.72707,TRUE,PP_4862
PP_4123-R3,0,FALSE,1,145.578,TRUE,PP_4123
Control_P2-R1,2,TRUE,0,145.4981,FALSE,Control
Control_P2-R1,1,TRUE,0,145.0277,TRUE,Control
PP_0999-R1,0,FALSE,1,144.91473,TRUE,PP_0999
Control_P4-R1,3,TRUE,0,144.896,TRUE,Control
PP_4159-R1,0,FALSE,1,144.5416,FALSE,PP_4159
Control_P2-R3,1,TRUE,0,144.5349,TRUE,Control
PP_4679-R5,0,FALSE,1,143.70333,TRUE,PP_4679
PP_0104-R1,0,FALSE,1,143.59987,FALSE,PP_0104
PP_4043-R2,0,FALSE,1,143.599,FALSE,PP_4043
PP_4116-R1,0,FALSE,1,143.5226,TRUE,PP_4116
PP_0774-R1,0,FALSE,1,143.4392,TRUE,PP_0774
PP_4123-R2,0,FALSE,1,143.37133,TRUE,PP_4123
Control_P2-R2,2,TRUE,0,143.265,FALSE,Control
PP_4678-R4,0,FALSE,1,143.018,TRUE,PP_4678
PP_0226-R1,0,FALSE,1,142.40009,TRUE,PP_0226
PP_4187-R2,0,FALSE,1,142.12527,TRUE,PP_4187
Control_P4-R2,3,TRUE,0,141.962,TRUE,Control
PP_0225-R3,0,FALSE,1,141.71733,FALSE,PP_0225
Control_P2-R3,4,TRUE,0,141.6745,TRUE,Control
PP_4650-R1,0,FALSE,1,141.396,FALSE,PP_4650
PP_3282-R3,0,FALSE,1,141.29493,FALSE,PP_3282
Control_P4-R1,4,TRUE,0,141.173,TRUE,Control
PP_0368_PP_0751_PP_0815_PP_1506-R2,6,FALSE,4,141.1573,FALSE,PP_0368_PP_0751_PP_0815_PP_1506
PP_4159-R3,0,FALSE,1,140.93209,FALSE,PP_4159
PP_4043-R1,0,FALSE,1,140.8598,FALSE,PP_4043
PP_1620_PP_4116-R2,1,FALSE,2,140.6236,TRUE,PP_1620_PP_4116
PP_0751_PP_0813_PP_0815_PP_1769-R2,6,FALSE,4,139.9348,FALSE,PP_0751_PP_0813_PP_0815_PP_1769
PP_0751_PP_1317-R3,5,FALSE,2,139.9296,TRUE,PP_0751_PP_1317
PP_3365_PP_3754-R1,1,FALSE,2,139.309,TRUE,PP_3365_PP_3754
PP_0815_PP_1317_PP_1769-R1,4,FALSE,3,139.2457,FALSE,PP_0815_PP_1317_PP_1769
PP_0226-R2,0,FALSE,1,139.02969,TRUE,PP_0226
PP_0226_PP_0597_PP_4678-R1,1,FALSE,3,138.9945,FALSE,PP_0226_PP_0597_PP_4678
PP_1444-R3,0,FALSE,1,138.77727,TRUE,PP_1444
PP_0815_PP_1317_PP_1769-R2,4,FALSE,3,138.7561,FALSE,PP_0815_PP_1317_PP_1769
PP_4121-R3,0,FALSE,1,138.7522,TRUE,PP_4121
PP_5416-R2,0,FALSE,1,138.56933,FALSE,PP_5416
PP_0368_PP_0751_PP_0815_PP_1506-R1,6,FALSE,4,138.5521,FALSE,PP_0368_PP_0751_PP_0815_PP_1506
PP_3365_PP_3754-R2,1,FALSE,2,138.5162,TRUE,PP_3365_PP_3754
Control_P2-R3,2,TRUE,0,138.3098,FALSE,Control
PP_1755-R2,0,FALSE,1,138.28267,TRUE,PP_1755
PP_0226-R3,0,FALSE,1,137.47671,TRUE,PP_0226
PP_0774_PP_2213_PP_5288-R3,1,FALSE,3,137.2423,TRUE,PP_0774_PP_2213_PP_5288
PP_4043-R3,0,FALSE,1,136.4742,FALSE,PP_4043
Control-R5,0,TRUE,0,136.42987,TRUE,Control
PP_5203-R2,0,FALSE,1,136.0056,TRUE,PP_5203
PP_4123-R1,0,FALSE,1,135.75733,TRUE,PP_4123
PP_0774-R3,0,FALSE,1,134.98473,TRUE,PP_0774
PP_1023-R2,0,FALSE,1,134.90653,FALSE,PP_1023
PP_0106-R1,0,FALSE,1,134.86047,FALSE,PP_0106
PP_4266-R1,0,FALSE,1,134.80587,TRUE,PP_4266
PP_0226_PP_2339_PP_3365-R1,1,FALSE,3,134.79,TRUE,PP_0226_PP_2339_PP_3365
PP_2095-R1,0,FALSE,1,134.66727,TRUE,PP_2095
PP_4678-R5,0,FALSE,1,134.43533,TRUE,PP_4678
PP_1023-R1,0,FALSE,1,134.36453,FALSE,PP_1023
PP_2095-R3,0,FALSE,1,134.25167,TRUE,PP_2095
PP_1319-R2,0,FALSE,1,134.14367,TRUE,PP_1319
PP_4161-R1,0,FALSE,1,133.78693,FALSE,PP_4161
PP_0226_PP_2339_PP_3365-R2,1,FALSE,3,133.7301,TRUE,PP_0226_PP_2339_PP_3365
PP_0277-R3,0,FALSE,1,133.71956,FALSE,PP_0277
PP_0104-R2,0,FALSE,1,133.63573,FALSE,PP_0104
PP_4635-R3,0,FALSE,1,133.61887,FALSE,PP_4635
PP_0751_PP_0814_PP_4120-R1,4,FALSE,3,133.3352,FALSE,PP_0751_PP_0814_PP_4120
PP_5203-R3,0,FALSE,1,133.13493,TRUE,PP_5203
PP_3123-R2,0,FALSE,1,133.1092,TRUE,PP_3123
PP_4160-R1,0,FALSE,1,132.6064,FALSE,PP_4160
Control_P3-R3,6,TRUE,0,132.5339,TRUE,Control
PP_4130-R2,0,FALSE,1,132.34227,FALSE,PP_4130
PP_0105-R3,0,FALSE,1,132.12667,FALSE,PP_0105
PP_4650-R2,0,FALSE,1,132.11529,FALSE,PP_4650
PP_4159-R2,0,FALSE,1,132.03947,FALSE,PP_4159
PP_0751_PP_0814_PP_4120-R2,4,FALSE,3,131.5045,FALSE,PP_0751_PP_0814_PP_4120
PP_4185-R2,0,FALSE,1,131.42222,TRUE,PP_4185
PP_4678-R6,0,FALSE,1,131.36,TRUE,PP_4678
PP_4862-R2,0,FALSE,1,131.3304,TRUE,PP_4862
PP_0691-R2,0,FALSE,1,131.16233,FALSE,PP_0691
PP_4266-R3,0,FALSE,1,131.00453,TRUE,PP_4266
PP_0815_PP_1317_PP_4120-R3,4,FALSE,3,130.9319,FALSE,PP_0815_PP_1317_PP_4120
PP_4130-R3,0,FALSE,1,130.69647,FALSE,PP_4130
PP_0277-R2,0,FALSE,1,130.34658,FALSE,PP_0277
PP_0751_PP_0814_PP_4120-R3,4,FALSE,3,130.117,FALSE,PP_0751_PP_0814_PP_4120
PP_0437_PP_0751-R2,5,FALSE,2,129.9221,TRUE,PP_0437_PP_0751
PP_4116-R3,0,FALSE,1,129.77113,TRUE,PP_4116
PP_1031-R2,0,FALSE,1,129.55,FALSE,PP_1031
PP_4679-R6,0,FALSE,1,129.51733,TRUE,PP_4679
PP_3123-R1,0,FALSE,1,129.27353,TRUE,PP_3123
PP_4679-R4,0,FALSE,1,129.132,TRUE,PP_4679
PP_0106-R2,0,FALSE,1,129.05213,FALSE,PP_0106
PP_0226_PP_2339_PP_3365-R3,1,FALSE,3,128.9995,TRUE,PP_0226_PP_2339_PP_3365
PP_3123_PP_4667-R2,1,FALSE,2,128.7247,FALSE,PP_3123_PP_4667
PP_1023-R3,0,FALSE,1,128.65767,FALSE,PP_1023
PP_1620_PP_4116-R3,1,FALSE,2,127.9067,TRUE,PP_1620_PP_4116
PP_1620_PP_4116-R1,1,FALSE,2,127.7148,TRUE,PP_1620_PP_4116
Control_P1-R3,2,TRUE,0,127.4238,FALSE,Control
PP_5203-R1,0,FALSE,1,127.30898,TRUE,PP_5203
PP_2095-R2,0,FALSE,1,126.64787,TRUE,PP_2095
PP_3123_PP_4667-R1,1,FALSE,2,126.5804,FALSE,PP_3123_PP_4667
PP_0774_PP_1607_PP_3578-R3,1,FALSE,3,125.327,FALSE,PP_0774_PP_1607_PP_3578
PP_3365_PP_3754-R3,1,FALSE,2,125.1503,TRUE,PP_3365_PP_3754
PP_0658-R2,0,FALSE,1,124.49209,TRUE,PP_0658
PP_3123-R3,0,FALSE,1,124.24693,TRUE,PP_3123
Control-R13,0,TRUE,0,123.84653,TRUE,Control
PP_3123_PP_5288-R3,1,FALSE,2,123.6475,FALSE,PP_3123_PP_5288
PP_4160-R3,0,FALSE,1,123.51993,FALSE,PP_4160
PP_4266-R2,0,FALSE,1,123.32729,TRUE,PP_4266
PP_4130-R1,0,FALSE,1,122.993,FALSE,PP_4130
PP_3123_PP_5288-R2,1,FALSE,2,122.4174,FALSE,PP_3123_PP_5288
PP_3123_PP_3755-R3,1,FALSE,2,121.9753,FALSE,PP_3123_PP_3755
PP_3123_PP_3755-R1,1,FALSE,2,121.8955,FALSE,PP_3123_PP_3755
PP_1031-R1,0,FALSE,1,121.7032,FALSE,PP_1031
PP_0774_PP_1607_PP_3578-R2,1,FALSE,3,121.1226,FALSE,PP_0774_PP_1607_PP_3578
PP_0437_PP_0751-R3,5,FALSE,2,120.9927,TRUE,PP_0437_PP_0751
PP_0815_PP_1317_PP_4120-R2,4,FALSE,3,120.0704,FALSE,PP_0815_PP_1317_PP_4120
PP_3123_PP_5288-R1,1,FALSE,2,119.8909,FALSE,PP_3123_PP_5288
PP_0815_PP_1317_PP_4120-R1,4,FALSE,3,119.619,FALSE,PP_0815_PP_1317_PP_4120
PP_3123_PP_3755-R2,1,FALSE,2,119.3516,FALSE,PP_3123_PP_3755
PP_0658-R3,0,FALSE,1,118.57164,TRUE,PP_0658
PP_4185-R1,0,FALSE,1,118.42489,TRUE,PP_4185
PP_4160-R2,0,FALSE,1,117.2204,FALSE,PP_4160
PP_4186-R2,0,FALSE,1,117.15644,TRUE,PP_4186
PP_4161-R2,0,FALSE,1,116.76587,FALSE,PP_4161
PP_0654-R3,0,FALSE,1,116.22133,TRUE,PP_0654
PP_3123_PP_4667-R3,1,FALSE,2,116.0096,FALSE,PP_3123_PP_4667
PP_0277-R1,0,FALSE,1,115.91716,FALSE,PP_0277
PP_0774_PP_1607_PP_3578-R1,1,FALSE,3,115.4761,FALSE,PP_0774_PP_1607_PP_3578
PP_4161-R3,0,FALSE,1,115.36967,FALSE,PP_4161
PP_5186-R3,0,FALSE,1,114.99833,TRUE,PP_5186
PP_4011-R2,0,FALSE,1,114.84622,TRUE,PP_4011
PP_5128-R2,0,FALSE,1,114.4354,FALSE,PP_5128
PP_0104-R3,0,FALSE,1,114.00867,FALSE,PP_0104
PP_0225-R2,0,FALSE,1,112.46604,FALSE,PP_0225
PP_4651-R3,0,FALSE,1,112.39876,TRUE,PP_4651
PP_0654-R1,0,FALSE,1,111.65689,TRUE,PP_0654
PP_4550-R1,0,FALSE,1,111.59833,TRUE,PP_4550
PP_0106-R3,0,FALSE,1,111.18153,FALSE,PP_0106
PP_4187-R3,0,FALSE,1,110.73887,TRUE,PP_4187
PP_0654-R2,0,FALSE,1,110.61244,TRUE,PP_0654
PP_4635-R1,0,FALSE,1,110.54227,FALSE,PP_4635
PP_4186-R1,0,FALSE,1,109.90578,TRUE,PP_4186
PP_5186-R2,0,FALSE,1,109.78993,TRUE,PP_5186
PP_0437_PP_0751-R1,5,FALSE,2,109.5002,TRUE,PP_0437_PP_0751
PP_4650-R3,0,FALSE,1,108.94569,FALSE,PP_4650
PP_5128-R1,0,FALSE,1,108.6124,FALSE,PP_5128
PP_1031-R3,0,FALSE,1,108.4186,FALSE,PP_1031
PP_4011-R1,0,FALSE,1,107.80089,TRUE,PP_4011
PP_5186-R1,0,FALSE,1,106.53047,TRUE,PP_5186
PP_2339-R2,0,FALSE,1,106.07111,TRUE,PP_2339
PP_0225-R1,0,FALSE,1,104.96498,FALSE,PP_0225
PP_1755-R1,0,FALSE,1,103.99467,TRUE,PP_1755
PP_2339-R3,0,FALSE,1,103.71556,TRUE,PP_2339
PP_4550-R2,0,FALSE,1,103.02767,TRUE,PP_4550
PP_1755-R3,0,FALSE,1,102,TRUE,PP_1755
PP_0944-R2,0,FALSE,1,100.96711,TRUE,PP_0944
PP_4011-R3,0,FALSE,1,100.44711,TRUE,PP_4011
PP_0897-R3,0,FALSE,1,99.26756,TRUE,PP_0897
PP_0944-R3,0,FALSE,1,98.896,TRUE,PP_0944
PP_5128-R3,0,FALSE,1,98.4482,FALSE,PP_5128
PP_5420-R3,0,FALSE,1,97.516,FALSE,PP_5420
PP_0897-R1,0,FALSE,1,95.33156,TRUE,PP_0897
PP_2925-R1,0,FALSE,1,95.16089,TRUE,PP_2925
PP_4185-R3,0,FALSE,1,95.00089,TRUE,PP_4185
PP_2339-R1,0,FALSE,1,94.976,TRUE,PP_2339
PP_4550-R3,0,FALSE,1,94.27913,TRUE,PP_4550
PP_0944-R1,0,FALSE,1,94.11111,TRUE,PP_0944
PP_1620-R3,0,FALSE,1,92.4824,TRUE,PP_1620
PP_5420-R2,0,FALSE,1,92.38133,FALSE,PP_5420
PP_2925-R3,0,FALSE,1,92.30844,TRUE,PP_2925
PP_2925-R2,0,FALSE,1,91.63822,TRUE,PP_2925
PP_0897-R2,0,FALSE,1,90.75911,TRUE,PP_0897
PP_4186-R3,0,FALSE,1,89.096,TRUE,PP_4186
PP_5420-R1,0,FALSE,1,84.91467,FALSE,PP_5420
PP_1620-R2,0,FALSE,1,84.01458,TRUE,PP_1620
PP_1620-R1,0,FALSE,1,83.68907,TRUE,PP_1620
PP_0815_PP_1506_PP_4120-R2,6,FALSE,3,77.8528,FALSE,PP_0815_PP_1506_PP_4120
