Protein.Group,PP_0751_PP_0813_PP_0815_log2_FC,PP_0751_PP_0813_PP_0815_log10_pval,PP_0528_PP_0751_PP_0815_log2_FC,PP_0528_PP_0751_PP_0815_log10_pval,PP_0528_PP_0751_PP_0812_PP_0815_log2_FC,PP_0528_PP_0751_PP_0812_PP_0815_log10_pval,PP_0528_PP_0751_PP_0813_PP_0815_log2_FC,PP_0528_PP_0751_PP_0813_PP_0815_log10_pval,PP_0368_PP_0751_PP_0815_log2_FC,PP_0368_PP_0751_PP_0815_log10_pval,PP_0368_PP_0751_PP_0813_PP_0815_log2_FC,PP_0368_PP_0751_PP_0813_PP_0815_log10_pval,PP_0368_PP_0814_PP_0815_log2_FC,PP_0368_PP_0814_PP_0815_log10_pval,PP_0368_PP_0751_PP_0812_PP_0815_log2_FC,PP_0368_PP_0751_PP_0812_PP_0815_log10_pval,PP_0368_PP_0751_PP_0814_PP_0815_log2_FC,PP_0368_PP_0751_PP_0814_PP_0815_log10_pval,PP_0812_PP_0813_PP_0815_log2_FC,PP_0812_PP_0813_PP_0815_log10_pval,PP_0528_PP_0813_PP_0815_log2_FC,PP_0528_PP_0813_PP_0815_log10_pval,PP_0751_PP_0815_log2_FC,PP_0751_PP_0815_log10_pval,PP_0528_PP_0812_PP_0815_log2_FC,PP_0528_PP_0812_PP_0815_log10_pval,PP_0368_PP_0813_PP_0814_PP_0815_log2_FC,PP_0368_PP_0813_PP_0814_PP_0815_log10_pval,PP_0814_PP_0815_log2_FC,PP_0814_PP_0815_log10_pval,PP_0813_PP_0814_PP_0815_log2_FC,PP_0813_PP_0814_PP_0815_log10_pval,PP_0812_PP_0813_PP_0815_PP_1506_log2_FC,PP_0812_PP_0813_PP_0815_PP_1506_log10_pval,PP_0368_PP_0815_log2_FC,PP_0368_PP_0815_log10_pval,PP_0437_PP_0815_PP_1317_log2_FC,PP_0437_PP_0815_PP_1317_log10_pval,PP_0368_PP_0812_PP_0813_PP_0815_log2_FC,PP_0368_PP_0812_PP_0813_PP_0815_log10_pval,PP_0528_PP_0815_log2_FC,PP_0528_PP_0815_log10_pval,PP_0815_PP_2136_log2_FC,PP_0815_PP_2136_log10_pval,PP_0368_PP_0812_PP_0815_PP_2136_log2_FC,PP_0368_PP_0812_PP_0815_PP_2136_log10_pval,PP_0368_PP_0751_PP_0812_log2_FC,PP_0368_PP_0751_PP_0812_log10_pval,PP_0812_PP_0815_PP_1506_log2_FC,PP_0812_PP_0815_PP_1506_log10_pval
PP_0913,0.40101444326060487,1.4943307805122636,0.5756635834864505,3.1868249385824368,1.0204669535032829,8.200490596952108,1.0146271631947323,6.2083652423796725,2.153308689698797,1.848007918443292,0.6134960928943565,1.8744952840966165,2.010805495242005,1.4228288934686544,2.447220571003793,2.666156845149068,1.2376707810458916,5.3784497689703645,1.6083166065014969,1.900419384430116,,,1.3882702535881533,1.3939564844312096,2.62156649842333,1.4282033485034393,0.7966231597241433,3.241602294191284,,,2.299646811161867,1.431555815674399,1.5925517965549125,5.497971304111737,2.1532996501331985,2.168533424569151,2.5516438231207363,1.8234440666189051,1.4710425104181548,10.060768772164446,2.496139836584504,1.4544634733248583,2.1645016113361857,3.472870313429054,1.935825380517384,1.4790178401722587,2.0914878473529406,1.8087350229623902,0.8560882259282261,3.013308014875573
PP_0914,1.318115281270811,1.4798410371281858,,,,,1.4371778242452677,3.026512533947705,,,,,0.6126572320631308,6.553018858085556,0.6008334425826799,3.975778368974237,,,,,,,,,,,,,,,0.7221503905912238,2.6286316164715102,0.8103031711083564,1.48388760773678,1.7988745815321032,1.6805540675001207,2.2994404904874868,1.8511011502777979,0.579952562090633,2.890158645129942,,,0.7101825784362011,1.764725147111583,0.515469678796135,4.786084945857186,,,,
PP_0941,-2.1453216860309654,12.32429062705748,,,,,-0.8825953176844459,6.604124007712849,-1.4069243151412125,2.4484476983943595,,,,,,,,,1.3736425774805332,1.787484327994439,,,1.270249595197217,2.220731500017253,1.4612681984872942,3.8351908936441594,-1.7931491137391853,5.712670320644906,,,,,,,1.3438072538861783,2.5884398820156402,1.304278157974214,2.202130133672308,,,1.4052872689876323,5.37444885192302,-1.0984216697504705,9.623053490443946,-1.144449286747947,8.73362451347056,,,,
PP_0949,0.4935263027121664,1.972359480909682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6384884497633845,1.3662550556338033,,,-0.4537007205335984,2.8125894007803405,,,,,,,,,,,,,0.36814007026874274,2.2366721098340614
PP_0973,-1.0111011511184034,4.235394348762736,-1.133846140720244,1.361153704460203,,,,,-0.4592923112465466,1.7069613486383834,,,,,,,,,0.9213111856194234,3.9340901779876982,,,0.7761609755463571,2.265353102454028,,,-1.5181217842567454,2.7830401154372835,,,-0.937772333478995,4.257522558379761,,,0.8045078268712333,1.7038528117007858,1.1106692331230605,2.080308039619643,-0.5510695365896446,1.574909877580757,,,,,-0.6420533102662243,2.251810289623205,,,-0.8009366667480599,1.618366950091119
PP_0982,1.1031120210934935,1.712624217400768,,,,,,,,,0.8585284002315718,2.1632964826370844,,,,,,,,,,,,,,,,,,,,,,,0.6456279358602556,3.253507452610013,,,,,,,,,,,0.39471435541553695,3.7248710507142504,,
PP_1013,-3.4205630985499744,7.328258191271984,-3.1509623521082957,7.2012001944999104,-1.8473189222984088,2.646168693408482,-1.159265896204153,4.0353381823559875,,,-1.9131476334772306,2.604221499520743,,,,,-3.9068062633286846,7.547743320320526,,,-1.306563030227518,4.520324163193748,,,,,-2.6390470448785237,5.452104328882868,,,,,-1.5569661129505186,5.480179840988814,,,,,0.5990117053010723,2.183437763652941,,,-0.7284980490399894,2.179735143221722,,,0.7436285014423774,2.474421753933522,-3.92978099881508,7.635815103971516
PP_1026,-3.4208282180136527,5.936734994980917,-3.1512274715719735,5.817226203591246,,,,,,,,,,,,,-3.9070713827923624,6.117275780380377,,,,,,,,,-3.4558020450330225,5.966357588325716,,,,,,,,,,,,,,,,,0.4720065903627238,1.8022935485862364,,,,
PP_1057,-1.7518459589246067,1.4537480493481338,,,1.1363018750019647,9.167837884250554,,,,,,,,,,,,,0.7759018069895677,2.8690945884415915,,,0.5559039485221168,1.6950374788148608,,,-0.4313080622199344,1.4899758246810613,,,,,,,,,,,,,0.9931346563802638,1.8809963031914554,,,0.6373040555223003,1.371739237594501,,,,
PP_1078,-3.8434215119027986,4.8172690514634295,,,,,,,1.0518275711207425,2.0547209342357173,,,1.4253915850458252,3.406559345117436,,,,,,,,,,,,,-2.1804652992220506,2.179585293089293,,,0.9115376345472311,2.2027987695683295,,,,,,,0.9219618452122262,4.222032969754406,,,1.050678486481354,1.9187137010803352,1.037370313745345,3.277753299144844,,,,
PP_1121,1.229327304393293,1.400041667439574,0.8877994240500188,1.5144019321434514,,,,,0.8282650528704271,1.9235667993618941,0.6485130797763845,1.5337020195359858,0.8973779276585108,3.3253638308738616,0.8263179780642661,1.6993328590358252,,,0.9163191394907025,3.839883395322097,,,1.0613529428623207,1.3993861853745453,1.4130346673052552,1.3342391611008109,0.9811392436414825,2.087634451851624,2.1641448875650493,2.0992443086751376,0.9509394070665709,2.566083694862745,,,0.45483803202162565,1.6267143847013266,1.3376032188899172,1.9586730715204084,0.887451030376601,7.731050261248624,1.379574507735138,1.5955871301967934,1.1304890721025727,4.143414783283675,0.788813140115882,5.829937852614367,0.6141773714033262,1.6281306180651445,0.6877165502504637,2.017538264748159
PP_1126,-2.4935560600347877,4.830027542380345,-2.223955313593109,4.601341062404818,,,,,,,1.7384203439785695,2.1684304965706223,,,,,,,,,,,,,,,,,,,,,2.2773300439909776,1.862850018085234,,,,,2.003311562885044,1.448712318503283,,,,,,,,,,
PP_1184,1.9871067830857518,8.152565698131149,2.170384550882534,1.5261519734068294,2.342051302328629,1.537924408653741,2.090492447445711,1.8896072820054837,2.0003189225668945,9.828341315295694,,,1.9450603537558486,3.1376457581453137,,,,,,,2.4638819014030076,1.7707657495499682,,,,,,,,,2.1541846193837135,3.1356285137159032,2.2626340445742206,1.856788196292414,,,,,1.8173090428613328,3.4756813221330423,,,1.8895485813245265,2.9787787274300976,1.7961659180707183,1.9142976763630977,,,2.4728182346640866,2.3678922679105505
PP_1201,-2.8931818209461837,5.144388718438045,-1.633453317303763,1.6674501988553128,,,,,,,,,,,,,,,,,,,,,,,-2.9281556479655535,5.177432171999398,,,,,-1.3811559378675902,1.820271844076561,,,,,,,,,,,,,,,,
PP_1202,1.7443199980473294,3.2394635660393827,,,1.534748747376885,3.3246837279266663,1.0714413922023323,1.3898147936215526,,,1.2498422280634292,3.7397148004530263,,,,,,,,,,,,,,,,,,,0.9793718291317015,1.8796403017660681,0.652404822395976,2.0427010012826625,,,,,,,,,0.8981077933174623,2.927317034582367,,,,,,
PP_1235,-1.9445164373022061,7.041232342817109,,,,,,,,,-2.254732718456941,7.782017474633973,,,,,-1.3437130279785685,1.7764635211325468,1.9486733342772555,2.0410289221190747,,,,,1.9045971765861422,2.062257685330392,-2.8712281738154073,5.713115930466656,,,,,-2.2643500196856086,9.824960297644655,2.105969038431958,1.545930024361203,1.8266297567444214,1.761328156440863,,,1.6930059775252555,1.5329190838388118,,,,,,,,
PP_1262,0.8507519597821768,3.249868652063055,,,,,,,1.8888911912232502,1.3738758189921878,,,1.0105616511773834,4.158724353655236,1.8611150407079056,1.9315870774336297,,,,,,,,,,,,,,,,,0.8832539100927415,1.4087169188260795,,,,,0.8600581855609623,1.6049315925049048,,,,,,,1.5798316364756249,1.8513811882031541,,
PP_1272,-3.8043280721027144,7.4284987647152665,-1.9561563743084045,1.5295146159383606,-3.799016964778358,7.538855636948452,-3.717024982154039,7.492674548995336,,,-4.46217501754239,7.593962326837062,-3.9901884670313383,7.486348049107659,-1.989016487653244,3.0984004286209776,-3.795834400558124,7.498461394719338,,,-2.316442696767518,2.2649532538730264,,,,,-3.9098224154574313,7.483339132485589,,,-1.0110763692687244,3.356250908644566,-2.24913044020348,3.341998216141746,,,,,-1.258445453631022,1.9308927783950784,,,-0.6820099059776575,1.384661024683932,,,-3.38881260281027,6.533096693665466,-3.93517747935496,7.531251799173074
PP_1274,1.6106618752304784,3.6732085278948654,2.1666474670010576,1.308128605005116,2.0781443792321346,1.9139702921642943,2.1008916336847947,4.864047741272975,,,1.6805523107674136,3.748016963603505,,,,,,,,,1.4106068921347765,10.119496717045294,-0.9656801905064076,3.165380066220289,,,1.7771415532916535,2.000492260906023,,,1.7339095644129148,1.6867963275693254,,,,,,,1.2794861522326617,1.4888678326150173,-1.2468487940731525,1.4334273355905733,1.5978785025007844,2.1188731732738013,,,,,1.6065669813498418,1.447294897755739
PP_1325,0.4049248521115165,1.3355983468360941,0.5558724199329474,3.341599338694766,0.5123913388274238,2.3477953991117717,0.5383863330166873,1.3947102471553847,,,0.6367809327479351,1.4789622304852625,,,-0.4003163309121969,3.7272358795958396,0.5585680448510874,5.288017238087972,,,0.5623419953624565,5.205725845357675,,,-0.9127759091569829,1.429893370813206,0.607874861694711,8.53997495866167,-2.958897708678646,5.435888344285655,-0.4233809186060746,4.274681160862361,0.6081352358140245,9.809377897803051,,,,,-0.352875501137286,3.9876739339924314,,,,,,,-0.3798852950309627,3.717728790721659,0.6789225878164948,3.90923773558602
PP_1366,0.3670324236944385,5.413461811738779,0.317996014456032,4.763590866557828,,,0.3286502324007235,1.5801609582993739,0.17371705257284734,1.9008708469193596,0.28725740900493335,4.058145519778008,,,,,0.3119664643964506,1.8675259090147789,,,0.2643511730954067,3.220463734673493,,,,,0.2994426615751848,4.4463180007434815,,,0.21272297791523306,2.468482426827697,0.7284844831568295,7.216443552233274,-0.3198136838889018,2.880144766489233,,,,,,,0.3852399372240729,2.407811394014412,,,,,0.8191003143366831,8.33832472218363
PP_1418,-3.08207686906867,5.758109113655894,-2.8124761226269914,5.604716519708126,,,,,-2.652424886224416,5.329231950088991,,,-2.4901883282514268,3.27355101259354,-3.0147723006398714,5.761139618633611,-3.5683200338473804,5.990513113676275,,,-0.6680774034325737,1.8905438547266173,,,,,,,,,-3.120612338303623,5.818519891871568,-2.4703933213185216,2.6008783989556177,,,,,-2.3133466981603643,3.2462580356794235,,,-3.4111777202163616,5.950080492036076,-3.6327559045439632,6.04078934740965,,,-3.591294769333776,6.030263928231767
PP_1430,0.606704139185798,3.4845618111528442,0.6645094536418505,2.7276906451716054,,,,,,,,,,,,,,,,,,,,,,,0.562438254189024,3.1350130346914717,,,,,,,,,,,,,,,0.3382779183860032,1.4883084091969194,,,,,0.6158687522419396,2.7329573614947176
PP_1478,0.26667441385290197,3.6826717531044015,0.4352671192606177,1.3583371560387827,0.504283252742241,4.531342640770245,,,,,,,,,,,,,-0.45611608538960824,2.6511684313031947,0.3514668750677121,1.7636650954813364,-0.5879267061465042,5.617316054192469,-0.29445459555599784,2.7165293321481547,,,-1.4167030747516947,2.3281115590418042,,,,,-0.8180297436755614,4.048137973433143,-0.20351103792641298,1.3820891481285196,,,,,,,-0.32222282206360064,2.1993901886963294,-0.23446499323150188,1.7952214349810227,,
PP_1494,-4.226439202419282,10.70247443865921,0.5911153435815126,1.4542866846982694,,,,,,,,,1.923009525091464,2.30902916583332,1.82949829557397,1.672746449161856,,,1.381422266523975,2.200843080564802,1.297845343488236,1.3208074074555824,,,1.139498727091454,4.608712258419614,-4.2614130294386525,10.800206604733406,,,2.170458895221742,1.7032071766838146,1.3207209448428616,1.8348603793844118,1.1569321085087858,4.507070777240711,1.7622760810301048,2.038917453355852,2.235029884686517,1.5405638133858561,,,2.2185141251386016,1.4046867318703946,,,1.7624729941166515,2.0211928704407502,0.7615797126504835,4.1153552382514205
PP_1502,-0.9000487133509024,4.289149500385573,-1.2921795961710492,5.325022378274483,-1.1320840265721681,2.6844699837179804,-1.4783394558432532,3.3510888344988174,,,-1.5557838343160724,6.157503959414607,-0.6352317215371693,2.2231196144906975,-0.525188082906459,2.339854607985961,-1.0312213619290014,4.768132809330724,,,-1.3408303516479319,4.975982227365548,,,-2.3985254036628194,3.6684381438188076,-1.1857398413334856,5.222218018961102,-2.491328446880089,7.369920268485885,-0.3966783234749346,1.579187941936169,-0.6206287020713411,2.9710179317408842,,,-2.4200907329254706,3.7646904059277473,-0.6532176998238004,3.0333353250373745,-3.070324603560365,7.231961698864103,,,-0.7777013472258217,3.3067203701786325,-0.646619480159818,2.9386255105283263,,
PP_1518,1.6021269299773429,2.8980287262818853,,,,,1.3194815382964633,1.8176650677191895,,,,,,,,,1.087017163858571,1.5933195523111052,1.7283975488367125,3.047887367801239,1.4777304454073341,2.4309264675453957,1.5996465407610123,2.160156686872726,,,,,1.414286321719947,1.5590821496616216,,,1.5852039117773895,3.1044747433424535,1.6357579194427205,6.136721271797135,,,0.4795491909707532,1.4138511305275467,,,0.995901570577485,1.4074046785481944,,,,,1.665509042288069,15.379459413285447
PP_1526,3.517600895298334,1.8913171311473456,,,3.5304489394329304,3.7312407714278635,,,,,3.04636868765071,6.530271953511666,,,1.7933966135623969,1.4593621242350097,,,,,3.064300441007481,6.5230864193487905,,,,,,,,,,,2.8296668190962464,2.0078785296233637,,,,,0.9193674883470754,2.1219026496094884,,,2.208353736760748,1.719585656116347,,,,,,
PP_1549,-0.590426458420722,5.372163247430709,-0.5883283576537793,2.6614575039674797,,,1.3025372694969588,1.4362886058966533,0.9615265218168835,1.4768074772046693,,,1.2341119509732832,1.820999689633157,0.8539170844472991,1.5780304183240839,,,,,,,,,,,-0.6565681220563373,4.397329310142725,,,0.9829870500244562,2.2243299926340656,,,,,,,,,,,0.834631025980942,6.565841143836874,1.038846662893692,1.6357602698776788,1.1059847650512082,2.1265115411243607,,
PP_1635,1.222959301405748,1.8175677577382348,1.195105868261853,5.200881018979616,1.1789347892038142,2.469814579720186,0.8964700296509848,2.1995925530387415,1.2594702983559956,2.85409325491115,1.3441223349326954,2.5053933457167425,1.1486544974940276,7.562181210594529,1.0330757692835597,4.102675637777051,1.3417658795574936,4.3582150877236545,,,,,1.1920282264061526,3.0125688898062455,,,1.137635721047816,1.359755200544541,1.0035043671128308,1.748690829413683,1.0393659993726747,3.9245099619860033,1.4882806173845053,1.8481882104121232,1.132374918005035,9.910861329658966,1.0785032203822573,4.24030627737475,0.8910950911935583,7.55990787897663,,,1.0111579267678055,4.124955958629192,0.9181839447644569,6.72509745294629,1.8369826347202454,2.2327143939942697,1.211771224206791,1.3838995102023424
PP_1658,-2.6039129291424223,5.0703010202141465,-2.423998066903761,4.9425125738169315,-2.1681801994865526,4.7106943354925335,-1.9104810245025947,4.416617840394236,,,-1.7195751027751824,4.118475147229109,,,,,-2.372919745517396,4.892637164214041,-1.8387944643238725,4.191997163868719,-2.344527122570451,4.868671506635832,-2.1152745718636243,3.669824793607387,-2.9560400775702864,5.193681995369422,-2.3284460885336866,4.850829404809124,,,,,-2.2185971075611683,4.759526437200802,-1.0689748259960599,2.9430633470204794,-1.66167534800689,3.2228462409501653,,,-1.5905949323530741,1.9477782606409308,,,,,,,-2.308303932103512,4.844300504180056
PP_1726,1.5668170676914555,2.3550432244139743,1.640144895870918,2.8428743304145945,1.7118738093798962,1.4183574415464122,1.6362857909975967,2.236923375907478,1.266693465718679,3.2980953761446044,1.4226277671438439,3.6031108065892323,1.1246926661820502,2.7209248443298644,1.1807132849544877,3.2556101590129916,1.6262221862966988,2.9564528266297763,1.6265410175362207,2.0951208584893064,1.7379903988308818,6.592141897986664,1.839568204825853,6.538440387707619,1.8095832210214922,2.0505909370816124,1.6176863461274522,16.676787602387744,1.803684358829783,1.3636697717352209,1.5308825207446088,3.8577053388808666,1.8412728665125966,3.9786799711381047,1.629601419978306,1.7211975677568805,1.8511558472356797,2.371344136002136,1.1051433402373112,7.663621225290788,1.8325049362795949,3.273799043240027,1.7334932091485622,9.692813971648995,1.0880837187061265,9.37677071936736,,,2.0197873728933198,3.7214790914792024
PP_1752,1.6576016274842704,5.029362471111665,1.4445409502995383,2.212367074625409,1.2927732443370663,8.799114004443995,1.1283358320625425,2.6997697540077192,0.9474559078184083,1.7355130605069993,1.0916624900800413,5.617633894432395,0.7969613982936499,4.374489747500075,0.8429306103436858,2.1517309359816688,,,0.7078170227116192,2.2690793172823267,1.2336786451753108,6.003268992744888,0.4789481202454999,1.9553719487211623,1.353512085060941,1.532264258408167,,,,,1.0048241721311768,2.7456961269913527,0.917901162287996,13.417568669928599,0.6938816843927115,1.7265482174226126,1.2203507003506733,2.416666617350596,0.9036291512289355,1.9543046308237504,0.7279118657289084,1.4286569750103013,1.0645646443434418,6.347597898087809,0.8338898821665787,3.9586106885015124,0.6013325720476949,5.667381838204161,1.2031804809766005,1.445929619473522
PP_1776,0.7423725349625843,1.3633932505780686,0.7162638605630806,1.9785689575162346,,,,,1.0900217816065234,2.2013042002001715,0.6276769024437228,2.2859390665128774,1.082602170560662,3.5248065591620614,1.083505676395357,2.6028830180704943,0.7897761337882913,2.136193973702539,,,0.6784290380715279,2.292695613307717,0.3037215077341932,1.4494790212090694,0.5112898123475265,1.6989968481287916,0.7457146035171603,1.7372189587433624,,,0.9895852320318029,3.3482036283326546,0.5570620846341836,2.4101225459085525,,,0.5511038413439249,1.369725818499405,1.1046593442782657,2.5120388743793987,,,0.9326915530463733,16.942296914039634,1.1785785064623968,2.8562691701469074,1.0954210678296714,3.264407730794443,0.584503183608872,1.7236510599223929
PP_1780,1.7389175116685829,1.7615829757724166,1.6539880965397236,1.3897719083649647,,,1.388662460119325,1.3251166210652987,,,1.701081157235988,2.0468683073047065,0.7819646551601752,1.6366935250471113,,,1.263056378717546,1.4351934182719417,,,1.5636724374119297,1.8397932410812206,,,,,1.6347115370982712,1.9744872729640068,1.2399407622492122,1.946642481699256,0.9029367005419404,1.6755387884996864,0.9829772131667576,1.3823896665412765,,,,,,,,,,,,,,,,
PP_1786,1.7832416599047842,1.9034537891071674,1.415857643073309,7.885322155833339,,,,,0.7851582065458306,1.346532536460321,1.0422329914362212,1.7688727292829614,0.9382776134044062,1.9007845660905225,0.9785794949596804,13.096705015924783,,,,,1.0390929378306037,4.487545879990714,,,,,1.3476911481400167,3.136214685942573,,,1.037496799226755,1.9512803581375868,0.6222052968817832,1.5570731142661836,0.6025061962053185,1.7322312185127207,,,1.0516981206938683,4.950651428054797,,,0.8437999891248257,2.6474314269289523,0.9667391031964702,2.4845052444865616,1.0041080893297705,1.407606575135888,,
PP_1787,0.9693395648057567,2.7329432431725955,,,0.6773824016845009,2.095552498720645,0.5680159763295204,2.4139496957793636,,,0.4575769946205038,6.951355048613129,,,0.5675133703292446,8.063005316585453,0.8326014951365984,2.1385377549232816,,,0.4239962967788796,2.968596746525878,,,-1.1319561265777582,1.4976260190467556,0.9520028739076322,1.9392219845815573,-1.8447562746186472,1.3781823241032158,0.4476393195354877,4.842749645903121,0.8127078259743223,4.548819408792369,,,,,0.5918958947774604,3.1427970428800704,-1.5777118739568212,1.591482891652277,,,0.5420571530353849,1.468709241242325,0.5619871133993983,2.534552593584081,,
PP_1789,-1.9989525905775485,1.6582060112575963,-1.9060129014425373,1.6745950175213034,,,,,0.36162534287681264,2.988733357575374,,,,,0.44882660341290714,1.445928613225227,,,,,,,-0.38075803556563415,2.7107476466900216,-0.6798348406179285,2.922841095187316,,,,,,,0.36502078459450965,1.560308738090198,,,,,0.5833194242049924,2.1123547783775423,-1.593064784153763,2.542220612695178,,,0.6019894936270273,6.565561825780208,,,,
PP_1816,-0.8954625711122037,2.0709526889721066,,,,,,,2.209174014100482,2.2614402259858086,,,2.3028151671086468,3.882994051575555,,,,,,,,,-0.7759966311535963,1.3875976714355946,,,-3.242742820598142,5.116187546808706,-2.049380361303911,2.9683560283853248,,,,,,,,,2.0678943803758765,4.135391916227097,-2.0641807097084635,1.7061410321414765,,,2.0759484730696176,4.235049788009699,1.9604453183574537,3.726760438413776,,
PP_1826,-0.7005612490788041,1.7983938075624064,-0.7023659887231111,1.471373354504305,,,-0.6595544424103522,1.9600501340311267,,,-0.40598426934973764,5.20301736364091,0.1650517094705353,1.5497770151817778,0.5684923630064758,1.4577181416291585,-0.49321362037110206,2.1692620584111215,-1.4535192914969768,3.0341956802660155,-0.5984268563561851,4.8434418330394164,-0.9636803488549788,2.7594419575898077,-0.9603048901093172,4.262480967438776,-0.7219974423172786,7.550389825724009,-2.8586523389674516,5.656825230470508,-0.37561618786355133,3.7562997817798873,-0.6620894382267796,7.809193819675604,,,-0.8106618034253107,2.3906963421808842,,,-1.296466032311383,1.9039791506775663,,,0.3636414151632867,1.528013026433158,0.5072271152706401,1.7465457375434115,-0.7178098457861224,6.772788691264773
PP_1908,0.9060988862519384,1.48785958492345,,,1.0705213046878752,4.1945844826409235,,,0.5678651258236449,1.893208048592746,0.5276606596989197,1.3141251449956124,0.526419788566294,3.8583830296653923,0.3415653428495461,3.519525173179871,0.9772134183699311,1.9571761864326997,,,0.9411904085244638,1.3831298215795902,,,,,0.45691871164691306,4.23515647910877,,,0.604195695606604,2.2054400276984767,0.6956992565316686,3.3370966907543598,,,,,0.46955808246821573,1.9072871447684097,,,0.5557171923975328,5.23415120604106,0.32793907756041407,1.6886309196147042,0.49961322576387573,1.8071008792798786,0.8818295644642867,1.665563648750484
PP_1959,2.498669164996576,2.060651293311851,2.455375378160309,2.191843799221307,,,2.0633935585043153,1.3667691387543623,1.4021304060038764,1.8381989104366845,2.1912041965766975,2.1548444965195763,1.6912423112239021,12.347884696770906,1.4414529143038597,1.553316504025456,,,,,2.1200805808684633,3.625563384719318,,,,,2.3428100096645044,1.891213307136521,,,1.63013929939685,1.675473873653801,,,0.9543113851459689,1.4668820187986067,,,1.7573522164783117,1.4972463167032088,0.6882118806404143,3.3333821604556846,1.5338016444028189,5.824223864922836,1.6190394590219008,2.845904013338156,1.7890773493022052,1.599378017553467,,
PP_1968,-3.350618108445192,10.345939486186628,-2.9455347148775988,10.356708159084166,,,,,1.0596704997780344,1.8691315425807453,,,,,,,-3.8368612732239016,10.7398962100992,,,,,,,,,-2.677087858459886,5.776029457046762,,,,,,,,,,,,,,,2.059042663462609,1.749189154215925,,,,,,
PP_1971,-3.518189224486523,10.717934273562932,-3.2485884780448444,10.61183800079625,,,,,,,,,,,1.1823372658749207,1.7153594934298309,,,,,,,,,,,,,,,,,,,,,,,,,,,1.595914489883041,2.5798156132356307,1.3382579822725016,2.406840185624733,,,,
PP_2006,2.8948118963272695,2.61472957428363,3.1917258316446406,5.2342560825645394,3.5439461686884113,3.2168109771222375,3.364405309915739,8.604164587205142,,,2.9454956106284733,5.236891476306883,,,,,3.3444559497598725,3.095045042644791,,,3.3165027706179173,3.229884618093261,1.2516983158560064,1.4019966326191848,1.9663649793381541,3.3633852027197224,2.998261732629371,8.70018917171418,,,,,3.2462153336583643,3.718479610394466,1.4589084400447385,1.7348275782912708,1.8962676625000838,3.472402148112823,,,,,,,,,,,3.3052930796297733,9.599757629770581
PP_2032,-3.0851131114631483,3.833110733152617,-2.8155123650214695,3.7105862857152894,,,2.129361015617658,2.5068035137894658,,,,,0.7747754493078871,1.4912806236988518,,,,,,,1.5508951900139096,6.389215879672977,,,,,-3.1200869384825185,3.847706000914668,,,,,,,,,,,,,,,2.1567559773655636,2.5009109666350096,,,,,-3.594331011728254,4.009254400607516
PP_2081,-3.910849618064787,8.663790363036847,,,,,,,0.2510435027418511,3.2092793885957094,0.32335641621756606,5.331455448909485,,,,,,,-1.1723965019646805,1.9670720206989145,,,-2.461294550747252,3.342441036425949,-0.5302957406978192,5.92664756519416,,,-2.0406384504399404,1.8200192720195332,,,,,,,-0.46025260545503044,4.825198307006572,0.39563781931898645,1.315010896417593,-3.041820235554846,4.446630035206589,0.3984330302150317,2.0951475736093546,0.5020231277893101,1.8569392602107246,,,,
PP_2084,0.9535527759952576,2.8052406233225318,1.2328147149768287,7.041518115711776,0.9304701961638859,6.331569614389425,0.9799740171608899,4.29951949009023,1.2339056260370784,8.914054912598933,0.8554698840591775,4.378856587738358,1.0344887847429372,1.5318223693672335,1.0298473223982219,5.361977077173895,0.9847895459001792,4.8100425077512545,,,1.0518838870631928,4.1100130238031936,0.6943507878422621,1.4827714681936495,0.8347317016226594,1.6968821359969728,,,0.7974444316125291,1.499188085355583,1.1378550932039533,2.5462237328396826,1.4197400944088812,3.085448870902982,,,0.8005397513635824,4.618457591420725,,,0.915710577586634,1.8694783705510614,1.3772565235020648,7.5754555996285555,0.9367384676945221,1.5947107837273309,,,1.3326140518455487,1.7635150650538787
PP_2094,3.498540584505166,1.9690231532308848,3.2401038529033093,21.1182574031578,3.596463126103276,2.7682131442212916,,,1.9131079820185144,1.6311310661571572,3.1468113419597343,2.6607516887451803,2.2009920411506694,3.7253656931762986,2.1212999371166466,3.1696784011184675,3.440212374302761,5.7234022647731875,,,,,0.611247878781847,2.814622419901235,1.8819373118144103,1.625847394129952,3.5415150905566555,2.008874440493548,,,2.1253032676828933,8.376693839327764,3.211500297530357,2.0191845795804095,1.3706467275848075,1.5209971048021818,1.674959910071559,1.6778743373944567,2.056927903995783,11.914973837272681,-1.7425240954067744,1.5896348687174366,2.1420952381230354,4.405106177447005,2.055587637200433,3.0782333282385297,1.971104301166969,2.0547419748731763,3.312413598544391,3.1240240482795905
PP_2099,-0.848869692549295,2.2758919065629275,-0.6153972968314376,1.3119787269041305,,,-1.1191146756220027,1.3040511019526704,,,-2.366174653657362,12.035466822467628,,,,,-0.4658396451154443,1.3468805748137156,,,,,,,,,-0.4458991810927737,4.930097069821528,,,,,,,,,,,,,,,,,,,,,0.27425791933617316,1.6646996411651755
