,Line Name,cycle,is_control,line_name_norep,number_of_grna,isoprenol,dCas9,dCas9_normtocontrol,target_1,target_2,target_3,target_4,target_1_value,target_2_value,target_3_value,target_4_value,target_1_control,target_2_control,target_3_control,target_4_control,target_1_norm,target_2_norm,target_3_norm,target_4_norm,has_missing_control,above_dcas9_thresh,target_1_belowthresh,target_2_belowthresh,target_3_belowthresh,target_4_belowthresh,all_targets_belowthresh,all_reps_belowthresh,all_reps_above_dcas9_thresh,to_keep,to_keep_improved
1464,PP_0813_PP_1506-R1,6,FALSE,PP_0813_PP_1506,2,187.4147,1009823.7,0.067400265,PP_0813,PP_1506,,,7540031.7,26496265.2,,,8685842.9,29941416.25,,,0.868082901,0.884936937,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
709,PP_0813_PP_1769-R1,2,FALSE,PP_0813_PP_1769,2,370.2687,6170949.79,1.680822516,PP_0813,PP_1769,,,96633.2,1631573.25,,,2820323.063,1012275.733,,,0.034263167,1.611787379,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
717,PP_0813_PP_1769-R2,2,FALSE,PP_0813_PP_1769,2,362.5414,6264944.17,1.706424389,PP_0813,PP_1769,,,253520.9,725106.1,,,2820323.063,1012275.733,,,0.08989073,0.716312835,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
725,PP_0813_PP_1769-R3,2,FALSE,PP_0813_PP_1769,2,312.7704,6408520.7,1.74553128,PP_0813,PP_1769,,,106190,554818.2,,,2820323.063,1012275.733,,,0.037651715,0.548089994,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
899,PP_0813_PP_1769-R3,3,FALSE,PP_0813_PP_1769,2,247.6574,1796722,0.431767792,PP_0813,PP_1769,,,2822881,261878,,,5011359.792,2303087.684,,,0.563296414,0.113707351,,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
898,PP_0813_PP_1769-R2,3,FALSE,PP_0813_PP_1769,2,243.7555,3313922.2,0.796364084,PP_0813,PP_1769,,,2503994.5,1467936.4,,,5011359.792,2303087.684,,,0.499663685,0.637377556,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
897,PP_0813_PP_1769-R1,3,FALSE,PP_0813_PP_1769,2,233.6436,6273424.2,1.507557938,PP_0813,PP_1769,,,4160090,3124584,,,5011359.792,2303087.684,,,0.830131975,1.35669346,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
861,PP_0813_PP_1769_PP_4189-R1,3,FALSE,PP_0813_PP_1769_PP_4189,3,335.9553,2618195.7,0.629175006,PP_0813,PP_1769,PP_4189,,3709208.4,475267,6718039.5,,5011359.792,2303087.684,43905769.35,,0.740160067,0.206360793,0.153010404,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE
863,PP_0813_PP_1769_PP_4189-R3,3,FALSE,PP_0813_PP_1769_PP_4189,3,315.2621,3316500.2,0.7969836,PP_0813,PP_1769,PP_4189,,2798783.3,2572678,17380549.1,,5011359.792,2303087.684,43905769.35,,0.558487799,1.117056036,0.395860256,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE
862,PP_0813_PP_1769_PP_4189-R2,3,FALSE,PP_0813_PP_1769_PP_4189,3,315.0608,3056989.42,0.734620922,PP_0813,PP_1769,PP_4189,,3073265.12,1453548.86,15817195.2,,5011359.792,2303087.684,43905769.35,,0.613259723,0.631130491,0.360253229,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE
662,PP_0813_PP_1769_PP_4189-R1,2,FALSE,PP_0813_PP_1769_PP_4189,3,240.796,1232889.8,0.335810371,PP_0813,PP_1769,PP_4189,,1712203.4,1457857,14675031.3,,2820323.063,1012275.733,25916447.48,,0.607094777,1.440177763,0.566243939,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
670,PP_0813_PP_1769_PP_4189-R2,2,FALSE,PP_0813_PP_1769_PP_4189,3,238.3752,1432519.76,0.390184907,PP_0813,PP_1769,PP_4189,,1977450.65,1220896.87,16507836.33,,2820323.063,1012275.733,25916447.48,,0.701143311,1.206091217,0.636963702,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
678,PP_0813_PP_1769_PP_4189-R3,2,FALSE,PP_0813_PP_1769_PP_4189,3,208.1807,1543182,0.420326715,PP_0813,PP_1769,PP_4189,,1865491.6,1343673.5,14845992.7,,2820323.063,1012275.733,25916447.48,,0.661446068,1.327378951,0.572840576,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
407,PP_0813_PP_1769_PP_4191-R2,1,FALSE,PP_0813_PP_1769_PP_4191,3,252.3807,263969.58,0.030501102,PP_0813,PP_1769,PP_4191,,6569479.27,3803083.93,32949191.56,,7004041.858,3314259.004,32587896.83,32587896.83,0.937955455,1.147491468,1.011086776,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
399,PP_0813_PP_1769_PP_4191-R1,1,FALSE,PP_0813_PP_1769_PP_4191,3,249.9867,271325.88,0.031351107,PP_0813,PP_1769,PP_4191,,5634821.56,2678234.22,30268181.42,,7004041.858,3314259.004,32587896.83,32587896.83,0.804509978,0.808094424,0.928816658,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
415,PP_0813_PP_1769_PP_4191-R3,1,FALSE,PP_0813_PP_1769_PP_4191,3,244.7739,531245.4,0.061384233,PP_0813,PP_1769,PP_4191,,6411151.2,2455750.2,32305839.5,,7004041.858,3314259.004,32587896.83,32587896.83,0.915350212,0.740965084,0.991344721,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
1297,PP_0813_PP_2136-R3,5,FALSE,PP_0813_PP_2136,2,334.0396,8329848.1,0.701189785,PP_0813,PP_2136,,,75495,1262124,,,4654177.084,12559180.17,,,0.016220913,0.100494139,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1289,PP_0813_PP_2136-R2,5,FALSE,PP_0813_PP_2136,2,324.0881,13648700.9,1.148920068,PP_0813,PP_2136,,,75374.4,2109178.2,,,4654177.084,12559180.17,,,0.016195,0.167939163,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1281,PP_0813_PP_2136-R1,5,FALSE,PP_0813_PP_2136,2,316.374,7959757.8,0.670036331,PP_0813,PP_2136,,,65721.6,1557583.1,,,4654177.084,12559180.17,,,0.014120993,0.124019488,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
524,PP_0813_PP_4120-R2,1,FALSE,PP_0813_PP_4120,2,266.549,14895233.8,1.721111391,PP_0813,PP_4120,,,244394.92,71189.14,,,7004041.858,3244544.298,,,0.034893412,0.021941183,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
516,PP_0813_PP_4120-R1,1,FALSE,PP_0813_PP_4120,2,263.0201,12154648.22,1.404442776,PP_0813,PP_4120,,,39176.91,70716.44,,,7004041.858,3244544.298,,,0.005593472,0.021795492,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
532,PP_0813_PP_4120-R3,1,FALSE,PP_0813_PP_4120,2,233.308,14938947.07,1.726162363,PP_0813,PP_4120,,,60209.01,46829.23,,,7004041.858,3244544.298,,,0.008596324,0.014433223,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1082,PP_0813_PP_4189-R2,4,FALSE,PP_0813_PP_4189,2,386.5345,4621832.24,1.073710673,PP_0813,PP_4189,,,1423536.96,17176639.1,,,4315439,35416254.06,,,0.329870718,0.484993107,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
562,PP_0813_PP_4189-R1,1,FALSE,PP_0813_PP_4189,2,383.4967,10927752.5,1.262677683,PP_0813,PP_4189,,,97862.4,20252190.1,,,7004041.858,45739406.3,,,0.013972275,0.442773349,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
578,PP_0813_PP_4189-R3,1,FALSE,PP_0813_PP_4189,2,371.1687,8256822.88,0.954057661,PP_0813,PP_4189,,,65947.86,21308157.06,,,7004041.858,45739406.3,,,0.009415686,0.46585994,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
570,PP_0813_PP_4189-R2,1,FALSE,PP_0813_PP_4189,2,329.4397,9494993.1,1.097125497,PP_0813,PP_4189,,,256282,21521246.1,,,7004041.858,45739406.3,,,0.036590587,0.470518702,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1074,PP_0813_PP_4189-R1,4,FALSE,PP_0813_PP_4189,2,323.0009,6156376.7,1.430204954,PP_0813,PP_4189,,,106410.4,16586337.8,,,4315439,35416254.06,,,0.024658071,0.468325582,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1090,PP_0813_PP_4189-R3,4,FALSE,PP_0813_PP_4189,2,281.059,6075717.2,1.411466722,PP_0813,PP_4189,,,61773,16017972.9,,,4315439,35416254.06,,,0.014314419,0.452277445,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
922,PP_0813_PP_4189_PP_4191-R2,3,FALSE,PP_0813_PP_4189_PP_4191,3,276.7185,2047781.8,0.492099627,PP_0813,PP_4189,PP_4191,,2229583.2,17614078.2,13000804.8,,5011359.792,43905769.35,25386657.36,,0.444905832,0.401179127,0.512111721,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
921,PP_0813_PP_4189_PP_4191-R1,3,FALSE,PP_0813_PP_4189_PP_4191,3,272.8145,1920501.04,0.461512963,PP_0813,PP_4189,PP_4191,,3967931.72,21275274.61,10211667.62,,5011359.792,43905769.35,25386657.36,,0.791787436,0.484566719,0.402245458,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE
923,PP_0813_PP_4189_PP_4191-R3,3,FALSE,PP_0813_PP_4189_PP_4191,3,270.6158,2579440.2,0.619861726,PP_0813,PP_4189,PP_4191,,2436397.6,21556543.8,13498417.3,,5011359.792,43905769.35,25386657.36,,0.486174951,0.49097292,0.531713061,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
644,PP_0813_PP_4189_PP_4191-R2,2,FALSE,PP_0813_PP_4189_PP_4191,3,227.559,58772.7,0.01600831,PP_0813,PP_4189,PP_4191,,2365872.15,22304178.75,11750987.6,,2820323.063,25916447.48,12495217.14,,0.838865654,0.860618677,0.940438847,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
636,PP_0813_PP_4189_PP_4191-R1,2,FALSE,PP_0813_PP_4189_PP_4191,3,224.7879,51813.3,0.014112732,PP_0813,PP_4189,PP_4191,,2495343.8,21676808.15,11733988.75,,2820323.063,25916447.48,12495217.14,,0.884772327,0.836411247,0.939078418,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
652,PP_0813_PP_4189_PP_4191-R3,2,FALSE,PP_0813_PP_4189_PP_4191,3,196.9982,0,0,PP_0813,PP_4189,PP_4191,,3108261.5,26064005.3,14021761.4,,2820323.063,25916447.48,12495217.14,,1.102094133,1.005693597,1.122170286,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
1062,PP_0813_PP_4189_PP_4192-R3,4,FALSE,PP_0813_PP_4189_PP_4192,3,316.3442,3016217.9,0.70070595,PP_0813,PP_4189,PP_4192,,2524136.06,12377723.84,1199142.06,,4315439,35416254.06,2119113.122,,0.584908293,0.349492745,0.565869772,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
1046,PP_0813_PP_4189_PP_4192-R1,4,FALSE,PP_0813_PP_4189_PP_4192,3,308.1441,1485044,0.344994692,PP_0813,PP_4189,PP_4192,,1571905.5,9611370.6,898342,,4315439,35416254.06,2119113.122,,0.364251586,0.271383037,0.42392357,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,FALSE
1054,PP_0813_PP_4189_PP_4192-R2,4,FALSE,PP_0813_PP_4189_PP_4192,3,286.2883,2536880.4,0.589349725,PP_0813,PP_4189,PP_4192,,2854529,13928929.9,1335950.5,,4315439,35416254.06,2119113.122,,0.661468972,0.393292014,0.630429063,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
906,PP_0813_PP_4191-R1,3,FALSE,PP_0813_PP_4191,2,325.2811,3738880.46,0.898485219,PP_0813,PP_4191,,,3775696.16,13281629.48,,,5011359.792,25386657.36,,,0.753427476,0.523173622,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
907,PP_0813_PP_4191-R2,3,FALSE,PP_0813_PP_4191,2,299.0955,5582751.82,1.341583409,PP_0813,PP_4191,,,2971976.3,13115963.44,,,5011359.792,25386657.36,,,0.59304788,0.516647909,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
908,PP_0813_PP_4191-R3,3,FALSE,PP_0813_PP_4191,2,297.2606,5015753.22,1.205328755,PP_0813,PP_4191,,,2943588.1,13632991.94,,,5011359.792,25386657.36,,,0.58738311,0.53701406,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
426,PP_0813_PP_4549_PP_5288-R2,1,FALSE,PP_0813_PP_4549_PP_5288,3,263.1303,8275231.14,0.956184695,PP_0813,PP_4549,PP_5288,,2589649.04,111124.13,94028.11,,7004041.858,2407664.593,1502583.085,1502583.085,0.369736374,0.046154323,0.062577644,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
434,PP_0813_PP_4549_PP_5288-R3,1,FALSE,PP_0813_PP_4549_PP_5288,3,260.9043,7795639.17,0.900768901,PP_0813,PP_4549,PP_5288,,2918181.52,111151.69,94051.43,,7004041.858,2407664.593,1502583.085,1502583.085,0.416642501,0.04616577,0.062593164,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
418,PP_0813_PP_4549_PP_5288-R1,1,FALSE,PP_0813_PP_4549_PP_5288,3,242.4518,9256515.08,1.069569888,PP_0813,PP_4549,PP_5288,,2882552.1,91637.26,77539.22,,7004041.858,2407664.593,1502583.085,1502583.085,0.411555522,0.038060642,0.051603948,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
101,PP_0814-R3,0,FALSE,PP_0814,1,345.55767,0,0,PP_0814,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE
99,PP_0814-R1,0,FALSE,PP_0814,1,306.44507,392140.27,0.04962393,PP_0814,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE
100,PP_0814-R2,0,FALSE,PP_0814,1,285.185,234296.41,0.029649362,PP_0814,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE
1094,PP_0814_PP_0815-R1,4,FALSE,PP_0814_PP_0815,2,648.9361,3867122.3,0.898381912,PP_0814,PP_0815,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1108,PP_0814_PP_0815-R3,4,FALSE,PP_0814_PP_0815,2,625.5433,4051783.8,0.941281138,PP_0814,PP_0815,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1101,PP_0814_PP_0815-R2,4,FALSE,PP_0814_PP_0815,2,590.8884,3389238.7,0.787363447,PP_0814,PP_0815,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
623,PP_0814_PP_0815_PP_1317-R2,2,FALSE,PP_0814_PP_0815_PP_1317,3,398.9084,3963592.2,1.079589892,PP_0814,PP_0815,PP_1317,,84862.7,,1327500.25,,176130.7333,,1604365.957,,0.481816537,,0.82742983,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
911,PP_0814_PP_0815_PP_1317-R3,3,FALSE,PP_0814_PP_0815_PP_1317,3,382.5461,6722539,1.615484098,PP_0814,PP_0815,PP_1317,,11413.8,,68482.8,,47735.7775,,2427608.03,,0.239103679,,0.028209991,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
910,PP_0814_PP_0815_PP_1317-R2,3,FALSE,PP_0814_PP_0815_PP_1317,3,379.2337,6852119.74,1.646623467,PP_0814,PP_0815,PP_1317,,7372.91,,44237.46,,47735.7775,,2427608.03,,0.154452496,,0.018222654,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
615,PP_0814_PP_0815_PP_1317-R1,2,FALSE,PP_0814_PP_0815_PP_1317,3,358.6444,3998805.99,1.089181305,PP_0814,PP_0815,PP_1317,,104219,,1072416.85,,176130.7333,,1604365.957,,0.591713882,,0.668436553,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
631,PP_0814_PP_0815_PP_1317-R3,2,FALSE,PP_0814_PP_0815_PP_1317,3,336.8303,3103702.1,0.845375923,PP_0814,PP_0815,PP_1317,,100239,,1350512.5,,176130.7333,,1604365.957,,0.569117031,,0.841773346,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
909,PP_0814_PP_0815_PP_1317-R1,3,FALSE,PP_0814_PP_0815_PP_1317,3,321.4868,6997751.1,1.681619939,PP_0814,PP_0815,PP_1317,,10656.1,,63936.6,,47735.7775,,2427608.03,,0.223230888,,0.026337283,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1314,PP_0814_PP_0815_PP_1506-R3,5,FALSE,PP_0814_PP_0815_PP_1506,3,425.2092,8091041.25,0.681087507,PP_0814,PP_0815,PP_1506,,,,18053167.5,,,,13361334.76,,,,1.351150003,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1302,PP_0814_PP_0815_PP_1506-R1,5,FALSE,PP_0814_PP_0815_PP_1506,3,399.2801,9623775.44,0.810109974,PP_0814,PP_0815,PP_1506,,,,22554555.36,,,,13361334.76,,,,1.688046574,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1308,PP_0814_PP_0815_PP_1506-R2,5,FALSE,PP_0814_PP_0815_PP_1506,3,397.3431,7835235.1,0.659554262,PP_0814,PP_0815,PP_1506,,,,21863690.9,,,,13361334.76,,,,1.636340328,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1235,PP_0814_PP_0815_PP_1769-R2,5,FALSE,PP_0814_PP_0815_PP_1769,3,245.7095,687137.2,0.057841821,PP_0814,PP_0815,PP_1769,,,,6696718.8,,,,6583111.859,,,,1.017257331,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
1227,PP_0814_PP_0815_PP_1769-R1,5,FALSE,PP_0814_PP_0815_PP_1769,3,229.261,630966.4,0.053113477,PP_0814,PP_0815,PP_1769,,,,6163653.5,,,,6583111.859,,,,0.936282663,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
1243,PP_0814_PP_0815_PP_1769-R3,5,FALSE,PP_0814_PP_0815_PP_1769,3,216.942,1833618.56,0.154350306,PP_0814,PP_0815,PP_1769,,,,5950602.18,,,,6583111.859,,,,0.903919348,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
1228,PP_0814_PP_0815_PP_2136-R1,5,FALSE,PP_0814_PP_0815_PP_2136,3,517.8732,10322719.3,0.868945656,PP_0814,PP_0815,PP_2136,,,,1542235,,,,12559180.17,,,,0.122797426,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1244,PP_0814_PP_0815_PP_2136-R3,5,FALSE,PP_0814_PP_0815_PP_2136,3,494.6353,13718970.8,1.154835246,PP_0814,PP_0815,PP_2136,,,,501473.4,,,,12559180.17,,,,0.039928832,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1236,PP_0814_PP_0815_PP_2136-R2,5,FALSE,PP_0814_PP_0815_PP_2136,3,478.4361,9147568.5,0.770023836,PP_0814,PP_0815,PP_2136,,,,374233.11,,,,12559180.17,,,,0.029797575,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1371,PP_0814_PP_0815_PP_4120-R3,6,FALSE,PP_0814_PP_0815_PP_4120,3,406.1429,36086139.4,2.408554449,PP_0814,PP_0815,PP_4120,,,,89905.8,,,,3052578.717,,,,0.02945241,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1382,PP_0814_PP_0815_PP_4120-R1,6,FALSE,PP_0814_PP_0815_PP_4120,3,378.7317,21208650,1.415562573,PP_0814,PP_0815,PP_4120,,,,112071.6,,,,3052578.717,,,,0.036713746,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1392,PP_0814_PP_0815_PP_4120-R2,6,FALSE,PP_0814_PP_0815_PP_4120,3,350.3163,27524604.3,1.83711833,PP_0814,PP_0815,PP_4120,,,,62172.6,,,,3052578.717,,,,0.020367239,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1354,PP_0814_PP_0815_PP_4189-R1,6,FALSE,PP_0814_PP_0815_PP_4189,3,509.1121,12350710.1,0.824343037,PP_0814,PP_0815,PP_4189,,,,59035835.1,,,,139969493.4,,,,0.421776443,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1356,PP_0814_PP_0815_PP_4189-R2,6,FALSE,PP_0814_PP_0815_PP_4189,3,486.2498,21328850.4,1.423585299,PP_0814,PP_0815,PP_4189,,,,57395824.1,,,,139969493.4,,,,0.410059526,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1357,PP_0814_PP_0815_PP_4189-R3,6,FALSE,PP_0814_PP_0815_PP_4189,3,483.9948,17018480.8,1.135891462,PP_0814,PP_0815,PP_4189,,,,57172679.6,,,,139969493.4,,,,0.408465289,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1095,PP_0814_PP_1317-R1,4,FALSE,PP_0814_PP_1317,2,376.7549,4002335.68,0.929793708,PP_0814,PP_1317,,,,29605.56,,,,1144369.93,,,,0.02587062,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1102,PP_0814_PP_1317-R2,4,FALSE,PP_0814_PP_1317,2,345.2046,5005829.58,1.16291816,PP_0814,PP_1317,,,,23476.38,,,,1144369.93,,,,0.020514677,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1109,PP_0814_PP_1317-R3,4,FALSE,PP_0814_PP_1317,2,333.9296,4824049,1.120688209,PP_0814,PP_1317,,,,83328.6,,,,1144369.93,,,,0.072816139,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1096,PP_0814_PP_1506-R1,4,FALSE,PP_0814_PP_1506,2,349.3755,4383174.2,1.018267361,PP_0814,PP_1506,,,,10334909,,,,8666356.468,,,,1.192532183,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1110,PP_0814_PP_1506-R3,4,FALSE,PP_0814_PP_1506,2,334.0056,5078763.9,1.179861735,PP_0814,PP_1506,,,,8319887.8,,,,8666356.468,,,,0.960021415,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1103,PP_0814_PP_1506-R2,4,FALSE,PP_0814_PP_1506,2,314.6088,5167418.7,1.200457377,PP_0814,PP_1506,,,,10192390.4,,,,8666356.468,,,,1.176087141,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
983,PP_0814_PP_1769-R2,4,FALSE,PP_0814_PP_1769,2,307.8523,6976265.5,1.620675597,PP_0814,PP_1769,,,,2108052.98,,,,1714543.455,,,,1.229512716,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
991,PP_0814_PP_1769-R3,4,FALSE,PP_0814_PP_1769,2,296.0824,7114855.74,1.65287188,PP_0814,PP_1769,,,,1699013.57,,,,1714543.455,,,,0.990942262,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
521,PP_0814_PP_1769-R2,1,FALSE,PP_0814_PP_1769,2,285.0732,12803722.68,1.479441897,PP_0814,PP_1769,,,6620.86,3303465.42,,,315873.8175,3314259.004,,,0.020960458,0.996743289,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
513,PP_0814_PP_1769-R1,1,FALSE,PP_0814_PP_1769,2,283.939,14787633.52,1.708678416,PP_0814,PP_1769,,,6928.08,3593546.18,,,315873.8175,3314259.004,,,0.021933062,1.084268361,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
975,PP_0814_PP_1769-R1,4,FALSE,PP_0814_PP_1769,2,275.3867,6318039.52,1.467761293,PP_0814,PP_1769,,,,2063745.93,,,,1714543.455,,,,1.203670822,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
529,PP_0814_PP_1769-R3,1,FALSE,PP_0814_PP_1769,2,261.7689,12978581.21,1.499646415,PP_0814,PP_1769,,,7932.63,2980131.48,,,315873.8175,3314259.004,,,0.025113288,0.899184848,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
