Protein.Group,PP_5417_log2_FC,PP_5417_log10_pval,PP_1770_log2_FC,PP_1770_log10_pval,PP_1240_log2_FC,PP_1240_log10_pval,PP_0548_log2_FC,PP_0548_log10_pval
pyrR,,,0.7150926574558354,1.3892133681568395,0.9695117279738561,4.1272390577347435,,
queA,,,0.24279546049336115,1.876954213686359,,,,
rbsB,,,-1.2978021674815094,2.5301977604029,,,0.8609573846724954,1.614399034785593
rdgC,,,-0.23115942939673015,4.277248782156564,0.217499365974456,1.5401521500919257,,
relA,,,0.4849979736596638,1.6219364377389944,0.34893111179876435,1.5033934467707712,0.24679432961975528,5.443460259601494
ribH,,,-0.4712703858473182,1.7004840149515843,0.13158842273428467,1.3829621629815432,,
rimP,,,0.7543559665934172,1.4181135876528943,0.323938382542065,2.8030288748968775,,
rlmJ,,,1.1287303365010564,3.3910570618448737,0.3253539437565159,2.648938243414912,,
rlmL,,,1.2692046688997711,3.159060482652194,,,,
rne,,,0.6392202270958226,2.4943164082503286,,,-0.49185786713157975,1.466815617872097
rpe,,,-0.26819180841428975,1.9202950392857072,,,,
rpiA,,,-0.3163063273721843,3.3369108607144202,-0.7486639473673689,7.388719553415835,-0.9618759066515723,3.044975289115748
rplA,,,-0.16771786392322857,4.315995299718396,-0.6390316784321111,4.248974457056893,-0.2629212438980277,1.635856391387078
rplW,,,-0.2545947383897843,2.6749309328099953,-0.7791275260685009,10.15504037059257,-0.36450486430005813,3.3928964827663637
rpoA,,,0.3054098729053258,8.181159844137142,,,,
rpoE,,,0.7649246448418449,1.4734416292237975,1.1899182529949734,5.701881586226615,0.5173634120761483,2.454738759417272
rpoN,,,0.48475101890188244,1.440217962241386,,,,
rpsA,,,0.23723597027799997,2.120281654644484,-0.3717429610585648,2.139960047773901,-0.1854896137773664,2.1502883922937626
rpsO,,,0.325813274428277,2.446957900836267,-0.6511131681223858,2.8066785528802383,,
rpsR,,,0.3142412754928995,4.030055049985958,-0.7228067433386529,5.302521019154703,,
rsfS,,,0.7396978948290448,2.1852611634176027,0.2073099373794013,1.6727296068091249,,
rsgA,,,0.867827410502746,2.075557660233623,,,,
sad-I,,,-1.118836895207805,2.085015440749658,0.5450474778623161,1.3759427523746566,,
sbcB,,,0.16140043541566104,1.616325071149757,,,,
sbcC,,,1.2837844596376302,1.9063390942346163,1.429749993281281,1.391831357081604,,
sbp-I,,,0.29245027375885446,1.674793013476825,0.9171781198586657,1.4494095706605374,,
scpC,,,2.220179619317632,1.450940762400305,,,-2.858753185475016,1.3198624558806686
sdhE,,,0.4387601449729328,2.796153439286058,,,,
secB,,,0.15022367105185525,2.6832317560389325,0.37065940382756696,9.69135294586268,,
selA,,,-0.8355814443117664,1.70403879493627,0.548642520080919,2.1634015371895488,,
slyD,,,0.4486172650608128,1.5292700526451861,,,,
sodB,,,-0.5176377124987706,2.1464124322508065,,,0.3169018525473067,2.5512477281195243
sohB,,,0.26040456353322267,1.4350086484723015,,,,
speA,,,0.2959672691311219,2.3423457746869984,,,-0.4444212131827715,6.348308462415311
spuC-II,,,0.386771664842762,1.873437861215494,,,,
spuE,,,0.48079927711971127,5.142541942384675,0.6434639938867407,5.850851020181628,,
srmB,,,0.48775535289686156,3.5330633428286684,0.33496201100900586,5.913854418581368,,
ssb,,,0.2707195767474193,2.17578359640414,-0.2879763927257732,1.4109467895405876,,
sucB,,,-0.36327809533629263,3.3640465116911447,0.37389852977897764,1.428230258491131,-0.6849670270695924,6.929713743995707
sucD,,,-0.7239016462263893,14.258268906084313,-4.520536853428358,10.389765831213246,-0.5307384846508972,12.59896676152404
surA,,,0.39585062734973064,1.3663331716107165,0.6081171104379643,1.7870668452867384,,
thiD,,,0.6571389083217059,1.4898718897271515,0.21192797157411963,2.221163480276157,,
thiG,,,-0.13427841176743693,1.654387781049454,-0.3252259659312425,2.822291221489425,-0.265144435300106,5.924850624840927
thyA,,,0.5413255162981926,1.6586971256465495,,,,
tktA,,,0.36180240019173304,1.4154241301691703,,,,
tolB,,,0.2392730950046386,2.3257843729998418,0.6573709334164561,3.3038576086460116,,
tpiA,,,0.43675326342147003,1.7320881036263445,-0.17925832232326558,1.4552560362440183,,
trmA,,,0.7497048728480734,1.603395703449829,,,,
trpD,,,-0.5250917006466905,4.666794513241902,,,-0.5687320363590284,4.974179726570952
trpE,,,-0.5359387791528697,2.061445234098125,,,-0.6731414365511328,5.661996160117056
trxC,,,0.4471396451409476,1.7289131878511153,,,,
tsaA,,,-0.28024372527278113,1.310266642702046,,,,
ttcA,,,0.5619506172886579,1.9733293352415864,-1.296849421185035,4.174338857909182,,
ttg2D,,,0.6064258347398983,3.3478735741580894,0.828229874165977,3.0470336120879984,,
ttgA,,,0.8272300927561995,2.529356677535143,1.906347237177028,2.205297648279222,-0.5515761415437506,1.357863359863217
ttgC,,,1.640414385929867,2.430205339045203,2.72188899779438,2.0705698630914786,-1.930681927527122,2.1176973609755922
tufB,,,-0.39761018890585,1.5561559443565545,-0.20306496134097224,2.486266503482868,-0.12282446067285488,1.41545537826339
ubiK,,,0.3340593174611476,1.3096689858885389,0.22929948505174144,1.3408041972392724,,
ureA,,,0.6749462942470384,3.5683357651349605,,,,
ureC,,,0.6288224652786568,2.000945110481766,,,,
ureG,,,0.532883576488269,2.3323758542730944,,,,
urtA,,,0.8074262490286797,3.5594048129841993,0.5308481150627151,2.808202809140423,0.7037554128339104,4.537610644589345
urtE,,,0.8105817310671223,6.641630798957534,0.7983833023168744,6.519371916915334,,
uvrB,,,-0.2827178212079921,3.909101544026254,,,,
valS,,,0.34709586238951373,8.736832363911919,,,,
waaA,,,0.6619950110046037,2.168106833553066,,,,
xpt,,,0.2713382565451278,2.558331591586318,-0.43677622644010017,7.385805262432177,-0.1594272750037737,1.3129978616209799
ybiT,,,0.7360034357302766,10.886670396127656,-0.7604247625656608,2.516700248249455,-0.45111071857339985,1.5317917152815477
ycaO,,,0.3527947533120179,1.3354868561398399,,,,
yceG,,,1.0168901323556214,1.362922434308014,1.1319616874825928,2.336999551898918,0.7319506209480149,3.097051221873344
ycfH,,,0.38130554358282404,4.052508455466471,,,0.28956414112715917,1.9164294095528704
yejA,,,-1.1325183257065876,2.5998136552311615,,,,
yfhM,,,2.199156383102409,2.1572180702657078,2.6048817366802437,1.753686176152359,,
yhdX,,,0.5291221823391186,4.745270396537334,0.5846112392380299,1.9404294691650819,0.537687703997057,4.447394838952031
yiaD,,,0.5276072330481367,2.6104037921406356,0.8781932733788388,2.6898308042761303,,
yqeF,,,-1.8077833841959827,5.720506581166235,1.5099379141895244,3.0736425424105636,,
yrpB,,,0.5900141616460111,3.028265571178038,0.5069748889209726,2.9742637186504073,,
zinU,,,0.3280839342856605,9.951284254733393,0.6424008598993275,2.0415761741670613,,
PP_0064,,,,,1.952341269318016,1.4518441657558305,,
PP_0085,,,,,-0.6392523145123187,1.8651683525548313,,
PP_0088,,,,,-0.36619079885337025,4.627743399969883,,
PP_0139,,,,,1.11320490197885,2.7456257911973494,,
PP_0165,,,,,1.0875384080897996,1.4523384352794357,1.1894612734843255,1.9515262701750022
PP_0166,,,,,1.3338166912715272,2.2515453422192753,,
PP_0183,,,,,0.3758210245295794,3.1281823738976913,,
PP_0203,,,,,1.6157044761356787,1.7265251725215316,,
PP_0228,,,,,0.6583264705123374,2.2220264144218564,,
PP_0287,,,,,0.7904399550420226,1.939056021741552,,
PP_0347,,,,,0.4902059486661048,2.913727860332918,0.46565362006905486,2.1799459734364897
PP_0370,,,,,0.4947959523632403,1.7151109444592123,,
PP_0412,,,,,1.9090480634385771,3.410100026762199,0.8111160547822549,1.4436845888124437
PP_0413,,,,,1.8044436757509466,2.0003505543760607,,
PP_0430,,,,,1.3811523069427118,8.7556572768492,,
PP_0500,,,,,0.2824798576179032,1.5220600509504467,,
PP_0576,,,,,1.712402284144476,2.3478651236252626,0.5307295425118298,6.244146230055097
PP_0581,,,,,1.264382163185174,1.5592822624790321,0.4256992530187542,2.0824461936382757
PP_0692,,,,,1.0635636450389774,1.4144591737534133,,
PP_0693,,,,,-0.7210956124707038,2.587059643923026,0.3613666740275477,2.2730926000204073
PP_0707,,,,,2.1410227202642993,2.6745612181231992,1.3396766140121188,4.147277052324222
PP_0756,,,,,-1.1894415683663357,1.7599910845145186,,
PP_0768,,,,,-1.2382704885310094,5.08709687480805,0.25569799838121043,3.917446346817758
PP_0870,,,,,0.7738835465915546,1.7796240868593407,-1.0602022141695062,2.2432282888086954
PP_0886,,,,,0.911415168110106,5.43621019722729,,
PP_0925,,,,,1.0272880239895843,1.9791987495785603,,
PP_0938,,,,,1.6512786083195943,1.450477538144329,0.7960587624735243,1.8797969284839844
PP_0983,,,,,1.174271175955573,1.4232339285138753,,
PP_1060,,,,,0.5039431742793988,3.1646241711613037,0.19599882265808363,1.5098513949541599
PP_1111,,,,,0.8532146766727235,5.904030665522619,,
PP_1134,,,,,-0.6340926323248475,6.7308197824106415,,
PP_1146,,,,,1.5404433328814389,2.4377449167771665,,
PP_1191,,,,,1.2053597562128002,1.9945546289415306,,
PP_1201,,,,,0.612257278317126,1.807428076985193,,
PP_1209,,,,,0.7711941764905302,2.093848096579797,0.6780909425982272,1.5298977180301891
PP_1230,,,,,0.6230126162618723,1.5214842743197419,,
PP_1232,,,,,1.3916776714732013,3.2120312692104953,,
PP_1272,,,,,-1.308255022306061,4.580201547464055,-1.1170710463924702,4.34921019771725
PP_1289,,,,,-2.173272578940744,1.6093980028317196,,
PP_1372,,,,,0.7684282330800956,6.332680965653959,,
PP_1392,,,,,0.6980716482978687,2.618206522256449,,
PP_1406,,,,,0.7426302668478796,1.63993647162382,,
PP_1418,,,,,-2.842063522678184,5.6023465368190895,,
PP_1430,,,,,0.5139332602941231,2.1336856182718673,-0.5614411107386663,1.8856920095528038
PP_1488,,,,,0.7081618508090471,1.65020855179575,,
PP_1494,,,,,0.7478876589550869,2.146828294595894,,
PP_1498,,,,,2.075026891707394,1.4696614781194142,,
PP_1622,,,,,1.4435480603735908,1.5385237443267328,,
PP_1631,,,,,1.7170689644307113,9.472139787494193,1.395423367894243,8.549793804820789
PP_1780,,,,,0.27310345216019966,2.7783422455975924,,
PP_1791,,,,,-0.5767480531733226,4.897776745867316,,
PP_1819,,,,,1.4004620474624523,2.6005301543229717,,
PP_1892,,,,,-2.2185084087002003,1.6088112975339872,-1.9461301454568274,1.4861538380534787
PP_1908,,,,,0.4263096945124342,3.3383068980200585,,
PP_1970,,,,,-2.239121281562242,2.5505963157510974,,
PP_2105,,,,,1.0278112901503156,8.497109012522056,0.328647985629448,4.055165079189079
PP_2125,,,,,1.1694646592741884,3.1941978799494057,,
PP_2128,,,,,-1.4706731312142196,2.5906367822557725,0.3347837438771474,4.646558271181857
PP_2161,,,,,1.2699229094040572,1.3559210040261018,,
PP_2182,,,,,-1.9961560532620142,4.549682045636727,,
PP_2189,,,,,0.952498263065406,5.457335314015511,0.39416485421723957,2.808919410752091
PP_2220,,,,,-1.6814219107606176,5.047695101461228,-1.0609770638487532,2.815466924087337
PP_2304,,,,,0.6462848000573825,2.2588728671710387,-0.14290561361030463,3.0535531569453953
PP_2305,,,,,1.0350281091055946,3.671423152455214,,
PP_2308,,,,,0.31414957038331054,2.0597498336324147,,
PP_2333,,,,,-1.9728311644116652,1.7637105051180266,,
PP_2361,,,,,1.3383965276805454,1.3577163015251605,1.5839715852542882,2.659975588359798
PP_2396,,,,,0.8445742464857046,1.7623231520179028,0.8758694475979296,6.665572501767181
PP_2442,,,,,0.5506436753383428,1.620446084170179,,
PP_2462,,,,,-0.3516814103164696,4.176448798372108,,
PP_2685,,,,,-0.26526916134483614,1.4756463555755377,0.5923495247621636,2.0350996890580393
PP_2739,,,,,1.9297374920689332,4.012757453582001,1.0274084471507448,2.0899977631467235
PP_2794,,,,,1.5534719794692335,1.3193491834651627,,
PP_2867,,,,,1.4899323709394934,2.402480949958678,,
PP_2893,,,,,1.650353777404849,3.6814641418744776,,
PP_2907,,,,,-0.3702349412259175,1.706145868925579,,
PP_3067,,,,,0.84180747099496,1.3474617990960323,-2.409956507650275,3.801871892138522
PP_3092,,,,,-0.8877346026376651,1.3283679637424524,,
PP_3100,,,,,-1.4295905607491548,2.3749725843278724,,
PP_3106,,,,,-4.116569999015482,6.824188931139992,0.7760359085321215,1.5231227458459797
PP_3108,,,,,-2.60323375411095,3.8916734546630405,1.5361629517265867,1.5145844315978227
PP_3127,,,,,1.3470704890786689,2.9378700534469924,,
PP_3128,,,,,0.7925860054580061,1.9209802666901734,0.43108312257469145,2.1577367598210526
PP_3131,,,,,1.77666440651248,1.322640227639259,,
PP_3138,,,,,2.61347230853013,1.941450624028194,,
PP_3174,,,,,1.436831797742589,3.4834477843083738,,
PP_3186,,,,,-0.6157505389379953,1.4016218042880382,,
PP_3441,,,,,1.0764688292046605,1.494562249674078,,
PP_3491,,,,,-2.2476045210034155,2.518682572206236,,
PP_3496,,,,,0.3492038810909816,1.633601666744789,,
PP_3547,,,,,0.8086737355003516,7.691873899322984,,
PP_3627,,,,,0.9142121658928968,2.38222646001066,,
PP_3629,,,,,2.4931697343678136,2.6922499309288934,1.1309986200960847,2.632863546707853
PP_3680,,,,,1.0227368655472993,2.050096708128811,0.37788002862121434,1.8012393851193222
PP_3693,,,,,-0.832909733297841,8.596339397258413,,
PP_3720,,,,,-2.2966837664017445,1.3068688289905788,,
PP_3761,,,,,1.6724952713808885,2.0318604618606764,,
PP_3765,,,,,0.7359153009757703,2.2289663840293668,,
PP_4178,,,,,0.5062739629901111,2.397545825693205,,
PP_4197,,,,,0.7007768100782206,1.3380707858804222,,
PP_4199,,,,,0.6027284695151232,2.045917491678511,,
PP_4310,,,,,-1.4154625875146825,1.3291025094218964,0.4286429539576041,2.2191632910063364
PP_4316,,,,,-0.8605104141744919,1.3925759805426627,,
PP_4319,,,,,0.7112217859238142,2.0190339200749374,0.5288493721114768,1.9828380767515288
PP_4508,,,,,1.6991214178182779,3.1913889847879906,,
PP_4573,,,,,0.08945737261413468,1.9666461839348193,,
PP_4588,,,,,-0.6124901105637849,2.847861614081244,,
PP_4593,,,,,1.4656814690353526,1.9079917136280795,,
PP_4594,,,,,2.3956847554357337,6.260515358188919,,
PP_4642,,,,,0.48940409818527436,1.3805816851351957,0.7731637057415598,12.936610485548758
PP_4748,,,,,2.1336542130169347,2.4691073809309803,,
PP_4760,,,,,0.7363716483757147,2.912939346959695,0.2688575712114934,2.451485162763412
PP_4770,,,,,0.35519932549602495,1.8049101244850738,,
PP_4834,,,,,2.186387006087607,1.9208882021820517,,
PP_4849,,,,,-3.696982203054909,4.624170144053535,,
PP_4856,,,,,1.242972451019757,1.7430996174528213,-0.5486820854717294,1.6493539509695496
PP_4923,,,,,2.997236103729575,7.798140784841608,,
PP_4939,,,,,0.4715328490061396,1.6748432170606262,,
PP_4987,,,,,1.3650155913490418,4.189113940951573,,
PP_5090,,,,,0.8082564245343309,3.7075088392131996,,
PP_5133,,,,,1.257378724827093,4.385028069809715,,
PP_5160,,,,,1.2340836800448627,6.82830214146638,,
PP_5274,,,,,-4.105593016964549,3.082629997533811,-4.250185544500453,3.0999184458746414
PP_5295,,,,,-0.4026499044856156,5.896789972137349,,
PP_5304,,,,,0.7744970224149541,5.624381899460216,,
PP_5305,,,,,0.926544323273849,2.124123493975371,,
PP_5319,,,,,4.279378577209117,3.369575334030543,,
PP_5322,,,,,-2.1864672519861497,2.257331583017229,,
PP_5324,,,,,-1.1876877352295525,2.964532523669628,0.19598109356420185,1.567705964981426
PP_5329,,,,,1.207924968731518,3.204204880360143,0.5309920248504877,1.339175528551585
PP_5332,,,,,1.4237314966810266,6.869714811950781,,
PP_5391,,,,,1.8590092658158366,1.3591591639391354,,
acpP,,,,,0.5298696768881006,1.5447664302166562,0.23999548355231812,1.9203621651162226
algC,,,,,-0.38725008175345155,1.420503776011363,0.1778855002450503,2.7621458010047966
algP,,,,,1.1421767408939436,1.7311334726961127,,
algR,,,,,1.087060024227134,7.07042300187341,0.7015730098695543,2.4743037684606675
amn,,,,,0.25472433839276065,3.459948435030318,-0.3530382845705605,1.6097469839006526
ampC,,,,,2.986447844450791,5.302599490573095,1.6027994955218936,1.3434637986333822
ansB,,,,,0.251391611447226,1.5145866346736525,0.645112139559199,1.5477349200668462
apeB,,,,,-0.6858408677508107,1.5718657595098282,-0.6252208578995736,1.5031337952780817
aphA,,,,,1.7650271403323101,1.9393397240175676,,
apt,,,,,-0.5438069141999069,2.196557685309402,,
argB,,,,,-1.3488798829181072,11.085326245802628,,
argC2,,,,,-2.557620691105263,3.1725826270044917,-2.4540041308589315,3.5110529555692858
argE,,,,,1.3248527692841487,8.224453291473635,,
argG,,,,,-0.3113848948910383,4.981609159366065,,
argT,,,,,0.6635332537351242,2.654889633125333,0.20260331202475587,2.3461951979841364
aroQ1,,,,,-0.9516867039537833,3.2884994635692713,,
artJ,,,,,0.4877026198904206,8.00280415885334,0.45420059317638234,2.1478840734193354
bamA,,,,,-1.267854162923675,3.4060117144036393,,
betT-III,,,,,1.210202461292725,3.1249174239831166,0.591999585890895,1.8911050733259824
betX,,,,,1.3761635109940848,1.8912771556420724,,
bfr-I,,,,,0.2097558501323059,1.9671998300429794,,
cadA-II,,,,,1.574624792751761,2.033386582420357,0.5200301556543035,2.33671146631786
capB,,,,,-1.0015629936115096,3.3959969294150008,,
cc,,,,,1.67992185884499,1.947276691341266,0.7231414872776054,4.467173806977291
cheZ,,,,,-1.4699176551563025,4.009462256607495,,
chrR,,,,,1.1624486568432357,7.407160695638603,,
clpX,,,,,-0.6569380888170198,2.106511375813552,,
cobI,,,,,-1.3701221976986764,1.5726653071698444,,
cobJ,,,,,1.157487942506761,2.4890782260548248,,
cobW,,,,,-0.32746200982859075,2.6746517668414462,-0.17731022333067567,3.914480787959098
cspA-II,,,,,0.5795163698351993,1.581414702201286,,
cynT,,,,,-0.21564188802281758,1.317609277501124,,
cysA,,,,,-0.9073861168917172,9.264996691718599,,
cysD,,,,,-0.6063955640979972,1.6073541379712148,,
cysI,,,,,-0.16211816654542485,2.1875040700228423,,
cysK,,,,,0.5579153106404243,2.590537933796194,0.14072109843161984,1.6806750849945513
cysNC,,,,,-0.25633373453070624,2.377863685595448,-0.13361404444431407,1.611101915496687
dapB,,,,,0.13440266741330417,1.3628857939987136,-0.11381097107245637,1.9479486869038303
dapD,,,,,0.14919488477996762,3.402307866884089,,
dcd,,,,,-1.1241256915363333,6.6082741553836835,,
dedD,,,,,1.039083959130613,1.6971862289515312,,
dnaA,,,,,-0.7434383650283862,1.3050720812789707,-0.19651705155660226,2.160123457754762
dnaJ,,,,,0.16721264022087506,2.1108726384437104,-0.09379250295934391,1.4216715057853453
dnaK,,,,,0.3434870040366824,2.2282329454055025,,
dnaN,,,,,-0.7103419190810851,10.364026754996445,,
dpkA,,,,,-0.5730235494780447,1.9660743784349126,0.5242563302438511,3.5483887123132463
dppA-III,,,,,-0.27830516355344065,3.2855600341977755,0.673166898190892,1.6214018390540266
dppD,,,,,0.8930028964132938,1.8293371956054072,1.4404075849433253,11.7648719221319
dps,,,,,1.050159259858609,2.03227419769407,,
dsbA,,,,,0.8438103022545614,1.558018249564566,,
edd,,,,,-0.8210176812895611,3.2517851193921343,,
envZ,,,,,1.031892538290705,11.52795279841154,,
epd,,,,,0.8205319817714223,2.04902715695664,,
ettA,,,,,-0.26881848141635584,2.575502979200689,,
fabF,,,,,-0.7752162886339297,2.4166205864235257,-0.21760838367939134,1.6145809418341721
fabV,,,,,-0.2887190693794185,6.411556929698836,,
fadE,,,,,1.1663063091250263,1.601433701110686,,
fba,,,,,0.6201301174716807,3.2505918849089213,,
fbp,,,,,-0.5453605400774216,5.561380115523208,-0.25128932946770294,6.30305090873439
ffh,,,,,-0.4820004728427159,1.327181886780493,,
flgF,,,,,-2.3684491412280266,2.9939814807592815,,
flhF,,,,,-2.0591422265415242,1.4641915315972964,0.9353692733901163,6.271072125823992
fliM,,,,,-2.0288873617793493,2.2038976095694225,0.40449312198221704,1.804187842380233
fliS,,,,,-3.712589587452762,4.350081403528495,,
fliY,,,,,0.5741931661271322,1.3143830577055098,0.2899165869936832,2.569627267276365
frr,,,,,0.39898257797807984,1.3734036044675935,,
fruB,,,,,-0.4624464383514449,2.4891624644273995,,
fruK,,,,,-1.250925404306666,4.25476557466445,,
ftsA,,,,,-0.11696292637988442,1.84913155106368,,
ftsX,,,,,0.5276948221260186,1.4176588027322259,-0.6292751985342975,2.0683919484485283
gatB,,,,,0.38827421903204473,1.7234108446226653,,
gcd,,,,,1.452801178956005,1.8075415180138674,,
gcvP2,,,,,0.7972135629357407,3.077263417754643,0.6651403112098588,2.003706478778529
gcvT,,,,,-0.5825128175314243,1.8224490120039074,,
glmS,,,,,0.15847542259197953,2.2231125563629646,,
glnQ,,,,,2.6103696428010053,1.654425092349894,,
glnS,,,,,-0.45408125572661434,4.571136589928074,,
gloB,,,,,1.1545424786330771,1.6367584392121426,0.4627472493789185,1.6637572720163871
glpR,,,,,-1.554444868831977,1.6830609972120452,,
gltB,,,,,-0.25006449424216515,3.492214415929726,-0.8295160304394307,2.455156670074905
gltD,,,,,-1.0579762967884656,2.0523471760290803,-0.3053271016849023,6.299216725220843
gltR-II,,,,,-1.5563647750084135,5.036556355588709,0.19436472253438525,2.1866052057514884
glxR,,,,,1.201667969916627,1.3924110268082364,1.4851795483907393,3.411276232863571
gmhA,,,,,-0.5530217948732336,4.6171337943186375,-0.17555562657679855,1.442462109818709
gpx,,,,,1.243237367700043,3.096462780391124,,
groES,,,,,0.6000321225006061,2.6418935245916706,0.4476870222929511,2.980546587886902
grpE,,,,,0.36702188725256296,2.0137796296549775,,
grxD,,,,,0.6329369840234359,2.0938218893617457,,
gstA,,,,,1.0954202360152903,2.0055218886829516,,
gyrB,,,,,-0.1370472016357698,2.6248900155344908,-0.31709906910658564,2.7558780359996877
hbd,,,,,1.0846631336262658,3.765673187253176,1.3000113203318622,3.9079284319726955
hemH,,,,,1.7390564834173805,1.9918939182972126,,
hflC,,,,,0.598154086875644,1.8550319036007739,,
hisA,,,,,0.33976936484828957,1.4438713053645147,,
hisF,,,,,0.3892928080429375,1.9213138037271627,0.1512924398735183,1.6945261992135536
hrpB,,,,,0.6257953619561385,1.53314229982351,,
hupB,,,,,0.7581250997505455,6.308829092738743,-0.18777222097090118,1.3068692648062863
hupN,,,,,-0.624118039584084,5.283115638119688,,
ilvD,,,,,-0.6376744778799079,4.130656113545018,,
iscU,,,,,0.41253365668051367,1.6418155725535752,,
ispA,,,,,0.49761152355413274,2.050793522802005,,
ispB,,,,,-1.9618926257923286,3.743138733634182,,
leuS,,,,,-0.421035382096675,2.3738640813029153,-0.32081762251103363,1.6048290242363399
lolA,,,,,1.078652970798531,1.6593327372584736,,
lolB,,,,,1.2737116892082647,2.4784572432943586,,
lolD,,,,,-0.9144808752835168,1.6190508452178687,,
lpd,,,,,0.8226610127615649,1.6168076890939085,,
lpdV,,,,,0.40801198211773276,1.7996387354194552,,
lysS,,,,,-0.22138799211682228,2.3327002655555247,-0.19185948376016332,1.4118841288824455
maf-2,,,,,1.4988897848749094,2.679582415114632,,
mcpQ,,,,,-0.627375474646273,3.8699807376037314,0.639113178350896,6.485499389225396
mdtA,,,,,1.520610059471611,1.4253984079108841,,
metF,,,,,-0.3253340326027757,3.390214476409226,,
metG,,,,,-0.17643431116039343,1.5208454166355685,,
metZ,,,,,-0.304376992491671,5.268562812365725,,
mmsA-I,,,,,-0.9997052019115783,1.5088203346526956,,
moeA,,,,,1.6382021607808896,1.9066225472140135,,
mscL,,,,,1.0691815615178208,14.507395162129617,0.40125752687651106,1.3294355442817967
mucB,,,,,0.7130929321930755,1.5237187833325763,0.23430431936799878,2.930217072366558
neo,,,,,0.9037215243699672,2.900460323787094,,
nrdB,,,,,-1.0849924700008087,4.745854347907362,,
nudE,,,,,-0.4695859046619369,2.115863319838929,,
nudF,,,,,-0.3499384128364733,1.6999308028335474,,
ompR,,,,,0.9542263212919185,2.8766268801702575,,
opdP,,,,,-1.396958248326205,1.8132658475648673,1.8509770193326762,2.820960735661326
orn,,,,,-0.9125092782567805,3.8222582238120704,,
pdxH,,,,,-2.4077267753898504,2.0321501041770302,,
pet,,,,,-0.3209792043617544,1.6552520267380535,,
petB,,,,,1.5834621770542547,1.490340622974825,,
phoB,,,,,0.9124850373844722,2.052863564988452,,
phoU,,,,,-0.5313759994913969,1.7683794124408116,,
plpB,,,,,-0.7117474377184552,2.718033915002652,,
plsX,,,,,1.2616416153391532,5.619315671572602,,
pmbA,,,,,0.3897418334134194,4.506385969902634,,
pncC,,,,,1.4779402708839449,4.103699770344787,,
ppiA,,,,,2.1200873464097536,5.096834813290886,,
ppiC-II,,,,,-0.27421763911998237,2.001538659787858,,
ppk,,,,,0.5038878749414836,1.8806825656069124,,
ppkB,,,,,0.6547854932440494,2.635260624520261,0.5984477833280445,2.0989300863705465
ppsA,,,,,0.26326635849040353,10.993508225167139,,
prfC,,,,,-0.5399133082094785,4.507884917085672,,
proI,,,,,0.3524372656205722,1.6383770939953504,,
prpD,,,,,0.5486650229185209,1.5188305392800934,0.844150205837884,4.388503320118657
purF,,,,,-0.3733597548873757,3.465663342023697,-0.2708522611170831,4.814047478679883
purM,,,,,-0.1404742436547307,2.128417316715891,,
purT,,,,,-0.7797806886894694,1.57689028697873,,
purU-II,,,,,-0.36994310314766693,2.9038443525045095,,
puuD,,,,,-0.9006273696139669,3.2507798435503874,,
pycA,,,,,-0.3606699249670026,5.908831120927016,,
queF,,,,,-1.2613054627766342,1.3964416514268643,,
quiP,,,,,0.9586958972259532,7.4935029373437665,,
radA,,,,,3.193805736289614,2.3156946519213903,,
rarA,,,,,-3.0824250684674905,5.15858038930447,0.3932084307707301,1.435116201317106
rbsK,,,,,-1.5622365048656919,1.4713084101162723,,
recB,,,,,0.7112100395975979,1.6854105406933977,,
recG,,,,,-2.3214883475848733,3.078510481996925,,
recN,,,,,-1.6428987726338122,1.6178669565125956,,
recQ,,,,,-1.3708130326607904,3.4865919777783003,1.4519132035363664,11.435501262482358
regA,,,,,0.674079725524203,2.075271470228267,0.6580577470907728,5.21720487680494
rfbD,,,,,0.6753006427199831,3.9208850681043237,,
rffG,,,,,-0.2510380043780922,3.402503353888701,,
ribA,,,,,-1.3673864090455201,1.6654275678321349,-0.3135551399245272,1.8834474408641533
rimO,,,,,-0.582071073011703,4.589659353410619,,
rnt,,,,,-0.6855674851742262,2.039127524283641,,
rplC,,,,,-0.745556422310614,2.936483683009403,-0.14190352365042797,1.4959120342759786
rplD,,,,,-0.9978551163810372,7.964679589932005,,
rplE,,,,,-0.8958010460574984,6.507399649448309,-0.44413092393552583,2.3869217962788087
rplI,,,,,-0.8538325811883137,10.78024757532006,-0.3590815356460271,3.6315519079225016
rplM,,,,,-0.7567117139969255,4.315917422585169,-0.2389818876517354,3.7732952571189635
rplN,,,,,-0.7235699404120441,2.0135886590713836,-0.5149980151973382,2.637093775673844
rplP,,,,,-0.7907436921179002,8.971858088413878,-0.33788106540366303,3.332171498413076
rplQ,,,,,-1.1305666138188695,12.000288088064092,-0.24844005448197315,3.0907228768577912
rplS,,,,,-0.4735835650363737,3.1068816992709185,-0.3838193481509933,1.5598466519483558
rplT,,,,,-0.892873166048238,3.3637708601280703,,
rpmA,,,,,-1.3181354514929007,5.897759526104652,-0.2576409332788482,2.181291350607534
rpmC,,,,,-0.24523793608096212,1.9157760684170146,-0.27215688238465446,3.136095118741424
rpsB,,,,,-0.552902799402589,3.8794648406821106,-0.3045960693668084,1.7626835328782637
rpsC,,,,,-0.666248629015681,8.65780177991667,-0.18451071528179447,2.751068790195902
rpsG,,,,,-0.5823649469298828,10.992194332785427,-0.25717847728227006,1.4010737598909975
