Protein,File1_abundance,File2_abundance,log2_change,p_value,log10_p_value
Pp_4881,0.021071226444444445,0.026329407333333332,0.32140075890524256,0.1695711045863484,0.770648150828384
Pp_4888,0.017810415666666666,0.012931709333333333,-0.46180820161769787,0.23609584977752993,0.6269116471210159
Pp_4906,0.0037441709999999997,0.0033149055,-0.17567858258724448,0.678237569484599,0.1686181571000435
Pp_4910,0.009410831333333333,0.01456668075,0.6302780954439472,0.059500939483273986,1.2254761769742977
Pp_4911,0.010078866666666665,0.010825953666666667,0.10316069673406061,0.8583247359926349,0.06634837139642215
Pp_4916,0.002941727777777778,0.0034534918333333337,0.23139206367821064,0.528347376408631,0.2770804447922791
Pp_4923,0.020280421444444443,0.0073324934999999996,-1.4677118408889058,0.00564949597413439,2.2479902965020457
Pp_4931,0.017030778222222223,0.019488533166666665,0.1944811475602219,0.46071966736621117,0.3365632480331751
Pp_4932,0.005421859111111111,0.0038382393333333334,-0.49834295117463806,0.6594353327535709,0.1808277869338291
Pp_4937,0.02449353377777778,0.013058137666666665,-0.9074517757602011,0.018600689355390648,1.7304709602071118
Pp_4938,0.013359418222222223,0.0037795589166666668,-1.8215673989890402,0.2255136481305104,0.6468271694028525
Pp_4939,0.007863481777777778,0.013787771583333332,0.8101491505698961,0.020117324122668416,1.6964297868390088
Pp_4940,0.005739882222222222,0.0091892865,0.6789317138840326,0.004229142701431498,2.3737476604670356
Pp_4943,0.013075132,0.005458539166666666,-1.2602387024510255,0.0017125244240880136,2.7663632258670643
Pp_4944,0.045809027333333335,0.028658628749999998,-0.6766623487389719,0.00032100853950997637,3.4934834142844386
Pp_4950,0.017007153666666667,0.011556197083333332,-0.5574749969572335,0.0009249058992038312,3.0339024505424756
Pp_4969,0.013513257111111112,0.009204257166666667,-0.5540022524174331,0.19622564059301367,0.7072442444561186
Pp_4975,0.05263570744444444,0.050782934333333335,-0.051698079952536946,0.886508499975266,0.052317095963055484
Pp_4981,0.014794155777777778,0.02414720216666667,0.7068286677222875,0.007807455779893606,2.107490466861143
Pp_4983,0.006260637777777777,0.0033676265833333333,-0.8945774583606566,0.1835450500564787,0.7362573232937147
Pp_4988,0.015143068333333334,0.00324503475,-2.2223517253212073,3.786476393632751e-05,4.421764746391723
Pp_5007,0.04557946833333334,0.03755891775,-0.27922860350274087,0.25535974870369843,0.5928475577128656
Pp_5023,0.005395573111111111,0.007018115750000001,0.3793075332125996,0.17619393512359066,0.7540090447757855
Pp_5024,0.023737231,0.027087969916666666,0.19050062486235178,0.24632849326584477,0.608485349620858
Pp_5039,0.004695028666666667,0.009868022666666667,1.071627062846061,9.930266272003798e-05,4.003039106095604
Pp_5055,0.02531148477777778,0.030339312583333333,0.2613962591482625,0.09327342272710296,1.0302420862346795
Pp_5057,0.0005834621111111111,0.0064024649999999995,3.4559165828520313,0.003734686720858859,2.4277458225255693
Pp_5077,0.02500648766666667,0.034740399666666665,0.47431191615328777,0.014652967298321683,1.8340744196241179
Pp_5090,0.015805529,0.006605880000000001,-1.2586066545407035,1.462518067045774e-05,4.834898760206589
Pp_5099,0.002086212666666667,0.006931949083333333,1.7323748252241322,0.007844417411812188,2.105439305006349
Pp_5112,0.015787314222222223,0.013439556416666667,-0.23228023555173957,0.2798784671105713,0.5530305133766018
Pp_5113,0.0018491263333333336,0.00326466425,0.820090833539332,0.07550519498159204,1.1220231665930336
Pp_5114,0.008541644111111111,0.0073917675833333335,-0.20859439379572045,0.5734287019310063,0.24152057302488125
Pp_5126,0.0014050832222222223,0.005663118416666667,2.0109411141892597,0.0005938551264058406,3.226319490164314
Pp_5154,0.009622395555555555,0.006429077583333334,-0.5817843460031508,0.012597323101104852,1.8997217315436112
Pp_5156,0.021459559,0.039230111166666665,0.8703409949883956,0.00024375551738849637,3.613045545294001
Pp_5157,0.0009271226666666666,0.0032250918333333336,1.79850810322398,0.00010660359654407521,3.9722281430308617
Pp_5160,0.0021717555555555556,0.0024869459166666666,0.1955134056884679,0.7222730408321393,0.14129859507511353
Pp_5201,0.024547471888888887,0.04667792308333333,0.9271659193301681,0.0001034949702015679,3.9850807561663286
Pp_5202,0.000829502,0.0009238193333333334,0.15536527902012665,0.7994254417634086,0.09722203440761851
Pp_5229,0.004655710444444444,0.0078665875,0.7567366004454886,0.1552498211528225,0.8089688914566127
Pp_5267,0.002544878,0.004057323666666667,0.6729318999002272,0.5389883149023019,0.26842065007942106
Pp_5273,0.0077945098888888885,0.009042372750000001,0.21424307997437933,0.5620671019378081,0.25021183343147557
Pp_5295,0.019123332111111113,0.020483907666666665,0.09915703605461366,0.6308253292780339,0.200090876939788
Pp_5304,0.025191690111111113,0.02783029966666667,0.1437085274099333,0.34549952779358495,0.4615525418549941
Pp_5305,0.020105848444444446,0.0036251168333333336,-2.471515820162881,0.0023011994568442953,2.638045737153732
Pp_5311,0.022413471666666667,0.022611443499999998,0.01268696772631259,0.9446086418363535,0.02474808555936757
Pp_5324,0.02664981522222222,0.018509496666666667,-0.5258598658457074,0.01998308425547059,1.699337480486572
Pp_5332,0.008635458,0.00876733375,0.021865472522836445,0.9540580141261805,0.020425216020407106
Pp_5350,0.0066995231111111105,0.0026778931666666668,-1.3229599984212637,0.012393638501762927,1.9068011755236969
Pp_5353,0.008656935,0.016960009583333335,0.970208752843288,0.00033028306249929004,3.4811136971281536
Pp_5365,0.018903339555555555,0.009326701083333333,-1.0192023449462797,0.09388523178268214,1.0274027172089317
Pp_5392,0.013218522666666668,0.019438581833333333,0.5563620222682879,0.009796864855808775,2.0089128828443785
Pp_5395,0.018582806555555557,0.03182849141666667,0.7763503708358607,0.0006732643319596543,3.17181439287413
Ppa,0.10466086422222222,0.22673215666666668,1.115266941258847,2.4114309856581426e-05,4.6177251629259
Ppc,0.022007570666666667,0.013733351333333333,-0.6803161727170979,0.02757889052886326,1.559423209040673
Ppia,0.002194234,0.010492234750000001,2.2575326989023257,2.58181193293423e-06,5.588075396253798
Ppib,0.1336603577777778,0.11959289675,-0.16043993821683436,0.4079830993919811,0.3893578270886175
Ppk,0.03574168666666667,0.027150654916666666,-0.3966207188980311,0.054858213915087536,1.2607583363495907
Ppsa,0.15379438955555555,0.16967124325000002,0.1417391957566439,0.6774250288902179,0.16913876147334667
Ppx,0.021485172222222224,0.026379278916666665,0.2960637871396668,0.2022734497531765,0.6940611186251703
Pqqb,0.04186857822222222,0.03196490566666667,-0.38937909147938543,0.36827964809001634,0.433822280510878
Pqqc,0.06295418244444445,0.08145459916666666,0.37169393138027246,0.2560969216879412,0.5915956417657581
Pqqd1,0.02740337311111111,0.009614336083333334,-1.5110943460154236,0.07099175863585186,1.148792065178341
Pqqe,0.016379895888888888,0.010315690333333334,-0.6670858165618238,0.07158075712581184,1.1452037122910381
Prc,0.08377923533333334,0.04526085733333333,-0.8883288040905588,0.002180301598778724,2.6614834267506318
Prfa,0.0061629841111111115,0.009666576916666668,0.6493760279910732,0.05617900185077895,1.2504259813065621
Prfc,0.03240256366666667,0.02269284766666667,-0.5138703021475008,0.01956125353091083,1.708603318049755
Prlc,0.06091567466666666,0.05559658858333333,-0.13181714488741447,0.592602059788772,0.2272368433160708
Prma,0.013193049222222222,0.01575962225,0.2564549108615136,0.08429840517526777,1.074180641628313
Prmb,0.023834936,0.019965202166666664,-0.2555900708783225,0.05079759780198877,1.294156824842223
Proa,0.03799108111111111,0.035146514999999996,-0.11227912329765126,0.46376462402586127,0.3337023824257438
Prob,0.036722511666666666,0.028473021,-0.3670691646741943,0.43724127603809415,0.35927884692947587
Pros,0.09346185455555556,0.06705084241666667,-0.47912220671415356,4.69866578950431e-05,4.328025444727202
Prpb,0.03352411344444444,0.036152789666666664,0.10890779438918008,0.4384652340944636,0.3580648361394517
Prpd,0.0035408506666666666,0.0031399310833333336,-0.17336310565795368,0.7795383588235982,0.10816250957643123
Prs,0.15382500822222223,0.12919207800000002,-0.25177246231922895,0.006882570179582424,2.1622493515365213
Psd,0.007910521,0.011737227083333334,0.5692469911746747,0.03532065577909791,1.4519712417139572
Psts,0.0025642886666666664,0.00826978825,1.6892917113827401,0.00012419987846609766,3.9058788291314914
Pta,0.027051600222222222,0.00792341825,-1.7715190741329774,0.0003517480499399118,3.4537683015767513
Pth,0.008807609888888889,0.005718045083333334,-0.6232285749458385,0.1935116130772242,0.7132929668516979
Ptsn,0.05880608466666667,0.01194793025,-2.2992047178916786,0.00019071438762686385,3.7196165422384495
Ptsp,0.060554625,0.028615360500000003,-1.0814473710498307,0.022312833282152483,1.651445279528886
Ptxs,0.025713232333333332,0.019201961333333333,-0.4212572997135273,0.09259677032898728,1.033404160756078
Pura,0.16224487166666665,0.20753510233333336,0.35518249609391034,0.020347455412278857,1.691489894522461
Purb,0.08915108188888889,0.07616932008333334,-0.22704228800352294,0.004319574061403627,2.3645590753846246
Purc,0.09880160577777779,0.09133535558333333,-0.11336105914992863,0.06903006593629556,1.160961711781104
Purd,0.04940886211111111,0.04296454066666666,-0.20162335958398803,0.15841270759919449,0.8002099829810804
Pure,0.044418719,0.0555141595,0.3216880063912286,0.20144968394799906,0.6958334096344898
Purf,0.08742407944444446,0.08147353758333332,-0.10169914834374627,0.1067354880748304,0.9716911596514067
Purh,0.12447964344444445,0.07360734925,-0.7579881100452425,0.001636989339154708,2.7859541489089863
Purk,0.052533152888888886,0.041662765666666664,-0.3344695616522859,0.30527453364807844,0.5153094235343403
Purl,0.14168857744444444,0.09802371091666667,-0.5315207872273575,0.0009195275110309712,3.036435272722578
Purm,0.06895643800000001,0.06277834008333333,-0.13541836953522374,0.12042975459694322,0.9192661986198868
Purt,0.07058664155555555,0.04608413941666667,-0.6151248710463898,0.0002544901225921034,3.5943290690717844
Puta,0.03449880266666667,0.021326553083333335,-0.6938954837506895,0.013853898527512076,1.8584279976651799
Pyka,0.12420071466666667,0.105975439,-0.22894353230727738,0.0038970040164083386,2.409269146605801
Pyrb,0.04105820144444444,0.04505982325,0.1341712229843075,0.43529325972443045,0.3612180576005842
Pyrc,0.06626916444444444,0.039309362125000004,-0.7534647760244518,0.015293637321515284,1.8154892130311098
Pyrd,0.04607724944444444,0.0507805875,0.14022248769208512,0.31841359390352647,0.49700839937889146
Pyre,0.04263464166666667,0.05591874224999999,0.3913057801336781,0.0002546605793705345,3.594038277206995
Pyrf,0.02394923711111111,0.026854497,0.1651839987581988,0.40409870091652833,0.39351254571100236
Pyrg,0.12799889522222221,0.10916083016666667,-0.22967608671735745,0.0008326513786142313,3.079536794553961
Pyrh,0.03773199722222223,0.026219996250000002,-0.5251209873781731,0.28677369364683375,0.542460689921982
Pyrr,0.029305134888888886,0.04972071916666667,0.7626936859149849,0.0002490010812439413,3.603798767051823
Quea,0.01665973877777778,0.011601336666666668,-0.5220747422781672,0.2249102497428428,0.6479907521885344
Quef,0.004736784999999999,0.006762009916666666,0.5135439416923007,0.3489827433861885,0.45719604764668165
Quip,0.0025068175555555557,0.003008646833333333,0.26325776580776067,0.6438753124726608,0.19119822634822053
Rada,0.005726099888888889,0.0060593575,0.08161198894998767,0.8946221296897223,0.048360363168432736
Rapa,0.05994825944444445,0.03947413808333333,-0.6028101013868017,0.0018992721102839855,2.7214128090761402
Rbfa,0.06806003066666667,0.029575164666666667,-1.2024216002258983,0.02007555695053354,1.6973323973724115
Rbsb,0.020160890777777777,0.009809016083333334,-1.0393790476348392,0.016040151896465484,1.7947915233657936
Rbsr,0.002087130333333333,0.004466587583333333,1.0976523572677988,0.08721000227074503,1.0594337022018945
Rdgc,0.045882042666666664,0.042944037666666664,-0.09547177945357326,0.47353688184647325,0.32464618992656286
Reca,0.10609240766666667,0.1166995115,0.13747710620236434,0.15491900466652261,0.8098953019598092
Recb,0.0049634453333333335,0.0023167585833333334,-1.0992341861037167,0.006055296148331193,2.2178646118205343
Recc,0.005631544111111111,0.0012485130833333334,-2.1733196090581886,0.005582604758902434,2.253163118541096
Recd,0.006280475444444444,0.005946955666666667,-0.07872245736733766,0.8982641499231684,0.046595932837312705
Recn,0.014897095555555554,0.011478057,-0.37615263599065707,0.31402534419902794,0.5030352996923689
Recq,0.005341796,0.003946353333333334,-0.43680474906535605,0.35167657578103073,0.4538565578924175
Rela,0.07631126511111111,0.04973071225,-0.6177589504572134,7.619240294390283e-05,4.118088329500608
Rhlb,0.010429087444444445,0.008107765416666668,-0.36323667334067505,0.13425221668771262,0.8720785347733309
Rhle,0.05974379133333333,0.046186727250000004,-0.3713104720618574,0.004811008856349938,2.317763843625316
Rho,0.141999575,0.13819358183333333,-0.03919599804191111,0.731260131363168,0.13592810386410478
Riba,0.011133319666666667,0.009949925666666666,-0.16212617819821648,0.4896381044088882,0.31012479206636956
Ribd,0.005156562444444445,0.00357363125,-0.5290188565064025,0.2810979633612155,0.5511423009745229
Ribf,0.018201431444444444,0.010092926583333333,-0.8507073506311735,0.0003746856827575279,3.4263329015637876
Ribh,0.1330713017777778,0.11979508300000001,-0.1516307786805138,0.2217018100818447,0.6542307610788007
Rimm,0.012619711222222222,0.01132410325,-0.15628208889635917,0.5661695475155459,0.24705349368096033
Rimo,0.03228995900000001,0.012574264416666666,-1.3606116029819293,0.00027446156348422417,3.561518467008082
Rimp,0.012049495333333334,0.01621943291666667,0.428750655591587,0.09643631194134372,1.01575940690253
Rlmb,0.02483780522222222,0.024670196333333335,-0.009768499194105303,0.937531920424014,0.02801393679703274
Rlmg,0.019001364,0.00857917975,-1.1471913608942939,2.9318760647928487e-05,4.532854391982542
Rlmj,0.0035018667777777773,0.0053799145,0.6194590449334344,0.151856038816535,0.8185679329353696
Rlml,0.023925230333333332,0.018360151666666668,-0.3819548375230252,0.16951272787455274,0.770797687206282
Rmd,0.014207981777777776,0.016589914083333334,0.2236047783166246,0.27657818573521825,0.5581820765348097
Rnc,0.01247546311111111,0.009488477916666667,-0.3948447892872797,0.01427727564717633,1.8453546556043647
Rnd,0.004502091555555556,0.008255607,0.8747788982621759,0.0601595594282647,1.22069535291133
Rne,0.2044425861111111,0.07776789925000001,-1.3944490732442303,0.0002780536263502732,3.5558714365207504
Rnk,0.007073074,0.009015920583333333,0.350137452434453,0.5457474107995235,0.2630083160460278
Rnt,0.0071252089999999995,0.013861371916666665,0.9600658162588808,0.001791250000329763,2.746843796514647
Rpe,0.048211090222222225,0.04185058775,-0.20411717037033697,0.04106626650739918,1.386514778737241
Rph,0.006611786222222222,0.010098612416666666,0.6110450913610126,0.01184086894440433,1.9266164256610236
Rpia,0.01951765722222222,0.02540488525,0.38032605653312856,0.05438616376928606,1.2645115738854746
Rpla,0.711896141,0.9908163519166666,0.4769508974604064,2.869457975492653e-06,5.542200131309179
Rplb,0.5704344964444444,0.47960141758333336,-0.2502253069226416,0.006705167060040551,2.1735903971785397
Rplc,0.683279846888889,0.4015543281666667,-0.7668813857111023,6.767195109283253e-08,7.1695913019170705
Rpld,0.5040181792222223,0.44476621541666667,-0.18042856598273768,0.006764391138540299,2.1697712880644753
Rple,0.4898921086666667,0.65719185525,0.42385054827220403,0.0029880518204508954,2.524611875015701
Rplf,0.5089717146666666,0.40341979916666665,-0.33530359219387357,0.0010962583679240045,2.9600870785706235
Rpli,0.46474016111111116,0.36592592625000003,-0.34487268674804283,0.00020763899761890966,3.6826910763527487
Rplj,0.3002652167777778,0.47797758175,0.6707055936902226,6.910462704047504e-07,6.160492872584277
Rplk,0.4210560503333334,0.27781472933333334,-0.599889204476571,2.23583949705699e-06,5.650559376118519
Rpll,0.6866222962222222,1.6807700840833333,1.2915337780871419,6.971136995106614e-07,6.156696382528986
Rplm,0.4251064338888889,0.39033511849999997,-0.12311082593099289,0.06565194811489745,1.1827523824001334
Rpln,0.3507564488888889,0.21336383841666665,-0.7171539446629102,5.416288622324901e-08,7.266298201091143
Rplo,0.3595270294444444,0.386646375,0.10491444976816375,0.19666591388290838,0.7062709054357792
Rplp,0.5876723699999999,0.47574802224999996,-0.30481441115135033,0.0011938161947731589,2.9230625339609193
Rplq,0.27227845655555555,0.20448273875,-0.4131037724335359,0.00021813885228836433,3.661266976183252
Rplr,0.2949701001111111,0.2645925196666667,-0.1567964463529646,0.2279521346584967,0.6421563364909064
Rpls,0.4249638578888889,0.2971059251666667,-0.516362771824063,2.4720852792551934e-07,6.606936551515615
Rplt,0.4245034668888889,0.2604057635,-0.705014956522114,0.0007163813331113458,3.144855739171914
Rplu,0.45081463522222226,0.27875652058333333,-0.6935287993566677,1.032552050047607e-07,6.986088046713984
Rplv,0.31333160955555556,0.2354522965,-0.4122555250478431,0.032234447112375345,1.4916797744401171
Rplw,0.20553833933333332,0.21150351050000002,0.04127408236772601,0.7034538448335368,0.15276439231834452
Rplx,0.4783482401111111,0.25470074466666665,-0.9092581128931672,3.0969763713862535e-06,5.509062108112929
Rply,0.3015985281111111,0.2673344551666667,-0.1739835978018864,0.14707399019138656,0.8324641247920485
Rpma,0.08944151455555555,0.13000122958333335,0.5395087453403367,0.019758758075556347,1.7042403561999626
Rpmb,0.23106843644444444,0.20477012233333333,-0.17431497410563696,0.08052262377053364,1.0940820823862192
Rpmc,0.161453382,0.3577083661666667,1.1476661990925192,3.8655111515821067e-07,6.412793069498941
Rpmf,0.10315168111111112,0.11016350141666666,0.09487898597998137,0.5452886837545361,0.26337351502903433
Rpmg,0.10191002855555556,0.07311917350000001,-0.47897436015104033,0.006144181773013546,2.2115359443683116
Rpoa,0.3896322606666667,0.42252896241666665,0.11693710065263363,0.038255025285136426,1.4173115066475683
Rpob,0.41318954877777775,0.2600850396666667,-0.6678203466087457,0.0010030622482319295,2.9986721146119097
Rpoc,0.348596179,0.20979538674999998,-0.7325738015802926,0.00035849580155705214,3.445515926108543
Rpod,0.10013141111111111,0.066712619,-0.5858630322216897,0.01061803489292713,1.973955851816409
Rpon,0.04065759,0.019341747833333336,-1.0718065301527464,5.199247208149874e-10,9.284059532713952
Rpos,0.010935437222222223,0.00814962725,-0.4242049240158003,0.36956245996241177,0.4323121507073304
Rpoz,0.03739260022222222,0.05100495591666667,0.4478846365142315,0.011585101687505135,1.9361001498646364
Rpph,0.00048708433333333336,0.0006521452222222222,0.42102168432151527,0.5507337763424045,0.2590582875475954
Rpsa,0.5110294403333334,0.5555919604166667,0.12061931622466726,0.11581206223497173,0.93624620494994
Rpsb,0.35753117455555555,0.3784323095,0.0819662255775016,0.28316966327966886,0.547953275614874
Rpsc,0.3343156568888889,0.36285158733333334,0.11816865950497882,0.36394086262719283,0.43896917987075584
Rpsd,0.4657289823333334,0.38876022308333336,-0.2606100501641127,0.013198873215124753,1.8794631428351458
Rpse,0.3560611424444444,0.3073762125833333,-0.21211947934777484,0.05561847017468724,1.2547809608841003
Rpsf,0.336162671,0.32170893758333335,-0.0634035132878069,0.2371748406281223,0.6249313825754674
Rpsg,0.5935224302222222,0.48549800125000003,-0.2898371965813339,0.0008014444914959393,3.0961265517525396
Rpsh,0.294057798,0.4055724089166666,0.4638597599087809,2.659676543981273e-07,6.575171176792112
Rpsi,0.46514942811111104,0.41526693566666667,-0.16365524667061984,0.1385163214602017,0.858499050408375
Rpsj,0.5431171345555555,0.47118663125,-0.20496477204839916,0.02084979677141016,1.6808981738549855
Rpsk,0.23275364788888886,0.24304255808333333,0.062405180801724046,0.4386416978917791,0.3578900860567217
Rpsl,0.3348073194444445,0.3117762783333333,-0.10281990396499073,0.09302877757954586,1.031382685739193
Rpsm,0.28679540444444446,0.3110423983333333,0.11708934143776975,0.3176501949592947,0.49805087377836554
Rpsn,0.27696137933333337,0.24829553091666667,-0.15762652018817358,0.11560732380452435,0.9370146521859055
Rpso,0.179571963,0.1327155165,-0.4362250622643925,0.001320944880053734,2.8791153041023114
Rpsp,0.20851723211111112,0.46214018674999996,1.1481639340970502,2.1847303909811182e-08,7.6606021499675485
Rpsq,0.5622673764444444,0.6751102619166667,0.26386680649528554,0.000675844460930133,3.1701532412360702
Rpsr,0.41935426066666665,0.35342701049999997,-0.2467572125933134,0.030328280371180898,1.5181522137077785
Rpss,0.10800964733333333,0.1116307385,0.047574162081944406,0.8391523909802808,0.07615916366229897
Rpsu,0.26786628700000004,0.22551464591666667,-0.24829188700512142,0.002679304146540826,2.5719779837912293
Rsfs,0.033044384999999996,0.05635703075,0.7701904576835963,7.326666492503556e-06,5.135093576955859
Rsga,0.01909677933333333,0.009510274,-1.0057705364399898,0.00017421492079250776,3.7589146521966086
Rsma,0.017196428111111113,0.014573600166666667,-0.23875161692268684,0.32018735894185346,0.4945958181074405
Rsmb,0.006349733111111111,0.0062942214166666665,-0.012668024182167427,0.9807219186955456,0.008454118304383171
Rsmc,0.015027706555555556,0.011773626666666667,-0.3520660633588764,0.22590945020615064,0.6460656013658683
Rsmg,0.014830794222222221,0.023146708333333335,0.6422111846666327,0.0005533629838497323,3.2569898955157646
Rsmh,0.00885149,0.02022470975,1.192126764034204,0.0034494025833349397,2.462256115717384
Rsmi,0.018991273,0.023777050583333334,0.32423315382070605,0.04818035113584699,1.317130039210962
Rsmj,0.017215220666666666,0.0034545817499999996,-2.317101716027681,0.048572931528380464,1.3136056847052793
Ruvb,0.00761511211111111,0.006888874166666666,-0.14459705073398912,0.8497225022598063,0.07072288065494374
Sbcb,0.010275643222222222,0.007889643916666666,-0.38119661114471937,0.025899658856883678,1.5867059562874235
Sbcc,0.024316735,0.0068014855,-1.8380277493231285,0.0012633622813167254,2.8984720934544277
Sbcd,0.0051775093333333334,0.004208658,-0.29889796963187015,0.5953091929113603,0.22525741091397788
Sdha,0.253949103,0.2024959645,-0.3266462209566757,0.04964686105301365,1.304108204780878
Sdhb,0.2311970311111111,0.26973277208333335,0.2224079455089895,0.10792813054168589,0.9668653454304481
Sdhc,0.08800619900000001,0.04250972016666666,-1.049812386176036,0.0006949500335756711,3.15804641975875
Sdhd,0.037405780444444446,0.04126854025,0.1417811762782909,0.3642992203990012,0.4385417581480763
Seca,0.13534381333333334,0.12682669883333333,-0.0937704570121592,0.22286067279502605,0.6519665627220892
Secb,0.11799485988888889,0.12275333616666667,0.057038220320406986,0.44813657137462093,0.34858961288655727
Secd,0.06460125866666667,0.065426521,0.018313284527446634,0.7002982824488816,0.1547169388010701
Secf,0.016610056999999998,0.019346342083333332,0.22000378992288144,0.0662048169676989,1.1791104107659727
Secy,0.059099995999999995,0.05413266183333334,-0.12665870217253494,0.24725830011948313,0.6068491208204184
Sela,0.0034353373333333333,0.0043479005,0.33986715363201797,0.28197807094225785,0.5497846648688752
Selb,0.0057241006666666665,0.0037174455,-0.6227374525354887,0.282666959299615,0.5487249528563134
Seld,0.006550477111111111,0.007498603416666667,0.19502193400995457,0.31919269013329166,0.4959470630328556
Sera,0.14838203066666666,0.12169118158333332,-0.28609176337750775,0.0006304653354513254,3.2003387870228104
Serb,0.04392606011111111,0.05211319908333333,0.24657171585374701,0.11140114995809333,0.9531103260574725
Serc,0.06335999277777778,0.03674186991666666,-0.7861471190745437,0.000858167929165273,3.066427719641154
Sers,0.06696832133333334,0.07497639391666666,0.162957633999077,0.005923519378046318,2.227420186465845
Slyd,0.05042408488888889,0.09360031883333332,0.8924004474864995,5.718422726512264e-07,6.242723743170803
Smpb,0.015909321444444444,0.018078511916666668,0.1844036271857696,0.3796619564680559,0.4206029185930323
Sodb,0.19058545699999999,0.25908988433333335,0.44301465361078274,0.0026770583969387106,2.5723421550769356
Spea,0.027722010000000002,0.020377544,-0.44405168327796884,0.012480314849088429,1.9037744582836476
Spot,0.031233297111111114,0.020795384666666666,-0.5868215022633396,0.011199774240783254,1.9507907315235902
Ssb,0.04173433633333333,0.04071743383333334,-0.03558818891701355,0.7265391051669399,0.13874100531481334
Sspa,0.014519577222222222,0.013627448416666667,-0.09148398653763778,0.757525422149834,0.12060278788951355
Stha,0.07611729322222222,0.06746614975,-0.17406042889758894,0.24041212116430896,0.6190436397389046
Succ,0.8077119497777778,0.5517841308333333,-0.5497369179135067,0.09419528499687918,1.0259708355413701
Sucd,0.5459004434444444,0.46971398175,-0.21685533076742494,0.3680803893513481,0.4340573203511374
Suhb,0.087235742,0.06428232891666667,-0.4404971552841614,0.0010966010558463321,2.959951340298229
Sura,0.034716375333333334,0.048680743,0.4877348608854215,0.008503749303706638,2.0703895515917323
Tal,0.06765346033333333,0.033335163833333334,-1.021118909340959,3.2273647219257263e-07,6.491151952547972
Tesb,0.006753666888888889,0.0083674515,0.30911726063457673,0.3894316405587056,0.40956876580569596
Tgt,0.0076943283333333334,0.010961453916666667,0.5105718697454312,0.0642937073374822,1.191831531000219
Thic,0.08520321155555556,0.04860315866666667,-0.8098577347593606,0.026240834926022315,1.5810223507752037
Thid,0.029496755333333333,0.034211085499999995,0.21390761520300525,0.05363802573075479,1.2705272157201093
Thie,0.015199973222222222,0.01924742391666667,0.34059658573876306,0.4230799709084764,0.3735775341814022
Thig,0.03256770844444444,0.03383077375,0.05489396243466311,0.5298621558212262,0.2758370978567481
Thii,0.0076986177777777776,0.006894303333333333,-0.15919466993624953,0.5343469413823219,0.27217667218086683
Thrb,0.034660074666666665,0.02674498058333333,-0.37400660613752834,0.0010080983969009522,2.9964970758810363
Thrc,0.0922119831111111,0.11264254733333334,0.2887257162727332,0.0017869307052467748,2.7478922885197905
Thrs,0.09530806255555556,0.10855827183333333,0.18779949068067123,0.034152290067910096,1.466580169566321
Thya,0.005320576222222223,0.01057013625,0.9903395690998872,0.0031182963432846737,2.5060826145680695
Tig,0.19828115400000002,0.23174605441666665,0.2249972160549779,0.013666600064693309,1.8643395144589507
Tkta,0.1434112568888889,0.10751579308333332,-0.4156096770012284,0.00027304284135770977,3.5637692053199763
Tldd,0.020882811444444444,0.02493119716666667,0.25563620657373787,0.046609139123165125,1.3315289184686527
Tola,0.011918577000000001,0.0033280743333333335,-1.8404524358579288,0.029149875990766714,1.535363288474102
Tolb,0.09424826233333333,0.06112779033333334,-0.6246376024332659,9.108696516952783e-10,9.040543767483395
Tolc,0.035653606,0.046151559583333335,0.3723314031843025,0.1256850406689984,0.9007164099951973
Tolq,0.027423189,0.02128696183333333,-0.36542629278822075,0.01727938027365556,1.7624718375838646
Topa,0.025209744,0.019082629916666666,-0.40172145459487685,0.018455364369626217,1.7338773759814152
Tpia,0.03680895144444444,0.03447507241666667,-0.09450307088076325,0.3212684849635271,0.4931318747526313
Tpx,0.08354556444444444,0.10247704975,0.2946657064507414,0.0641819136056113,1.1925873384096
Trka,0.05038993922222222,0.012532432833333334,-2.007469214082121,0.016869117787805366,1.7729076293199706
Trma,0.024135874,0.018159046916666668,-0.4104905857976177,0.004263141386366442,2.3702702638106357
Trmb,0.015162877222222223,0.016543664666666666,0.12573531104700866,0.390757719613564,0.40809243352001784
Trmj,0.01342918588888889,0.014151528416666668,0.07558603019169156,0.7512385906501066,0.1242221107367282
Trpa,0.06841618188888889,0.07670474766666667,0.16497828292108066,0.08084292138593784,1.0923580009599492
Trpb,0.15638116222222223,0.17689075325,0.17779189974544174,0.08895088898755148,1.0508497071589342
Trpc,0.056543427888888886,0.057689472250000005,0.02894871774987572,0.8552877468513034,0.06788774977958019
Trpd,0.023865268888888888,0.03703307325,0.6339016876187057,0.013574732198234024,1.8672687293985208
Trpe,0.0788924921111111,0.05640103258333334,-0.4841664355921021,0.04600656697820444,1.3371801726914727
Trps,0.05597790055555555,0.052739830833333334,-0.08596443615558655,0.2392663091347108,0.6211184496815033
Trud,0.005839931555555556,0.004245240833333333,-0.4601050602396124,0.19184251950499728,0.7170551305341538
Trxb,0.03462747455555556,0.05067423575,0.5493352526563771,2.490829550467296e-05,4.603655990578405
Trxc,0.0027139443333333334,0.008306134916666668,1.6137861762340442,6.940387252998125e-05,4.158616296526691
Tryp_pig,0.5519287541111111,0.4028488024166667,-0.45424358158953687,0.3840148469983161,0.415651984369989
Tsac,0.010167991333333333,0.0091465005,-0.1527429345367824,0.4309741573324668,0.36554877082394344
