Protein.Group,File1_abundance,File2_abundance,log2_change,p_value,log10_p_value
PP_2536,0.010436700333333333,0.0008051506666666667,-3.6962630734747552,0.0009563917286157944,3.019364188549625
PP_2545,0.010067561833333334,0.013695354333333333,0.4439722595728965,0.10274908946795967,0.9882220180240863
PP_2648,0.07386958791666666,0.03984275266666667,-0.8906632054165006,0.10199837259939769,0.9914067574218052
PP_2656,0.0017685885833333334,0.0025642886666666664,0.5359601967735664,0.38797164744940715,0.41120001101966597
PP_2662,0.03338279141666666,0.01108432888888889,-1.5905831721191903,0.029466973441195584,1.530664468333572
PP_2663,0.01439005375,0.005709622111111111,-1.3336048111616647,0.05307527771167526,1.275107724748726
PP_2664,0.0040977095,0.011016094222222224,1.4267231884872706,0.00198576608207626,2.7020719115539986
PP_2665,0.007872843583333332,0.0028494096666666665,-1.4662217588219466,0.05268211151045998,1.2783368267443487
PP_2666,0.011015916166666667,0.007947608777777778,-0.4709967228579689,0.3036441081291646,0.5176351414533793
PP_2668,0.010703160250000001,0.007877628333333333,-0.4422035770802284,0.42766208156060836,0.3688992545339809
PP_2669,0.0061225964166666666,0.0050253071111111105,-0.2849318217933806,0.6131717443405362,0.2124178661459739
PP_2673,0.0006377235,0.002220635111111111,1.7999694021744785,0.14636954896350604,0.8345492654406836
PP_2674,0.31982152633333333,0.10960731,-1.5449230274022958,0.012840215618417111,1.8914276833464096
PP_2677,0.0054581735,0.0017174850000000001,-1.668120755531152,0.12681375817210372,0.8968336267847962
PP_2678,0.0057435893333333335,0.0014519953333333334,-1.983915783580415,0.0228207199588035,1.6416706583751526
PP_2679,0.0063906284999999995,0.010888218222222223,0.7687381586260945,0.2702149274688803,0.56829066294429
PP_2680,0.5147708139166667,0.3208721293333333,-0.681931775194854,0.17936062245656995,0.7462728975625249
PP_2685,0.021279664083333334,0.016968180555555556,-0.3266434993755439,0.25128720682183336,0.5998296210298321
PP_2687,0.04378862233333333,0.029283556777777775,-0.5804652669396253,0.009794111694159448,2.009034947501739
PP_2688,0.03424961975,0.033379134000000005,-0.03714144551194718,0.8559918557848574,0.06753036733747518
PP_2791,0.037896202,0.034258271,-0.14560092605159292,0.5013668048896267,0.29984442372942155
PP_2792,0.0453357735,0.016909333000000002,-1.4228301469997238,0.00010071741969424906,3.9968954090608744
PP_2793,0.03615630475,0.03447775811111112,-0.06858127145983015,0.868607273133553,0.06117653846844335
PP_2794,0.012418382,0.013372445333333333,0.10678608992773425,0.767481419044622,0.11493213012318265
PP_2827,0.0154998715,0.013648204777777777,-0.1835450569030589,0.30760542928615653,0.5120060034342945
PP_2844,0.003383434666666666,0.001972961,-0.7781260924725649,0.1449247126540094,0.8388575520432824
PP_2845,0.005358902416666666,0.005343082222222222,-0.0042653271268812635,0.9879725251214775,0.0052551326937939225
PP_2849,0.022801819166666668,0.01544693688888889,-0.5618281479637958,0.016482701107479392,1.782971616671125
PP_2867,0.016034304916666665,0.02315583077777778,0.530213703893703,0.12205679680048744,0.9134380316441044
PP_2876,0.00536282875,0.0027165075555555555,-0.9812411251887373,0.16045462542393535,0.7946477589851956
PP_2890,0.010187001916666667,0.009331085000000001,-0.12661277227543835,0.7304378480667236,0.136416731666707
PP_2893,0.0020725445833333334,0.0007652195555555556,-1.4374574884066242,0.037542330545554274,1.4254787708287486
PP_2903,0.11959289675,0.1336603577777778,0.16043993821683428,0.4079830993919811,0.3893578270886175
PP_2904,0.038714373833333336,0.06355341855555556,0.7151004220956724,0.00011774160155430457,3.929070061088259
PP_2905,0.0403006225,0.04566532622222222,0.18029701620764052,0.08325956865315226,1.0795658434137023
PP_2907,0.022026407083333335,0.03502631166666667,0.6692048939310014,0.11583369524327247,0.9361650888849486
PP_2913,0.04462568483333334,0.08243557066666667,0.8853926805733224,0.032714705142964005,1.4852569896361598
PP_2925,0.0036904471666666665,0.002511148777777778,-0.555448130003618,0.507917539968264,0.29420678937675737
PP_2928,0.07999074383333334,0.0900080081111111,0.17022029779065556,0.17069260964962338,0.7677852818018948
PP_2929,0.014501976,0.050934766,1.8124012261324325,5.087230530452132e-07,6.293518581646258
PP_2932,0.019988893666666667,0.007950526,-1.3300764087327088,2.341629435165183e-05,4.630481831294513
PP_2933,0.01925190975,0.018086148666666666,-0.0901163376070808,0.7685779293735701,0.11431209097353559
PP_2936,0.026708072833333332,0.03175755066666666,0.2498237678510835,0.14556297147278693,0.8369490874560788
PP_2947,0.12532406291666667,0.04459253566666667,-1.4907893036157536,7.68958064392695e-12,11.114097344073018
PP_3014,0.00030712733333333335,0.0021901971111111113,2.8341518955519884,0.038043339297218565,1.419721369371179
PP_3019,0.021892717000000003,0.03148013911111111,0.5239909045609247,0.07079319918123154,1.1500084612357573
PP_3067,0.008923410666666668,0.005225766,-0.7719527111622114,0.07844851519697224,1.1054152719350958
PP_3071,0.0039163060000000005,0.0033577906666666666,-0.22198120236562063,0.6046573774137867,0.2184906439397793
PP_3079,0.08853236133333332,0.058931194000000006,-0.5871734047275361,1.3664654606164405e-05,4.864401341251425
PP_3087,0.0005083533333333333,0.009743663333333335,4.260560782961805,0.0018610828547046946,2.7302342918127827
PP_3088,0.0007716413333333335,0.00044362566666666665,-0.7985875867752197,0.5478806769891614,0.26131401627447853
PP_3089,0.146913757,0.10519190755555556,-0.4819457741974931,0.2115760929292511,0.674533407031372
PP_3091,0.0019332263333333335,0.003454536111111111,0.8374814411737992,0.20764103421363103,0.6826868166639527
PP_3093,0.0028157889999999995,0.001840945,-0.6130927048294915,0.20830862232212796,0.6812927533387573
PP_3095,0.006262264666666666,0.03884184733333333,2.632855428972624,0.00031171300949516976,3.506245071851934
PP_3099,0.017848835166666667,0.02107029311111111,0.2393804582156603,0.4858197704685169,0.31352481552786016
PP_3106,0.0047915095,0.01105192,1.2057448901019563,0.013332341830039117,1.8750935599232543
PP_3108,0.0024270579999999997,0.0019866814444444445,-0.28884802395528797,0.648488406946325,0.18809778341065336
PP_3126,0.006934404583333334,0.0006138293333333334,-3.4978625168326647,0.004304277493936572,2.3660997377597437
PP_3127,0.007221688333333334,0.017650944777777778,1.2893373424107313,0.02844824556552804,1.5459445118595752
PP_3128,0.0130202065,0.008338949777777778,-0.6428147251415918,0.08936009107765003,1.048856397250318
PP_3134,0.0015452930833333332,0.0036674474444444447,1.246895803352943,0.05214909804632818,1.2827531985872118
PP_3135,0.0049860028333333336,0.004043954111111111,-0.30211707634271073,0.5106846653083956,0.29184718281791466
PP_3139,0.004518706416666666,0.0029266306666666667,-0.6266691344108749,0.3227395804369487,0.4911477699191192
PP_3145,0.009569258416666667,0.006909073111111112,-0.4699149469474747,0.12846183088227817,0.8912258925632066
PP_3147,0.004663071,0.0007202832222222222,-2.6946441916888793,0.08527369066983563,1.06918494021996
PP_3148,0.00201410525,0.002969127888888889,0.5599001602502943,0.4016853882700264,0.39611396590117565
PP_3151,0.0015451124444444443,0.0005485406666666667,-1.4940413475496226,0.19130041725445715,0.7182840827112789
PP_3157,0.013537341333333333,0.02437965611111111,0.8487333474842541,0.023248035659999434,1.633613736884272
PP_3174,0.004891307916666666,0.005242990111111111,0.100169536973574,0.8411187460030131,0.07514268780089457
PP_3185,0.010268364083333334,0.017735585,0.7884405623984115,0.1760121786504648,0.7544572814034239
PP_3186,0.0100095705,0.00797532711111111,-0.3277644730996397,0.40152072710926223,0.3962920308664099
PP_3189,0.025133249166666666,0.022164125444444446,-0.18137075392044696,0.3562543628367275,0.44823980840290234
PP_3227,0.0026894439166666663,0.004204125444444445,0.644497813148639,0.37385790718813094,0.4272934294833793
PP_3248,0.013384813,0.017944754555555557,0.4229652072771284,0.18107576922094337,0.7421396612138047
PP_3316,0.01119995375,0.01844594522222222,0.7198109439740613,0.038514460526892745,1.4143761809349207
PP_3361,0.0020540078333333334,0.003393742111111111,0.724435255671584,0.5102167905057231,0.2922452534800556
PP_3364,0.0011823439166666666,0.001898304888888889,0.6830619804621982,0.44261669186567687,0.3539722120796498
PP_3376,0.16639533591666666,0.159052305,-0.06511371542001113,0.7810271947169454,0.10733384408699193
PP_3378,0.05000512825,0.04660921166666667,-0.10146094551682885,0.7422998484834282,0.1294206280945168
PP_3379,0.08454587625,0.079574036,-0.08743661404422777,0.7932522709574237,0.10058867590846288
PP_3380,0.019201961333333333,0.025713232333333332,0.42125729971352743,0.09259677032898728,1.033404160756078
PP_3382,0.023236098916666666,0.020415676777777777,-0.18669048301224483,0.38417220890114834,0.4154740552927078
PP_3383,0.018407797166666667,0.04317205711111111,1.2297808457290351,0.0018205382112422102,2.7398002012356777
PP_3384,0.024486686916666667,0.014395452333333333,-0.7663844665087933,0.05339254975826066,1.2725193389379004
PP_3404,0.00926119725,0.018026669444444445,0.960862256792502,0.02547394640181639,1.5939037692975793
PP_3415,0.009698299333333334,0.014345324444444443,0.5647769099103424,0.020698170316006494,1.6840680437596325
PP_3416,0.116673563,0.09199151877777778,-0.3429049364428339,0.0008032267930515678,3.095161813296197
PP_3417,0.10317466166666667,0.06809436399999999,-0.5994814073901716,0.0049713062772989616,2.303529479580104
PP_3431,0.023383290249999997,0.010060415777777778,-1.216788014776897,7.726583191969691e-05,4.112012514998397
PP_3433,0.030657525416666664,0.031509506666666666,0.039545915072813555,0.8829279471646838,0.05407473631549264
PP_3443,0.23206215866666668,0.16279650411111113,-0.5114415685321112,7.09025953262186e-05,4.1493378675640935
PP_3456,0.0040973488333333336,0.0003148207777777778,-3.702088058670649,0.1711395657097945,0.7666495744273562
PP_3491,0.009236219166666667,0.006600571444444444,-0.4847114760997178,0.07746579005627906,1.1108900454920083
PP_3492,0.029647249749999997,0.070372942,1.247122549095721,1.71321430292719e-06,5.766188308512905
PP_3496,0.0488749855,0.016643695666666666,-1.5541204606415144,2.0243854219402212e-07,6.693706798805314
PP_3508,0.02850090191666667,0.04231966166666667,0.5703205192035132,0.0008200688875379732,3.0861496644199264
PP_3511,0.15400576083333334,0.15755308455555556,0.032853681284552495,0.6933374969533107,0.1590553117303362
PP_3527,0.0075323851666666665,0.005097674666666666,-0.5632674701199606,0.06694292402088246,1.1742953218796468
PP_3530,0.02189227858333333,0.015452087333333333,-0.5026203836948286,0.1927445911891518,0.7150178003050929
PP_3547,0.011229632000000002,0.010177606444444444,-0.14191234050055732,0.5623944487532972,0.24995897477292167
PP_3549,0.003990303416666666,0.005766726222222222,0.5312540804824389,0.4685480965389184,0.3292458220881928
PP_3557,0.0043942042499999995,0.0022220501111111114,-0.9837105778234436,0.014410404491180782,1.8413238286362315
PP_3558,0.0020200785,0.003033520111111111,0.586581518917786,0.3245017908427046,0.4887829020964057
PP_3569,0.0007496170833333333,0.004124872666666666,2.4601238479120635,0.025773523045801636,1.58882621261813
PP_3578,0.03649556566666667,0.043961691222222224,0.2685257059900223,0.057752417040272445,1.2384298350672205
PP_3585,0.0047305335,0.014920326111111111,1.6572042666043265,0.009132602436397491,2.0394054477979315
PP_3587,0.10247704975,0.08354556444444444,-0.29466570645074136,0.0641819136056113,1.1925873384096
PP_3590,0.06598861083333334,0.09486566844444444,0.5236690283643581,2.3184695706042736e-05,4.63479859974893
PP_3591,0.005107456333333334,0.003585600888888889,-0.5103900529450683,0.01683865640648996,1.7736925647678834
PP_3603,0.009272297666666667,0.014644730333333335,0.6593828410701776,0.01597204420516304,1.7966394964972459
PP_3611,0.032336221416666665,0.02231972277777778,-0.5348319971903206,0.04557217258241338,1.34130026661039
PP_3620,0.015302421333333332,0.02510501,0.7142153481112417,0.009462095009935674,2.0240126954669475
PP_3633,0.0007336,0.0019520732222222223,1.4119416253283659,0.4762252560544702,0.32218757601590725
PP_3649,0.023931333750000002,0.019817617444444446,-0.27211727772145805,0.06335194880467422,1.1982400209999782
PP_3662,0.05025561341666667,0.05311686033333333,0.07988512298565766,0.631499590136424,0.19962692697966733
PP_3668,0.023518027666666667,0.03526943511111111,0.5846513951890658,0.007178033501775372,2.143994519031168
PP_3680,0.00832728875,0.019627513,1.2369586250454525,6.514638093638312e-06,5.186109705554081
PP_3691,0.0017084516666666667,0.01099583911111111,2.6861963643255735,1.2260954131784553e-05,4.911475732260867
PP_3693,0.05792956633333333,0.06196097977777778,0.09706009249655134,0.7126904576078106,0.14709905604241186
PP_3699,0.007567439583333333,0.004182494333333333,-0.8554416663345157,0.09350568076325802,1.02916200357463
PP_3705,0.011453560583333335,0.012394008444444445,0.11384669583847729,0.4370809243388887,0.3594381471482728
PP_3706,0.008734645166666668,0.01121125488888889,0.36012676784752223,0.37141581118341493,0.43013961227219594
PP_3707,0.009829237833333334,0.013462672444444443,0.4538133661520301,0.18542738161225167,0.7318261342419248
PP_3742,0.02041860183333333,0.013959930333333334,-0.5485923390158683,0.007028544462379758,2.153134603487444
PP_3754,0.014251373166666666,0.012188402111111113,-0.22559193209294864,0.37708624217478903,0.42355931234793975
PP_3761,0.007067477,0.01665938111111111,1.2370676180436704,0.0190811366887367,1.719395757360342
PP_3765,0.046056575833333335,0.03417983266666667,-0.4302618210528795,0.0011037481371095974,2.957130016409804
PP_3766,0.034131338500000004,0.028148472333333334,-0.27804036564930673,0.2678749055250626,0.5720679691183883
PP_3768,0.021732211,0.015791306777777778,-0.4607043959865928,0.06546338932480417,1.1840015131289288
PP_3775,0.016692624583333333,0.0040395081111111114,-2.0469592751176484,0.04523856914566855,1.3444911398643498
PP_3778,0.0750134175,0.01806781088888889,-2.053726952016577,0.051695620151353844,1.2865462504200758
PP_3784,0.021136127666666667,0.001099004888888889,-4.265441376708027,0.09179941678495268,1.037160077926006
PP_3806,0.004629726,0.0032025413333333333,-0.5317096226154052,0.3480994684760086,0.45829663985306496
PP_3819,0.025871720249999997,0.014495935888888888,-0.8357275042879166,0.003116287934891779,2.5063624217448424
PP_3821,0.05742280608333333,0.053345018555555554,-0.10627027638912323,0.3453357677466887,0.4617584377798679
PP_3827,0.012394752416666667,0.008653263555555556,-0.5184132049671926,0.10311378829960434,0.9866832572960423
PP_3832,0.008487081166666667,0.013823229444444444,0.7037543240191393,0.00402828896555335,2.3948793832912108
PP_3834,0.0032253865833333333,0.012142653444444445,1.9125397252501888,0.0009471709120031784,3.023571647773273
PP_3839,0.12333574975,0.06042763255555556,-1.0293107097469152,0.015424957218400155,1.8117760318223386
PP_3922,0.0188573965,0.02046156177777778,0.11778575882086414,0.4240789208551071,0.3725533139204444
PP_3924,0.015683941,0.007269125888888888,-1.1094343239711226,0.036983830877269766,1.4319881055432724
PP_3946,0.0042521001666666666,0.0017252237777777776,-1.3013920776500592,0.0024271713800919745,2.614899557495631
PP_3948,0.0050346965,0.008238845777777778,0.7105374242444668,0.4190582851603345,0.3777255685299069
PP_3950,0.0016775257499999998,0.001980251666666667,0.23934887955977266,0.6965471416413715,0.1570494856120329
PP_3957,0.006327052916666667,0.009487122777777779,0.5844369559859874,0.07656829004925572,1.1159510516191968
PP_3988,0.011103997249999999,0.016571945666666667,0.5776638796363968,0.2032418255678342,0.6919869128048634
PP_3999,0.020699931,0.03168647777777778,0.6142413420426298,1.3283289521576057e-07,6.87669436140177
PP_4000,0.07497639391666666,0.06696832133333334,-0.162957633999077,0.005923519378046318,2.227420186465845
PP_4002,0.00228148575,0.002990209777777778,0.390273057216977,0.6676981771437889,0.17541980941497393
PP_4003,0.031444751,0.03203396522222222,0.026783177134708586,0.8789256888936174,0.05604784195433594
PP_4004,0.005030787333333333,0.011784716555555555,1.2280609505729412,0.0007085598090416764,3.149623485373497
PP_4007,0.0835537885,0.021681063555555557,-1.9462697152863708,1.1290467976800406e-09,8.94728805669948
PP_4008,0.04620944933333334,0.04888595266666667,0.08123207027613912,0.5648122821021684,0.24809586792083868
PP_4010,0.030084207833333335,0.016566178333333334,-0.8607655444167267,0.003493478860971406,2.4567418803161063
PP_4011,0.05383753908333333,0.04139039411111111,-0.37931648010201097,0.08211439096882321,1.0855807238713995
PP_4012,0.34726006491666667,0.36368009533333334,0.06665345785068559,0.6061023785746786,0.21745401165105116
PP_4013,0.004140829666666667,0.016863618,2.025922328400059,0.011430628796632751,1.9419298784939059
PP_4014,0.019953375166666665,0.020872505222222223,0.06497096754115414,0.7509036199383208,0.12441580203055337
PP_4015,0.007098100083333333,0.022246450777777777,1.6480703636694283,0.0009314289306056892,3.0308502768099026
PP_4016,0.07616932008333334,0.08915108188888889,0.22704228800352289,0.004319574061403627,2.3645590753846246
PP_4104,0.03333169266666667,0.04265202944444444,0.35571980569746364,0.022845648567731962,1.6411965081975115
PP_4111,0.005608118750000001,0.003979693111111111,-0.4948597147515376,0.39714265681823435,0.40105346316067747
PP_4116,0.3041228066666667,0.2602308526666667,-0.22486199404733379,0.5546217308455723,0.25600311816705024
PP_4120,0.047559394166666664,0.05237514944444444,0.13915211783578105,0.459943328794717,0.33729567594438065
PP_4121,0.05708723983333333,0.06120680044444445,0.10052364418899873,0.5579939564195013,0.25337050483997564
PP_4122,0.015553342999999999,0.010548673333333335,-0.5601631352071471,0.050549431320497044,1.296283725844678
PP_4123,0.04499509583333333,0.066350274,0.5603346575278317,0.0003958034733652788,3.4025203989705637
PP_4124,0.07577721325,0.09168481922222221,0.2749187934645328,0.08056524320652082,1.0938522775393331
PP_4125,0.017194460666666665,0.014855624888888887,-0.21093457184812583,0.5233673757392672,0.2811933527278597
PP_4126,0.027197596749999997,0.034125144999999996,0.32735599931030174,0.04817665433817553,1.317163363177856
PP_4138,0.04308283491666667,0.040985681222222216,-0.07199320745106418,0.7348029026545002,0.1338291367914573
PP_4147,0.005163012833333334,0.008265031666666665,0.6788071629661502,0.11386356326940071,0.9436152294123688
PP_4150,0.004690164166666667,0.0022292516666666666,-1.0730789255035245,0.29649467846983646,0.5279830970111022
PP_4151,0.001994539333333333,0.002309247777777778,0.2113674053905186,0.7870015531527597,0.10402441055706317
PP_4158,0.0002564587777777778,0.0010587732222222222,2.0455947565490162,0.2715040973683107,0.5662236119277297
PP_4169,0.03608378533333333,0.037669732,0.06205507830864551,0.5099981724957503,0.29243138013036424
PP_4174,0.08739413491666666,0.0638969628888889,-0.45178910316216836,0.00046954508144873836,3.328322704389324
PP_4175,0.06175679641666667,0.05498876788888889,-0.1674609548449978,0.16410509457484773,0.7848779362448965
PP_4178,0.05720296141666667,0.08028312622222222,0.48900695854304027,0.0015505823597433087,2.8095051611053985
PP_4179,0.28849111975,0.224046855,-0.364726435761155,0.0006950060194091076,3.1580114339928516
PP_4185,0.46971398175,0.5459004434444444,0.21685533076742491,0.3680803893513481,0.4340573203511374
PP_4186,0.5517841308333333,0.8077119497777778,0.5497369179135064,0.09419528499687918,1.0259708355413701
PP_4187,0.35380448308333334,0.2823464485555556,-0.3254858438909675,0.038813061373340986,1.4110221010086546
PP_4188,0.4105701725,0.4379674525555555,0.0931948393345669,0.5889010415353928,0.2299576775827362
PP_4189,0.27415219891666665,0.23991784666666666,-0.19243656646767596,0.28212151482792935,0.5495637929131989
PP_4190,0.26973277208333335,0.2311970311111111,-0.22240794550898946,0.10792813054168589,0.9668653454304481
PP_4191,0.2024959645,0.253949103,0.32664622095667567,0.04964686105301365,1.304108204780878
PP_4192,0.04126854025,0.037405780444444446,-0.14178117627829082,0.3642992203990012,0.4385417581480763
PP_4193,0.04250972016666666,0.08800619900000001,1.049812386176036,0.0006949500335756711,3.15804641975875
PP_4194,0.22101489258333332,0.27040249066666666,0.2909648546887147,0.043899292332716576,1.357542480634265
PP_4198,0.01631639775,0.012294484555555556,-0.40831133028015776,0.03143332452368237,1.5026096836997256
PP_4199,0.009878235,0.007526125888888889,-0.3923458689217816,0.06813332496990532,1.1666404165670292
PP_4200,0.014121104916666667,0.01614477333333333,0.19321420838363798,0.45752913849101595,0.3395812419628149
PP_4201,0.10919132075,0.11256305722222221,0.04387523208976343,0.7269142575392928,0.13851681290109794
PP_4202,0.18249326066666668,0.17810229522222223,-0.03513707866161319,0.7044603142686434,0.15214346782020888
PP_4203,0.06082216558333334,0.08109511666666666,0.4150178571000478,0.30168564212222276,0.5204453583549081
PP_4248,0.027892048833333332,0.013336477000000001,-1.0644763019978254,1.3444157953124401e-05,4.871466393720609
PP_4250,0.0031294194166666665,0.004223772444444444,0.4326370846561795,0.5384567083276777,0.26884920803952056
PP_4251,0.018459965999999998,0.00876044688888889,-1.0753235240606454,0.07611353699599703,1.1185380959254807
PP_4255,0.009497623750000002,0.005126588555555555,-0.8895674886617014,0.04936666862754708,1.3065661789479572
PP_4256,0.015238844500000001,0.008165486999999999,-0.9001426756158445,0.11028410517617747,0.9574870762425559
PP_4258,0.012137113833333333,0.0011267994444444445,-3.429122731498769,0.0025614970116520485,2.5915061464531806
PP_4259,0.0122154295,0.01568771011111111,0.3609301914193387,0.2533210325675166,0.596328750403677
PP_4260,0.010757779083333334,0.011258447666666666,0.06562765211813802,0.8120458468171243,0.09041945049083566
PP_4261,0.0007919503333333333,0.0012524233333333333,0.6612404314960252,0.48872834008624855,0.31093247663334916
PP_4265,0.03272350783333333,0.022766685777777778,-0.5234031190507076,0.009245560876218981,2.0340667375001242
PP_4266,0.016348140833333333,0.022814165555555557,0.4808033103223268,0.005364013370365334,2.2705101482945906
PP_4269,0.010981323166666666,0.014787017000000001,0.42927914675409484,0.2248886535114133,0.6480324558213315
PP_4274,0.018173392166666667,0.03592085933333333,0.9829941321150806,0.017329950966879518,1.7612026660710676
PP_4275,0.06803445008333334,0.067657825,-0.008008658340827588,0.9555012946529733,0.01976872016285492
PP_4277,0.00854172475,0.009465386999999999,0.1481340838107664,0.6960083394911737,0.15738555669216697
PP_4278,0.007253483666666667,0.008749961222222222,0.27060257138225363,0.4268856135524326,0.3696884810828476
PP_4279,0.01794397458333333,0.016732885444444442,-0.10081323466339812,0.6637582857961728,0.17799004451221348
PP_4281,0.01174281325,0.01192932788888889,0.022734683055016865,0.9354573781992412,0.02897599526665699
PP_4283,0.025612413749999997,0.027880127,0.12239391205073466,0.5629998675003263,0.24949170735803908
PP_4286,0.011061374583333334,0.008240518777777778,-0.4247236091089951,0.07187268231707683,1.1434361467980823
PP_4287,0.011374067083333333,0.01121903388888889,-0.019799772658615867,0.9560759126505249,0.019507623271657386
PP_4293,0.008927918,0.004633443555555556,-0.9462389796128329,0.0021264810840161273,2.672338476173073
PP_4298,0.0026123430833333333,0.0019582322222222222,-0.41579251990154587,0.3779929415022426,0.4225163099385632
PP_4299,0.0035257459166666665,0.0037183769999999997,0.07674453970030787,0.938127588953896,0.027738091887042682
PP_4305,0.04117328966666667,0.03953886566666667,-0.058437239743671335,0.576253281046939,0.2393865888274168
PP_4310,0.0233862385,0.013075219888888889,-0.8388246249379763,0.0029828856066180325,2.5253634014710458
PP_4315,0.031071798333333334,0.030043658777777777,-0.04854522442958799,0.8117686714492236,0.09056771340216425
PP_4316,0.00996614325,0.009381891111111111,-0.08715655438177601,0.7803992755476139,0.10768314243720652
PP_4319,0.012897507916666667,0.007407247888888888,-0.8000828080851421,0.01811383449033393,1.7419896048091725
PP_4332,0.07192613616666667,0.03762844377777778,-0.9346924811535687,5.868959809467314e-06,5.231438864517153
PP_4334,0.009727701666666666,0.013042837666666666,0.4230868944707527,0.19049557697112393,0.7201151035544208
PP_4336,0.008547281583333333,0.0032789204444444446,-1.3822447531583713,0.005657439882835911,2.2473800522546035
PP_4337,0.028925098833333333,0.029514049333333334,0.0290799835470025,0.8585543926477579,0.06623218544368578
PP_4338,0.03225899375,0.016064214666666667,-1.0058509841085035,0.0006836333257990648,3.1651767744213672
PP_4339,0.020913665416666668,0.012572177222222224,-0.7342114226943051,0.013267176815077861,1.8772214828685667
PP_4340,0.033151115333333335,0.0043610014444444446,-2.9263260356853293,2.1730642730310276e-07,6.6629274282998585
PP_4342,0.019779956166666668,0.02417333666666667,0.2893773942794102,0.08947404609804549,1.0483029230196954
PP_4343,0.0065888754166666666,0.018295682111111114,1.4733990506776224,0.0007414469612504534,3.129919910394344
PP_4345,0.006089915,0.0035978894444444443,-0.7592712355592369,0.27769575634488686,0.5564307569443074
PP_4358,0.008291268416666666,0.006327329333333334,-0.38999613616229895,0.3097658753937205,0.5089664269399053
PP_4364,0.007096594166666667,0.0030983217777777777,-1.1956398214836688,0.02380774520653897,1.6232817339831012
PP_4373,0.04639266383333333,0.03455353766666666,-0.4250632626308785,0.012331481097456855,1.9089847584551394
PP_4376,0.01215312975,0.04047521800000001,1.735710957390294,0.0004762190590897413,3.322193227385848
PP_4377,0.0035702627500000003,0.006521724555555556,0.8692232583851223,0.5147296067964195,0.2884208507929384
PP_4378,0.16165026583333333,0.3078197173333333,0.9292097662086408,0.010208469615794883,1.991039359502898
PP_4379,0.03245454725,0.036544785333333336,0.17124492878877942,0.02914978874128787,1.5353645883775364
PP_4380,0.005315681333333333,0.009263589333333334,0.801316678317017,0.18404478437923644,0.7350764854567191
PP_4381,0.002257133583333333,0.011405967222222223,2.3372250830926657,0.0009631480120459562,3.016306967418171
PP_4385,0.002657550083333333,0.006615709777777778,1.3157990662421981,0.009389551077320087,2.027355171237971
PP_4386,0.00106658925,0.0019353946666666668,0.8596230989873559,0.4092463625206174,0.38801517201191443
PP_4392,0.014921731083333334,0.01131114311111111,-0.399670177293075,0.11738255083325029,0.930396457092271
PP_4393,0.016074002166666667,0.014048991555555557,-0.19426260477105375,0.46138478345038514,0.3359367326855458
PP_4397,0.051588609583333334,0.05338456488888889,0.049370111440100305,0.6809300182818707,0.1668975198577705
PP_4402,0.0060972019999999995,0.028495133666666665,2.2244963118610555,1.6595154572886479e-06,5.780018698070743
PP_4403,0.008432820583333334,0.010222898777777777,0.2777171759223171,0.42325699128896377,0.37339585955537247
PP_4428,0.0013505051666666667,0.0007385358888888888,-0.8707592241589227,0.217672657032206,0.6621961214680182
PP_4447,0.0004017511111111111,0.0015057683333333334,1.9061259053812092,0.07539724271012771,1.1226445360622184
PP_4448,0.0155428295,0.021360037111111112,0.45866498998513705,0.1122049602589863,0.9499879437439388
PP_4460,0.002407322416666667,0.002565980111111111,0.09208061087244027,0.8521666167628739,0.06947548308985746
PP_4470,0.009446141083333333,0.006503478111111111,-0.538513593937152,0.14399850933996267,0.8416420036601631
PP_4471,0.0015052526666666666,0.0032267585555555557,1.1000799579423035,0.25452565721717335,0.594268432477708
PP_4473,0.14442174316666667,0.11134543644444445,-0.375245531375844,0.006003249938872675,2.2216135748827464
PP_4474,0.09837130516666666,0.12967569444444443,0.3985986466796347,0.00015937359656826395,3.7975836265692156
PP_4475,0.011357840833333334,0.01087376111111111,-0.0628375607566248,0.8280283659876433,0.08195478521887119
PP_4477,0.008664875333333334,0.020772765888888888,1.2614424257336676,0.0242376774832673,1.6155089977287553
PP_4478,0.018609691916666667,0.022842512666666665,0.2956671834824328,0.2786328286979347,0.5549677160440557
PP_4479,0.021155225833333333,0.030366325888888893,0.521458276512422,0.016706324354347202,1.7771190909933892
PP_4480,0.008560710000000001,0.009913020444444445,0.21159425142310814,0.4771483432441763,0.32134657979286285
PP_4481,0.05520005108333333,0.061601329,0.15829187415594392,0.4117801024149004,0.3853346427111613
PP_4483,0.0132110975,0.023515363555555554,0.831853314775053,0.0030536442318830365,2.5151815622796803
PP_4486,0.06758035966666666,0.10341553177777778,0.6137769437474799,0.004604905444653661,2.336779283010401
PP_4487,0.20066446216666667,0.12123425855555554,-0.7269877015865588,0.025069667036826705,1.6008514340924063
PP_4493,0.014258005499999999,0.012219336333333334,-0.22260625214543134,0.47404589470655867,0.324179610112988
PP_4499,0.023471658583333332,0.018389180222222225,-0.3520626241921036,0.058358274727530135,1.23389755583597
PP_4503,0.004281993166666667,0.0008312862222222223,-2.3648652878748044,0.10718434269593774,0.9698686509994892
PP_4506,0.033955080916666665,0.03578052211111111,0.0755469690783917,0.6433199902684175,0.1915729532966958
PP_4516,0.003946353333333334,0.005341796,0.4368047490653561,0.35167657578103073,0.4538565578924175
